u,v
15,16
15,1748
16,1431
696,1689
696,1750
1345,1402
1345,1750
1345,2421
1402,1715
1431,1436
1436,1689
1584,1749
1584,1806
1715,2419
1748,1749
2412,2419
2412,2420
2414,2421
2416,2420
