u,v
1322,2408
1322,2409
1328,1840
1328,2408
1328,2410
1352,1840
1352,2894
1363,1476
1363,1649
1373,1523
1373,1678
1476,1720
1476,2404
1492,1678
1492,1720
1523,1646
1646,1718
1718,1837
1720,2399
1836,1837
1836,1838
1838,1840
2399,2405
2410,2411
