city,cluster,s1_candidate,selection_count
sano,12,c012_r01_A_steiner.csv,201
sano,12,c012_r02_A_steiner.csv,204
sano,12,c012_r03_A_steiner.csv,210
sano,12,c012_r04_A_steiner.csv,251
sano,12,c012_r05_A_steiner.csv,208
sano,12,c012_r06_A_steiner.csv,193
sano,12,c012_r07_A_steiner.csv,217
sano,12,c012_r08_A_steiner.csv,223
sano,12,c012_r09_A_steiner.csv,222
sano,12,c012_r10_A_steiner.csv,203
sano,12,c012_r11_A_steiner.csv,200
sano,12,c012_r12_B_incremental.csv,210
sano,12,c012_r13_B_incremental.csv,200
sano,12,c012_r14_B_incremental.csv,191
sano,12,c012_r15_B_incremental.csv,191
sano,12,c012_r16_B_incremental.csv,207
sano,12,c012_r17_B_incremental.csv,206
sano,12,c012_r18_B_incremental.csv,201
sano,12,c012_r19_B_incremental.csv,212
sano,12,c012_r20_B_incremental.csv,197
sano,12,c012_r21_B_incremental.csv,217
sano,12,c012_r22_B_incremental.csv,218
sano,12,c012_r23_B_incremental.csv,213
sano,13,c013_r00_A_steiner.csv,197
sano,13,c013_r01_A_steiner.csv,185
sano,13,c013_r02_A_steiner.csv,198
sano,13,c013_r03_A_steiner.csv,221
sano,13,c013_r04_A_steiner.csv,220
sano,13,c013_r05_A_steiner.csv,214
sano,13,c013_r06_A_steiner.csv,196
sano,13,c013_r07_A_steiner.csv,221
sano,13,c013_r08_A_steiner.csv,198
sano,13,c013_r09_A_steiner.csv,213
sano,13,c013_r10_A_steiner.csv,219
sano,13,c013_r11_A_steiner.csv,197
sano,13,c013_r12_B_incremental.csv,212
sano,13,c013_r13_B_incremental.csv,185
sano,13,c013_r14_B_incremental.csv,235
sano,13,c013_r15_B_incremental.csv,203
sano,13,c013_r16_B_incremental.csv,199
sano,13,c013_r17_B_incremental.csv,224
sano,13,c013_r18_B_incremental.csv,214
sano,13,c013_r19_B_incremental.csv,231
sano,13,c013_r20_B_incremental.csv,188
sano,13,c013_r21_B_incremental.csv,212
sano,13,c013_r22_B_incremental.csv,214
sano,13,c013_r23_B_incremental.csv,204
sano,14,c014_r00_A_steiner.csv,207
sano,14,c014_r01_A_steiner.csv,213
sano,14,c014_r02_A_steiner.csv,195
sano,14,c014_r03_A_steiner.csv,201
sano,14,c014_r04_A_steiner.csv,229
sano,14,c014_r05_A_steiner.csv,193
sano,14,c014_r06_A_steiner.csv,197
sano,14,c014_r07_A_steiner.csv,201
sano,14,c014_r08_A_steiner.csv,186
sano,14,c014_r09_A_steiner.csv,217
sano,14,c014_r10_A_steiner.csv,225
sano,14,c014_r11_A_steiner.csv,214
sano,14,c014_r12_B_incremental.csv,201
sano,14,c014_r13_B_incremental.csv,199
sano,14,c014_r14_B_incremental.csv,210
sano,14,c014_r15_B_incremental.csv,236
sano,14,c014_r16_B_incremental.csv,221
sano,14,c014_r17_B_incremental.csv,202
sano,14,c014_r18_B_incremental.csv,192
sano,14,c014_r19_B_incremental.csv,211
sano,14,c014_r20_B_incremental.csv,188
sano,14,c014_r21_B_incremental.csv,222
sano,14,c014_r22_B_incremental.csv,230
sano,14,c014_r23_B_incremental.csv,210
sano,15,c015_r00_A_steiner.csv,196
sano,15,c015_r01_A_steiner.csv,207
sano,15,c015_r02_A_steiner.csv,204
sano,15,c015_r03_A_steiner.csv,206
sano,15,c015_r04_A_steiner.csv,203
sano,15,c015_r05_A_steiner.csv,224
sano,15,c015_r06_A_steiner.csv,169
sano,15,c015_r07_A_steiner.csv,214
sano,15,c015_r08_A_steiner.csv,205
sano,15,c015_r09_A_steiner.csv,204
sano,15,c015_r10_A_steiner.csv,215
sano,15,c015_r11_A_steiner.csv,215
sano,15,c015_r12_B_incremental.csv,225
sano,15,c015_r13_B_incremental.csv,208
sano,15,c015_r14_B_incremental.csv,203
sano,15,c015_r15_B_incremental.csv,204
sano,15,c015_r16_B_incremental.csv,207
sano,15,c015_r17_B_incremental.csv,221
sano,15,c015_r18_B_incremental.csv,200
sano,15,c015_r19_B_incremental.csv,199
sano,15,c015_r20_B_incremental.csv,214
sano,15,c015_r21_B_incremental.csv,215
sano,15,c015_r22_B_incremental.csv,229
sano,15,c015_r23_B_incremental.csv,213
sano,16,c016_r00_A_steiner.csv,216
sano,16,c016_r01_A_steiner.csv,201
sano,16,c016_r02_A_steiner.csv,176
sano,16,c016_r03_A_steiner.csv,212
sano,16,c016_r04_A_steiner.csv,239
sano,16,c016_r05_A_steiner.csv,235
sano,16,c016_r06_A_steiner.csv,210
sano,16,c016_r07_A_steiner.csv,188
sano,16,c016_r08_A_steiner.csv,209
sano,16,c016_r09_A_steiner.csv,212
sano,16,c016_r10_A_steiner.csv,211
sano,16,c016_r11_A_steiner.csv,210
sano,16,c016_r12_B_incremental.csv,224
sano,16,c016_r13_B_incremental.csv,175
sano,16,c016_r14_B_incremental.csv,210
sano,16,c016_r15_B_incremental.csv,213
sano,16,c016_r16_B_incremental.csv,214
sano,16,c016_r17_B_incremental.csv,209
sano,16,c016_r18_B_incremental.csv,211
sano,16,c016_r19_B_incremental.csv,181
sano,16,c016_r20_B_incremental.csv,204
sano,16,c016_r21_B_incremental.csv,191
sano,16,c016_r22_B_incremental.csv,228
sano,16,c016_r23_B_incremental.csv,221
sano,17,c017_r00_A_steiner.csv,199
sano,17,c017_r01_A_steiner.csv,184
sano,17,c017_r02_A_steiner.csv,212
sano,17,c017_r03_A_steiner.csv,175
sano,17,c017_r04_A_steiner.csv,208
sano,17,c017_r05_A_steiner.csv,246
sano,17,c017_r06_A_steiner.csv,222
sano,17,c017_r07_A_steiner.csv,221
sano,17,c017_r08_A_steiner.csv,222
sano,17,c017_r09_A_steiner.csv,197
sano,17,c017_r10_A_steiner.csv,213
sano,17,c017_r11_A_steiner.csv,222
sano,17,c017_r12_B_incremental.csv,200
sano,17,c017_r13_B_incremental.csv,220
sano,17,c017_r14_B_incremental.csv,217
sano,17,c017_r15_B_incremental.csv,205
sano,17,c017_r16_B_incremental.csv,202
sano,17,c017_r17_B_incremental.csv,219
sano,17,c017_r18_B_incremental.csv,203
sano,17,c017_r19_B_incremental.csv,193
sano,17,c017_r20_B_incremental.csv,205
sano,17,c017_r21_B_incremental.csv,217
sano,17,c017_r22_B_incremental.csv,198
sano,17,c017_r23_B_incremental.csv,200
sano,18,c018_r00_A_steiner.csv,195
sano,18,c018_r01_A_steiner.csv,191
sano,18,c018_r02_A_steiner.csv,199
sano,18,c018_r03_A_steiner.csv,212
sano,18,c018_r04_A_steiner.csv,197
sano,18,c018_r05_A_steiner.csv,209
sano,18,c018_r06_A_steiner.csv,185
sano,18,c018_r07_A_steiner.csv,205
sano,18,c018_r08_A_steiner.csv,227
sano,18,c018_r09_A_steiner.csv,213
sano,18,c018_r10_A_steiner.csv,215
sano,18,c018_r11_A_steiner.csv,198
sano,18,c018_r12_B_incremental.csv,207
sano,18,c018_r13_B_incremental.csv,209
sano,18,c018_r14_B_incremental.csv,189
sano,18,c018_r15_B_incremental.csv,186
sano,18,c018_r16_B_incremental.csv,236
sano,18,c018_r17_B_incremental.csv,253
sano,18,c018_r18_B_incremental.csv,203
sano,18,c018_r19_B_incremental.csv,191
sano,18,c018_r20_B_incremental.csv,211
sano,18,c018_r21_B_incremental.csv,203
sano,18,c018_r22_B_incremental.csv,218
sano,18,c018_r23_B_incremental.csv,248
sano,19,c019_r00_A_steiner.csv,197
sano,19,c019_r01_A_steiner.csv,212
sano,19,c019_r02_A_steiner.csv,192
sano,19,c019_r03_A_steiner.csv,204
sano,19,c019_r04_A_steiner.csv,221
sano,19,c019_r05_A_steiner.csv,197
sano,19,c019_r06_A_steiner.csv,210
sano,19,c019_r07_A_steiner.csv,187
sano,19,c019_r08_A_steiner.csv,205
sano,19,c019_r09_A_steiner.csv,200
sano,19,c019_r10_A_steiner.csv,218
sano,19,c019_r11_A_steiner.csv,208
sano,19,c019_r12_B_incremental.csv,226
sano,19,c019_r13_B_incremental.csv,190
sano,19,c019_r14_B_incremental.csv,224
sano,19,c019_r15_B_incremental.csv,230
sano,19,c019_r16_B_incremental.csv,206
sano,19,c019_r17_B_incremental.csv,200
sano,19,c019_r18_B_incremental.csv,226
sano,19,c019_r19_B_incremental.csv,181
sano,19,c019_r20_B_incremental.csv,234
sano,19,c019_r21_B_incremental.csv,211
sano,19,c019_r22_B_incremental.csv,207
sano,19,c019_r23_B_incremental.csv,214
sano,20,c020_r00_A_steiner.csv,215
sano,20,c020_r01_A_steiner.csv,198
sano,20,c020_r02_A_steiner.csv,203
sano,20,c020_r03_A_steiner.csv,231
sano,20,c020_r04_A_steiner.csv,226
sano,20,c020_r05_A_steiner.csv,212
sano,20,c020_r06_A_steiner.csv,217
sano,20,c020_r07_A_steiner.csv,216
sano,20,c020_r08_A_steiner.csv,212
sano,20,c020_r09_A_steiner.csv,174
sano,20,c020_r10_A_steiner.csv,203
sano,20,c020_r11_A_steiner.csv,207
sano,20,c020_r12_B_incremental.csv,191
sano,20,c020_r13_B_incremental.csv,202
sano,20,c020_r14_B_incremental.csv,213
sano,20,c020_r15_B_incremental.csv,217
sano,20,c020_r16_B_incremental.csv,187
sano,20,c020_r17_B_incremental.csv,197
sano,20,c020_r18_B_incremental.csv,196
sano,20,c020_r19_B_incremental.csv,224
sano,20,c020_r20_B_incremental.csv,224
sano,20,c020_r21_B_incremental.csv,215
sano,20,c020_r22_B_incremental.csv,212
sano,20,c020_r23_B_incremental.csv,208
sano,21,c021_r00_A_steiner.csv,217
sano,21,c021_r01_A_steiner.csv,203
sano,21,c021_r02_A_steiner.csv,199
sano,21,c021_r03_A_steiner.csv,224
sano,21,c021_r04_A_steiner.csv,205
sano,21,c021_r05_A_steiner.csv,176
sano,21,c021_r06_A_steiner.csv,231
sano,21,c021_r07_A_steiner.csv,229
sano,21,c021_r08_A_steiner.csv,238
sano,21,c021_r09_A_steiner.csv,186
sano,21,c021_r10_A_steiner.csv,206
sano,21,c021_r11_A_steiner.csv,213
sano,21,c021_r12_B_incremental.csv,186
sano,21,c021_r13_B_incremental.csv,193
sano,21,c021_r14_B_incremental.csv,228
sano,21,c021_r15_B_incremental.csv,201
sano,21,c021_r16_B_incremental.csv,202
sano,21,c021_r17_B_incremental.csv,209
sano,21,c021_r18_B_incremental.csv,210
sano,21,c021_r19_B_incremental.csv,201
sano,21,c021_r20_B_incremental.csv,222
sano,21,c021_r21_B_incremental.csv,211
sano,21,c021_r22_B_incremental.csv,200
sano,21,c021_r23_B_incremental.csv,210
sano,22,c022_r00_A_steiner.csv,213
sano,22,c022_r01_A_steiner.csv,188
sano,22,c022_r02_A_steiner.csv,206
sano,22,c022_r03_A_steiner.csv,236
sano,22,c022_r04_A_steiner.csv,209
sano,22,c022_r05_A_steiner.csv,212
sano,22,c022_r06_A_steiner.csv,201
sano,22,c022_r07_A_steiner.csv,181
sano,22,c022_r08_A_steiner.csv,198
sano,22,c022_r09_A_steiner.csv,205
sano,22,c022_r10_A_steiner.csv,230
sano,22,c022_r11_A_steiner.csv,184
sano,22,c022_r12_B_incremental.csv,242
sano,22,c022_r13_B_incremental.csv,216
sano,22,c022_r14_B_incremental.csv,240
sano,22,c022_r15_B_incremental.csv,215
sano,22,c022_r16_B_incremental.csv,202
sano,22,c022_r17_B_incremental.csv,180
sano,22,c022_r18_B_incremental.csv,227
sano,22,c022_r19_B_incremental.csv,193
sano,22,c022_r20_B_incremental.csv,203
sano,22,c022_r21_B_incremental.csv,201
sano,22,c022_r22_B_incremental.csv,210
sano,22,c022_r23_B_incremental.csv,208
sano,23,c023_r00_A_steiner.csv,205
sano,23,c023_r01_A_steiner.csv,217
sano,23,c023_r02_A_steiner.csv,214
sano,23,c023_r03_A_steiner.csv,185
sano,23,c023_r04_A_steiner.csv,223
sano,23,c023_r05_A_steiner.csv,212
sano,23,c023_r06_A_steiner.csv,219
sano,23,c023_r07_A_steiner.csv,209
sano,23,c023_r08_A_steiner.csv,217
sano,23,c023_r09_A_steiner.csv,234
sano,23,c023_r10_A_steiner.csv,225
sano,23,c023_r11_A_steiner.csv,206
sano,23,c023_r12_B_incremental.csv,202
sano,23,c023_r13_B_incremental.csv,210
sano,23,c023_r14_B_incremental.csv,211
sano,23,c023_r15_B_incremental.csv,178
sano,23,c023_r16_B_incremental.csv,192
sano,23,c023_r17_B_incremental.csv,223
sano,23,c023_r18_B_incremental.csv,209
sano,23,c023_r19_B_incremental.csv,183
sano,23,c023_r20_B_incremental.csv,226
sano,23,c023_r21_B_incremental.csv,198
sano,23,c023_r22_B_incremental.csv,213
sano,23,c023_r23_B_incremental.csv,189
sano,24,c024_r00_A_steiner.csv,212
sano,24,c024_r01_A_steiner.csv,199
sano,24,c024_r02_A_steiner.csv,199
sano,24,c024_r03_A_steiner.csv,190
sano,24,c024_r04_A_steiner.csv,225
sano,24,c024_r05_A_steiner.csv,196
sano,24,c024_r06_A_steiner.csv,208
sano,24,c024_r07_A_steiner.csv,220
sano,24,c024_r08_A_steiner.csv,214
sano,24,c024_r09_A_steiner.csv,196
sano,24,c024_r10_A_steiner.csv,193
sano,24,c024_r11_A_steiner.csv,186
sano,24,c024_r12_B_incremental.csv,246
sano,24,c024_r13_B_incremental.csv,204
sano,24,c024_r14_B_incremental.csv,252
sano,24,c024_r15_B_incremental.csv,212
sano,24,c024_r16_B_incremental.csv,211
sano,24,c024_r17_B_incremental.csv,213
sano,24,c024_r18_B_incremental.csv,209
sano,24,c024_r19_B_incremental.csv,194
sano,24,c024_r20_B_incremental.csv,206
sano,24,c024_r21_B_incremental.csv,200
sano,24,c024_r22_B_incremental.csv,213
sano,24,c024_r23_B_incremental.csv,202
sano,25,singleton_co_located_source,5000
sano,26,c026_r00_A_steiner.csv,207
sano,26,c026_r01_A_steiner.csv,230
sano,26,c026_r02_A_steiner.csv,205
sano,26,c026_r03_A_steiner.csv,212
sano,26,c026_r04_A_steiner.csv,217
sano,26,c026_r05_A_steiner.csv,229
sano,26,c026_r06_A_steiner.csv,230
sano,26,c026_r07_A_steiner.csv,198
sano,26,c026_r08_A_steiner.csv,234
sano,26,c026_r09_A_steiner.csv,200
sano,26,c026_r10_A_steiner.csv,214
sano,26,c026_r11_A_steiner.csv,171
sano,26,c026_r12_B_incremental.csv,207
sano,26,c026_r13_B_incremental.csv,201
sano,26,c026_r14_B_incremental.csv,220
sano,26,c026_r15_B_incremental.csv,213
sano,26,c026_r16_B_incremental.csv,181
sano,26,c026_r17_B_incremental.csv,184
sano,26,c026_r18_B_incremental.csv,181
sano,26,c026_r19_B_incremental.csv,188
sano,26,c026_r20_B_incremental.csv,251
sano,26,c026_r21_B_incremental.csv,197
sano,26,c026_r22_B_incremental.csv,194
sano,26,c026_r23_B_incremental.csv,236
sano,27,c027_r00_A_steiner.csv,216
sano,27,c027_r01_A_steiner.csv,206
sano,27,c027_r02_A_steiner.csv,214
sano,27,c027_r03_A_steiner.csv,224
sano,27,c027_r04_A_steiner.csv,219
sano,27,c027_r05_A_steiner.csv,189
sano,27,c027_r06_A_steiner.csv,206
sano,27,c027_r07_A_steiner.csv,208
sano,27,c027_r08_A_steiner.csv,208
sano,27,c027_r09_A_steiner.csv,205
sano,27,c027_r10_A_steiner.csv,242
sano,27,c027_r11_A_steiner.csv,195
sano,27,c027_r12_B_incremental.csv,209
sano,27,c027_r13_B_incremental.csv,200
sano,27,c027_r14_B_incremental.csv,196
sano,27,c027_r15_B_incremental.csv,203
sano,27,c027_r16_B_incremental.csv,201
sano,27,c027_r17_B_incremental.csv,211
sano,27,c027_r18_B_incremental.csv,206
sano,27,c027_r19_B_incremental.csv,209
sano,27,c027_r20_B_incremental.csv,203
sano,27,c027_r21_B_incremental.csv,218
sano,27,c027_r22_B_incremental.csv,191
sano,27,c027_r23_B_incremental.csv,221
sano,28,c028_r00_A_steiner.csv,248
sano,28,c028_r01_A_steiner.csv,203
sano,28,c028_r02_A_steiner.csv,216
sano,28,c028_r03_A_steiner.csv,188
sano,28,c028_r04_A_steiner.csv,183
sano,28,c028_r05_A_steiner.csv,197
sano,28,c028_r06_A_steiner.csv,198
sano,28,c028_r07_A_steiner.csv,202
sano,28,c028_r08_A_steiner.csv,219
sano,28,c028_r09_A_steiner.csv,205
sano,28,c028_r10_A_steiner.csv,207
sano,28,c028_r11_A_steiner.csv,212
sano,28,c028_r12_B_incremental.csv,211
sano,28,c028_r13_B_incremental.csv,224
sano,28,c028_r14_B_incremental.csv,184
sano,28,c028_r15_B_incremental.csv,223
sano,28,c028_r16_B_incremental.csv,225
sano,28,c028_r17_B_incremental.csv,196
sano,28,c028_r18_B_incremental.csv,218
sano,28,c028_r19_B_incremental.csv,214
sano,28,c028_r20_B_incremental.csv,213
sano,28,c028_r21_B_incremental.csv,219
sano,28,c028_r22_B_incremental.csv,186
sano,28,c028_r23_B_incremental.csv,209
sano,29,c029_r00_A_steiner.csv,191
sano,29,c029_r01_A_steiner.csv,213
sano,29,c029_r02_A_steiner.csv,200
sano,29,c029_r03_A_steiner.csv,173
sano,29,c029_r04_A_steiner.csv,235
sano,29,c029_r05_A_steiner.csv,215
sano,29,c029_r06_A_steiner.csv,201
sano,29,c029_r07_A_steiner.csv,206
sano,29,c029_r08_A_steiner.csv,202
sano,29,c029_r09_A_steiner.csv,208
sano,29,c029_r10_A_steiner.csv,197
sano,29,c029_r11_A_steiner.csv,217
sano,29,c029_r12_B_incremental.csv,231
sano,29,c029_r13_B_incremental.csv,195
sano,29,c029_r14_B_incremental.csv,191
sano,29,c029_r15_B_incremental.csv,212
sano,29,c029_r16_B_incremental.csv,198
sano,29,c029_r17_B_incremental.csv,212
sano,29,c029_r18_B_incremental.csv,201
sano,29,c029_r19_B_incremental.csv,213
sano,29,c029_r20_B_incremental.csv,224
sano,29,c029_r21_B_incremental.csv,207
sano,29,c029_r22_B_incremental.csv,230
sano,29,c029_r23_B_incremental.csv,228
sano,30,c030_r00_A_steiner.csv,190
sano,30,c030_r01_A_steiner.csv,213
sano,30,c030_r02_A_steiner.csv,212
sano,30,c030_r03_A_steiner.csv,196
sano,30,c030_r04_A_steiner.csv,205
sano,30,c030_r05_A_steiner.csv,210
sano,30,c030_r06_A_steiner.csv,203
sano,30,c030_r07_A_steiner.csv,241
sano,30,c030_r08_A_steiner.csv,199
sano,30,c030_r09_A_steiner.csv,208
sano,30,c030_r10_A_steiner.csv,198
sano,30,c030_r11_A_steiner.csv,209
sano,30,c030_r12_B_incremental.csv,187
sano,30,c030_r13_B_incremental.csv,195
sano,30,c030_r14_B_incremental.csv,204
sano,30,c030_r15_B_incremental.csv,232
sano,30,c030_r16_B_incremental.csv,180
sano,30,c030_r17_B_incremental.csv,203
sano,30,c030_r18_B_incremental.csv,209
sano,30,c030_r19_B_incremental.csv,223
sano,30,c030_r20_B_incremental.csv,234
sano,30,c030_r21_B_incremental.csv,205
sano,30,c030_r22_B_incremental.csv,214
sano,30,c030_r23_B_incremental.csv,230
sano,31,c031_r00_A_steiner.csv,209
sano,31,c031_r01_A_steiner.csv,235
sano,31,c031_r02_A_steiner.csv,226
sano,31,c031_r03_A_steiner.csv,183
sano,31,c031_r04_A_steiner.csv,201
sano,31,c031_r05_A_steiner.csv,199
sano,31,c031_r06_A_steiner.csv,198
sano,31,c031_r07_A_steiner.csv,200
sano,31,c031_r08_A_steiner.csv,197
sano,31,c031_r09_A_steiner.csv,177
sano,31,c031_r10_A_steiner.csv,222
sano,31,c031_r11_A_steiner.csv,224
sano,31,c031_r12_B_incremental.csv,205
sano,31,c031_r13_B_incremental.csv,192
sano,31,c031_r14_B_incremental.csv,233
sano,31,c031_r15_B_incremental.csv,223
sano,31,c031_r16_B_incremental.csv,208
sano,31,c031_r17_B_incremental.csv,202
sano,31,c031_r18_B_incremental.csv,190
sano,31,c031_r19_B_incremental.csv,232
sano,31,c031_r20_B_incremental.csv,215
sano,31,c031_r21_B_incremental.csv,221
sano,31,c031_r22_B_incremental.csv,201
sano,31,c031_r23_B_incremental.csv,207
sano,32,c032_r00_A_steiner.csv,212
sano,32,c032_r01_A_steiner.csv,204
sano,32,c032_r02_A_steiner.csv,201
sano,32,c032_r03_A_steiner.csv,208
sano,32,c032_r04_A_steiner.csv,217
sano,32,c032_r05_A_steiner.csv,208
sano,32,c032_r06_A_steiner.csv,221
sano,32,c032_r07_A_steiner.csv,206
sano,32,c032_r08_A_steiner.csv,213
sano,32,c032_r09_A_steiner.csv,209
sano,32,c032_r10_A_steiner.csv,196
sano,32,c032_r11_A_steiner.csv,214
sano,32,c032_r12_B_incremental.csv,205
sano,32,c032_r13_B_incremental.csv,207
sano,32,c032_r14_B_incremental.csv,210
sano,32,c032_r15_B_incremental.csv,207
sano,32,c032_r16_B_incremental.csv,226
sano,32,c032_r17_B_incremental.csv,191
sano,32,c032_r18_B_incremental.csv,212
sano,32,c032_r19_B_incremental.csv,222
sano,32,c032_r20_B_incremental.csv,203
sano,32,c032_r21_B_incremental.csv,194
sano,32,c032_r22_B_incremental.csv,222
sano,32,c032_r23_B_incremental.csv,192
sano,33,c033_r00_A_steiner.csv,210
sano,33,c033_r01_A_steiner.csv,217
sano,33,c033_r02_A_steiner.csv,195
sano,33,c033_r03_A_steiner.csv,244
sano,33,c033_r04_A_steiner.csv,222
sano,33,c033_r05_A_steiner.csv,205
sano,33,c033_r06_A_steiner.csv,220
sano,33,c033_r07_A_steiner.csv,187
sano,33,c033_r08_A_steiner.csv,198
sano,33,c033_r09_A_steiner.csv,222
sano,33,c033_r10_A_steiner.csv,220
sano,33,c033_r11_A_steiner.csv,191
sano,33,c033_r12_B_incremental.csv,217
sano,33,c033_r13_B_incremental.csv,227
sano,33,c033_r14_B_incremental.csv,232
sano,33,c033_r15_B_incremental.csv,182
sano,33,c033_r16_B_incremental.csv,200
sano,33,c033_r17_B_incremental.csv,220
sano,33,c033_r18_B_incremental.csv,189
sano,33,c033_r19_B_incremental.csv,182
sano,33,c033_r20_B_incremental.csv,194
sano,33,c033_r21_B_incremental.csv,204
sano,33,c033_r22_B_incremental.csv,234
sano,33,c033_r23_B_incremental.csv,188
sano,34,c034_r00_A_steiner.csv,180
sano,34,c034_r01_A_steiner.csv,198
sano,34,c034_r02_A_steiner.csv,209
sano,34,c034_r03_A_steiner.csv,212
sano,34,c034_r04_A_steiner.csv,204
sano,34,c034_r05_A_steiner.csv,221
sano,34,c034_r06_A_steiner.csv,192
sano,34,c034_r07_A_steiner.csv,200
sano,34,c034_r08_A_steiner.csv,198
sano,34,c034_r09_A_steiner.csv,222
sano,34,c034_r10_A_steiner.csv,201
sano,34,c034_r11_A_steiner.csv,235
sano,34,c034_r12_B_incremental.csv,196
sano,34,c034_r13_B_incremental.csv,197
sano,34,c034_r14_B_incremental.csv,226
sano,34,c034_r15_B_incremental.csv,228
sano,34,c034_r16_B_incremental.csv,221
sano,34,c034_r17_B_incremental.csv,186
sano,34,c034_r18_B_incremental.csv,201
sano,34,c034_r19_B_incremental.csv,230
sano,34,c034_r20_B_incremental.csv,212
sano,34,c034_r21_B_incremental.csv,210
sano,34,c034_r22_B_incremental.csv,220
sano,34,c034_r23_B_incremental.csv,201
sano,35,c035_r00_A_steiner.csv,224
sano,35,c035_r01_A_steiner.csv,217
sano,35,c035_r02_A_steiner.csv,186
sano,35,c035_r03_A_steiner.csv,212
sano,35,c035_r04_A_steiner.csv,203
sano,35,c035_r05_A_steiner.csv,240
sano,35,c035_r06_A_steiner.csv,225
sano,35,c035_r07_A_steiner.csv,211
sano,35,c035_r08_A_steiner.csv,216
sano,35,c035_r09_A_steiner.csv,205
sano,35,c035_r10_A_steiner.csv,199
sano,35,c035_r11_A_steiner.csv,197
sano,35,c035_r12_B_incremental.csv,210
sano,35,c035_r13_B_incremental.csv,220
sano,35,c035_r14_B_incremental.csv,193
sano,35,c035_r15_B_incremental.csv,220
sano,35,c035_r16_B_incremental.csv,202
sano,35,c035_r17_B_incremental.csv,197
sano,35,c035_r18_B_incremental.csv,199
sano,35,c035_r19_B_incremental.csv,213
sano,35,c035_r20_B_incremental.csv,206
sano,35,c035_r21_B_incremental.csv,193
sano,35,c035_r22_B_incremental.csv,204
sano,35,c035_r23_B_incremental.csv,208
sano,36,c036_r00_A_steiner.csv,214
sano,36,c036_r01_A_steiner.csv,200
sano,36,c036_r02_A_steiner.csv,193
sano,36,c036_r03_A_steiner.csv,204
sano,36,c036_r04_A_steiner.csv,201
sano,36,c036_r05_A_steiner.csv,226
sano,36,c036_r06_A_steiner.csv,208
sano,36,c036_r07_A_steiner.csv,202
sano,36,c036_r08_A_steiner.csv,215
sano,36,c036_r09_A_steiner.csv,214
sano,36,c036_r10_A_steiner.csv,199
sano,36,c036_r11_A_steiner.csv,229
sano,36,c036_r12_B_incremental.csv,197
sano,36,c036_r13_B_incremental.csv,226
sano,36,c036_r14_B_incremental.csv,196
sano,36,c036_r15_B_incremental.csv,203
sano,36,c036_r16_B_incremental.csv,214
sano,36,c036_r17_B_incremental.csv,192
sano,36,c036_r18_B_incremental.csv,206
sano,36,c036_r19_B_incremental.csv,218
sano,36,c036_r20_B_incremental.csv,228
sano,36,c036_r21_B_incremental.csv,202
sano,36,c036_r22_B_incremental.csv,213
sano,36,c036_r23_B_incremental.csv,200
sano,37,c037_r00_A_steiner.csv,211
sano,37,c037_r01_A_steiner.csv,227
sano,37,c037_r02_A_steiner.csv,205
sano,37,c037_r03_A_steiner.csv,211
sano,37,c037_r04_A_steiner.csv,198
sano,37,c037_r05_A_steiner.csv,194
sano,37,c037_r06_A_steiner.csv,210
sano,37,c037_r07_A_steiner.csv,204
sano,37,c037_r08_A_steiner.csv,190
sano,37,c037_r09_A_steiner.csv,208
sano,37,c037_r10_A_steiner.csv,204
sano,37,c037_r11_A_steiner.csv,204
sano,37,c037_r12_B_incremental.csv,233
sano,37,c037_r13_B_incremental.csv,216
sano,37,c037_r14_B_incremental.csv,229
sano,37,c037_r15_B_incremental.csv,209
sano,37,c037_r16_B_incremental.csv,192
sano,37,c037_r17_B_incremental.csv,198
sano,37,c037_r18_B_incremental.csv,198
sano,37,c037_r19_B_incremental.csv,199
sano,37,c037_r20_B_incremental.csv,203
sano,37,c037_r21_B_incremental.csv,218
sano,37,c037_r22_B_incremental.csv,225
sano,37,c037_r23_B_incremental.csv,214
sano,38,c038_r00_A_steiner.csv,207
sano,38,c038_r01_A_steiner.csv,201
sano,38,c038_r02_A_steiner.csv,217
sano,38,c038_r03_A_steiner.csv,194
sano,38,c038_r04_A_steiner.csv,195
sano,38,c038_r05_A_steiner.csv,198
sano,38,c038_r06_A_steiner.csv,190
sano,38,c038_r07_A_steiner.csv,226
sano,38,c038_r08_A_steiner.csv,208
sano,38,c038_r09_A_steiner.csv,205
sano,38,c038_r10_A_steiner.csv,223
sano,38,c038_r11_A_steiner.csv,224
sano,38,c038_r12_B_incremental.csv,202
sano,38,c038_r13_B_incremental.csv,204
sano,38,c038_r14_B_incremental.csv,226
sano,38,c038_r15_B_incremental.csv,201
sano,38,c038_r16_B_incremental.csv,213
sano,38,c038_r17_B_incremental.csv,209
sano,38,c038_r18_B_incremental.csv,196
sano,38,c038_r19_B_incremental.csv,208
sano,38,c038_r20_B_incremental.csv,217
sano,38,c038_r21_B_incremental.csv,203
sano,38,c038_r22_B_incremental.csv,211
sano,38,c038_r23_B_incremental.csv,222
sano,39,c039_r00_A_steiner.csv,222
sano,39,c039_r01_A_steiner.csv,211
sano,39,c039_r02_A_steiner.csv,206
sano,39,c039_r03_A_steiner.csv,211
sano,39,c039_r04_A_steiner.csv,220
sano,39,c039_r05_A_steiner.csv,198
sano,39,c039_r06_A_steiner.csv,221
sano,39,c039_r07_A_steiner.csv,203
sano,39,c039_r08_A_steiner.csv,218
sano,39,c039_r09_A_steiner.csv,195
sano,39,c039_r10_A_steiner.csv,222
