u,v
1737,1753
1737,1823
1753,6147
1815,3726
3722,3726
3722,6141
3726,3732
3732,3734
3734,4988
4988,4996
4991,4995
4995,5003
4996,4999
4998,4999
4998,5003
6141,6142
6142,6145
6145,6146
6146,6147
