u,v
2132.0,2136.0
2132.0,2131.0
2136.0,1034.0
1034.0,797.0
1034.0,950.0
963.0,991.0
991.0,2127.0
2127.0,2131.0
2127.0,822.0
1014.0,797.0
797.0,1818.0
