u,v
2909.0,2912.0
2912.0,2910.0
2910.0,2784.0
2784.0,1675.0
1675.0,1564.0
1737.0,1534.0
1534.0,1464.0
1534.0,2785.0
2785.0,1778.0
2785.0,1788.0
1778.0,1490.0
1490.0,1564.0
1490.0,1690.0
