u,v
1979.0,1978.0
1978.0,2917.0
2917.0,1443.0
1443.0,1744.0
1744.0,1358.0
1358.0,1447.0
1447.0,2661.0
2661.0,1621.0
1621.0,1962.0
1962.0,1957.0
1957.0,1963.0
