u,v
2427.0,2429.0
2429.0,1795.0
1795.0,2426.0
2426.0,2425.0
2425.0,2423.0
2423.0,696.0
696.0,1750.0
1750.0,1751.0
1751.0,1489.0
1456.0,1519.0
1519.0,1387.0
1387.0,2422.0
2422.0,1715.0
1715.0,1402.0
1402.0,1489.0
