city,cluster,u,v,freq
kudamatsu,0,1955.0,1958.0,1.0
kudamatsu,0,1454.0,1955.0,1.0
kudamatsu,0,1955.0,1964.0,1.0
kudamatsu,0,1454.0,1968.0,1.0
kudamatsu,0,1447.0,1968.0,0.5
kudamatsu,0,1681.0,1968.0,1.0
kudamatsu,0,1358.0,1971.0,1.0
kudamatsu,0,1358.0,1447.0,1.0
kudamatsu,0,1447.0,2661.0,1.0
kudamatsu,0,1621.0,2661.0,0.6666666666666666
kudamatsu,0,1621.0,1962.0,0.6666666666666666
kudamatsu,0,1956.0,1962.0,1.0
kudamatsu,0,1957.0,1962.0,1.0
kudamatsu,0,1957.0,1963.0,1.0
kudamatsu,0,1454.0,2661.0,0.5
kudamatsu,0,1958.0,1960.0,0.3333333333333333
kudamatsu,0,1957.0,1960.0,0.3333333333333333
kudamatsu,1,544.0,611.0,1.0
kudamatsu,1,566.0,611.0,1.0
kudamatsu,1,484.0,566.0,1.0
kudamatsu,1,265.0,484.0,1.0
kudamatsu,2,15.0,1748.0,0.9166666666666666
kudamatsu,2,1748.0,1749.0,1.0
kudamatsu,2,15.0,2926.0,0.9166666666666666
kudamatsu,2,15.0,16.0,1.0
kudamatsu,2,14.0,2927.0,1.0
kudamatsu,2,2926.0,2927.0,1.0
kudamatsu,2,1431.0,16.0,1.0
kudamatsu,2,1748.0,2927.0,0.16666666666666666
kudamatsu,3,1096.0,1115.0,1.0
kudamatsu,3,1096.0,920.0,1.0
kudamatsu,3,1115.0,899.0,1.0
kudamatsu,3,888.0,920.0,0.9166666666666666
kudamatsu,3,2065.0,814.0,1.0
kudamatsu,3,1196.0,814.0,0.9166666666666666
kudamatsu,3,2065.0,888.0,0.9166666666666666
kudamatsu,3,1196.0,920.0,0.25
kudamatsu,4,1378.0,1480.0,1.0
kudamatsu,5,1272.0,860.0,1.0
kudamatsu,5,1109.0,1272.0,1.0
kudamatsu,5,1109.0,1186.0,1.0
kudamatsu,7,1705.0,1785.0,1.0
kudamatsu,7,1664.0,1705.0,1.0
kudamatsu,7,1705.0,1786.0,1.0
kudamatsu,7,1487.0,1660.0,1.0
kudamatsu,7,1660.0,1786.0,1.0
kudamatsu,8,17.0,35.0,1.0
kudamatsu,8,1530.0,17.0,1.0
kudamatsu,8,17.0,18.0,1.0
kudamatsu,8,1530.0,1865.0,1.0
kudamatsu,9,1646.0,1718.0,1.0
kudamatsu,9,1718.0,1837.0,1.0
kudamatsu,11,1131.0,1138.0,1.0
kudamatsu,11,1082.0,1138.0,1.0
kudamatsu,11,1082.0,879.0,1.0
kudamatsu,12,2153.0,525.0,1.0
kudamatsu,12,2146.0,2153.0,1.0
kudamatsu,12,383.0,525.0,1.0
kudamatsu,12,2147.0,525.0,1.0
kudamatsu,12,682.0,792.0,1.0
kudamatsu,12,383.0,792.0,1.0
kudamatsu,13,1638.0,2024.0,1.0
kudamatsu,13,2024.0,2025.0,1.0
kudamatsu,14,2393.0,2398.0,1.0
kudamatsu,14,2393.0,2397.0,1.0
kudamatsu,14,2392.0,2397.0,1.0
kudamatsu,14,2392.0,2890.0,1.0
kudamatsu,14,1492.0,2392.0,1.0
kudamatsu,14,1450.0,2890.0,1.0
kudamatsu,14,1527.0,2890.0,1.0
kudamatsu,14,1344.0,1450.0,1.0
kudamatsu,15,488.0,782.0,1.0
kudamatsu,15,1747.0,488.0,1.0
kudamatsu,15,1747.0,339.0,1.0
kudamatsu,15,339.0,632.0,1.0
kudamatsu,16,2051.0,2053.0,1.0
kudamatsu,16,1271.0,2051.0,0.9166666666666666
kudamatsu,16,1180.0,2051.0,1.0
kudamatsu,16,922.0,965.0,1.0
kudamatsu,16,1271.0,965.0,1.0
kudamatsu,16,1129.0,1271.0,1.0
kudamatsu,16,963.0,968.0,1.0
kudamatsu,16,1159.0,968.0,1.0
kudamatsu,16,1159.0,940.0,1.0
kudamatsu,16,1159.0,977.0,1.0
kudamatsu,16,1181.0,940.0,1.0
kudamatsu,16,1181.0,884.0,1.0
kudamatsu,16,1181.0,911.0,1.0
kudamatsu,16,2066.0,911.0,1.0
kudamatsu,16,1180.0,977.0,1.0
kudamatsu,16,922.0,977.0,0.08333333333333333
kudamatsu,17,1628.0,2778.0,1.0
kudamatsu,17,1572.0,1628.0,0.5833333333333334
kudamatsu,17,1495.0,1572.0,0.5833333333333334
kudamatsu,17,1495.0,1662.0,0.5
kudamatsu,17,1662.0,1801.0,0.9166666666666666
kudamatsu,17,1676.0,1801.0,1.0
kudamatsu,17,1419.0,1676.0,1.0
kudamatsu,17,1316.0,1495.0,0.08333333333333333
kudamatsu,17,1316.0,1801.0,0.08333333333333333
kudamatsu,17,1571.0,1662.0,0.4166666666666667
kudamatsu,17,1571.0,2778.0,0.4166666666666667
kudamatsu,18,1092.0,838.0,1.0
kudamatsu,18,1992.0,838.0,1.0
kudamatsu,18,1092.0,1186.0,0.5
kudamatsu,18,1028.0,1992.0,1.0
kudamatsu,18,1109.0,1186.0,0.5
kudamatsu,18,1109.0,1272.0,1.0
kudamatsu,18,1207.0,1272.0,0.6666666666666666
kudamatsu,18,1207.0,2119.0,1.0
kudamatsu,18,2119.0,2120.0,1.0
kudamatsu,18,1109.0,838.0,0.5
kudamatsu,18,2119.0,860.0,0.3333333333333333
kudamatsu,18,1272.0,860.0,0.3333333333333333
kudamatsu,19,1468.0,30.0,1.0
kudamatsu,19,1468.0,1602.0,1.0
kudamatsu,19,1333.0,30.0,1.0
kudamatsu,19,1416.0,1602.0,1.0
kudamatsu,20,2802.0,2820.0,1.0
kudamatsu,21,342.0,359.0,1.0
kudamatsu,21,342.0,549.0,1.0
kudamatsu,21,359.0,671.0,1.0
kudamatsu,21,1852.0,671.0,1.0
kudamatsu,21,298.0,549.0,1.0
kudamatsu,21,549.0,593.0,1.0
kudamatsu,21,1858.0,298.0,1.0
kudamatsu,21,1860.0,593.0,1.0
kudamatsu,21,593.0,650.0,1.0
kudamatsu,21,1860.0,526.0,1.0
kudamatsu,21,650.0,662.0,1.0
kudamatsu,22,1031.0,970.0,1.0
kudamatsu,22,1031.0,1268.0,1.0
kudamatsu,22,1268.0,830.0,1.0
kudamatsu,23,1619.0,892.0,1.0
kudamatsu,23,1104.0,892.0,1.0
kudamatsu,23,1110.0,892.0,1.0
kudamatsu,23,1110.0,1318.0,1.0
kudamatsu,24,1141.0,1161.0,1.0
kudamatsu,24,1141.0,2062.0,1.0
kudamatsu,24,1141.0,1289.0,1.0
kudamatsu,24,2062.0,823.0,1.0
kudamatsu,24,1289.0,2063.0,1.0
kudamatsu,25,1848.0,714.0,1.0
kudamatsu,25,709.0,714.0,1.0
kudamatsu,25,1846.0,714.0,1.0
kudamatsu,25,574.0,709.0,1.0
kudamatsu,25,1846.0,1855.0,1.0
kudamatsu,25,1855.0,1857.0,1.0
kudamatsu,26,1322.0,2408.0,1.0
kudamatsu,26,1328.0,2408.0,1.0
kudamatsu,26,1322.0,2409.0,1.0
kudamatsu,26,1328.0,1840.0,1.0
kudamatsu,26,1352.0,1840.0,1.0
kudamatsu,26,1352.0,2894.0,1.0
kudamatsu,27,1868.0,29.0,1.0
kudamatsu,27,26.0,29.0,1.0
kudamatsu,27,1321.0,26.0,1.0
kudamatsu,27,1321.0,1504.0,1.0
kudamatsu,28,1253.0,2877.0,1.0
kudamatsu,28,1236.0,1253.0,1.0
kudamatsu,28,1253.0,955.0,0.5833333333333334
kudamatsu,28,1122.0,1236.0,1.0
kudamatsu,28,1122.0,985.0,0.8333333333333334
kudamatsu,28,1088.0,955.0,0.5833333333333334
kudamatsu,28,802.0,985.0,0.5833333333333334
kudamatsu,28,1088.0,802.0,0.5833333333333334
kudamatsu,29,1605.0,2424.0,1.0
kudamatsu,29,1605.0,2423.0,1.0
kudamatsu,29,2423.0,2425.0,1.0
kudamatsu,29,2425.0,2426.0,1.0
kudamatsu,29,1795.0,2426.0,1.0
kudamatsu,29,1795.0,2429.0,1.0
kudamatsu,29,2428.0,2429.0,1.0
kudamatsu,30,1418.0,27.0,1.0
kudamatsu,30,1354.0,27.0,1.0
kudamatsu,31,1489.0,1751.0,0.5833333333333334
kudamatsu,31,1402.0,1489.0,0.5833333333333334
kudamatsu,31,1345.0,1402.0,0.9166666666666666
kudamatsu,31,1402.0,1715.0,1.0
