u,v
1971.0,1358.0
1358.0,1447.0
1447.0,2661.0
2661.0,1454.0
2661.0,1621.0
1454.0,1955.0
1454.0,1968.0
1955.0,1958.0
1955.0,1964.0
1962.0,1621.0
1962.0,1957.0
1962.0,1956.0
1963.0,1957.0
1681.0,1968.0
