city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_vdrop_max,n_s1cond_feas,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,vof_mean,tld
sano,0,1,123.47208798003354,86.43046158602347,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,2,3,159.0808240675916,111.35657684731412,12,12,28947490.74938358,28947490.74938358,17731261.34340867,109.45223051486828,0.20030674885399732,0.3019224830709516,28947490.74938358,0.3019224830709516,12,0.20030674885399732,28947490.749383584,0.20030674885399732,28947490.749383584,0,17731261.343408667,0.20030674885399732,109.45223051486829,0.3019224830709516,0.0,True,0.0,0.0
sano,3,3,199.21653798545057,139.4515765898154,12,12,15354186.145576661,15354186.145576661,7555175.351438026,46.63688488541991,0.26298498707937995,0.2184798018674309,15354186.145576661,0.2184798018674309,12,0.26298498707937995,15354186.145576663,0.26298498707937995,15354186.145576663,0,7555175.351438024,0.26298498707937995,46.6368848854199,0.2184798018674309,0.0,False,0.0,0.0
sano,4,2,78.01019662534486,54.607137637741396,12,12,6494593.080005896,6494593.080005896,1319093.0167317113,8.142549485998218,0.002605631335768076,0.015234529288804059,6494593.080005896,0.015234529288804059,12,0.002605631335768076,6494593.080005896,0.0026056313357680754,6494593.080005896,0,1319093.0167317113,0.0026056313357680754,8.142549485998218,0.015234529288804059,0.0,True,0.0,0.0
sano,5,2,53.41369613388528,37.3895872937197,12,12,12750406.481397897,12750406.481397897,5949137.807744152,36.72307288730958,0.014137844245181936,0.0753621805959189,12750406.481397897,0.0753621805959189,12,0.014137844245181936,12750406.481397897,0.014137844245181936,12750406.481397897,0,5949137.807744152,0.014137844245181936,36.72307288730958,0.0753621805959189,0.0,True,0.0,0.0
sano,6,1,39.48021992074765,27.636153944523354,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,7,1,49.57054438028701,34.69938106620091,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,8,2,220.33613789145662,154.23529652401962,12,12,18219814.63052538,18219814.63052538,9668923.021714317,59.684710010582215,0.2737082340304963,0.42273463156435825,18219814.63052538,0.42273463156435825,12,0.2737082340304963,18219814.63052538,0.27370823403049627,18219814.63052538,0,9668923.021714319,0.27370823403049627,59.684710010582215,0.42273463156435825,0.0,False,0.0,0.0
sano,9,4,201.59418713838258,141.1159309968678,12,12,41907175.24000882,41907175.24000882,26820625.48890538,165.55941659818134,0.6060314604736511,0.6625207925391696,41907175.24000882,0.6625207925391696,12,0.6060314604736511,41907175.24000882,0.6060314604736512,41907175.24000882,0,26820625.48890538,0.6060314604736512,165.55941659818137,0.6625207925391696,0.0,False,0.0,0.0
sano,11,3,88.64102534779732,62.048717743458134,12,12,16359246.555208867,16359246.555208867,8588703.799521053,53.01669012050032,0.044661154613559906,0.08741763556538254,16359246.555208867,0.08741763556538254,12,0.044661154613559906,16359246.55520887,0.044661154613559906,16359246.55520887,0,8588703.799521051,0.044661154613559906,53.016690120500314,0.08741763556538254,0.0,True,0.0,0.0
