city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_vdrop_max,n_s1cond_feas,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,vof_mean,tld
sano,0,3,160.63683297476592,96.38209978485955,12,12,22838383.92657468,22838383.92657468,13349464.306006992,82.40410065436413,0.08288244214614839,0.1991457182346127,22838383.92657468,0.1991457182346127,12,0.08288244214614839,22838383.92657468,0.0828824421461484,22838383.92657468,0,13349464.30600699,0.0828824421461484,82.40410065436413,0.1991457182346127,0.0,True,0.0,0.0
sano,1,1,115.1943032092945,69.1165819255767,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,2,1,45.68864891860176,27.413189351161055,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,3,1,16.739168535297974,10.043501121178783,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,4,1,38.99563739713945,23.397382438283667,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,5,2,187.01384242305699,112.2083054538342,12,12,57539038.57683007,57539038.57683007,39165439.95139199,241.76197500859246,0.045474821316274006,0.34679422006301747,57539038.57683007,0.34679422006301747,12,0.045474821316274006,57539038.576830074,0.045474821316274006,57539038.576830074,0,39165439.95139199,0.045474821316274006,241.76197500859251,0.34679422006301747,0.0,True,0.0,0.0
sano,6,1,98.71648704272616,59.229892225635695,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,7,1,40.6924136385426,24.41544818312556,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,8,2,125.10560396426737,75.06336237856041,12,12,34810192.80950065,34810192.80950065,22036117.101234995,136.02541420515425,0.23714039604992643,0.5940255860627793,34810192.80950065,0.5940255860627793,12,0.23714039604992643,34810192.80950066,0.23714039604992648,34810192.80950066,0,22036117.10123499,0.23714039604992648,136.02541420515428,0.5940255860627793,0.0,True,0.0,0.0
sano,9,3,318.6627928916368,191.19767573498206,12,12,27063768.409137774,27063768.409137774,15908878.986118823,98.20295670443717,0.5223161661653108,0.5396130219253622,27063768.409137774,0.5396130219253622,12,0.5223161661653108,27063768.409137774,0.5223161661653108,27063768.409137774,0,15908878.986118823,0.5223161661653108,98.20295670443718,0.5396130219253622,0.0,False,0.0,0.0
sano,10,2,165.24438036115163,99.14662821669098,12,12,12314457.58234118,12314457.58234118,5570703.043298804,34.38705582283212,0.0557337117087213,0.1447934221816724,12314457.58234118,0.1447934221816724,12,0.0557337117087213,12314457.58234118,0.055733711708721295,12314457.58234118,0,5570703.043298804,0.055733711708721295,34.387055822832124,0.1447934221816724,0.0,True,0.0,0.0
sano,11,1,56.89393324832911,34.136359948997466,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
