city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_vdrop_max,n_s1cond_feas,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,vof_mean,tld
sano,0,1,123.47208798003354,61.73604399001677,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,2,3,159.0808240675916,79.5404120337958,12,12,28773665.637966543,28773665.637966543,17731261.34340867,109.45223051486828,0.10219732084387619,0.21565891647925112,28773665.637966543,0.21565891647925112,12,0.10219732084387619,28773665.637966543,0.10219732084387619,28773665.637966543,0,17731261.343408667,0.10219732084387619,109.45223051486829,0.21565891647925112,0.0,True,0.0,0.0
sano,3,3,199.21653798545057,99.6082689927253,12,12,15125969.19861097,15125969.19861097,7555175.351438026,46.63688488541991,0.1341760138160102,0.1560570013338792,15125969.19861097,0.1560570013338792,12,0.1341760138160102,15125969.198610974,0.1341760138160102,15125969.198610974,0,7555175.351438024,0.1341760138160102,46.6368848854199,0.1560570013338792,0.0,True,0.0,0.0
sano,4,2,78.01019662534486,39.00509831267243,12,12,6492331.927249721,6492331.927249721,1319093.0167317113,8.142549485998218,0.0013294037427388136,0.010881806634860042,6492331.927249721,0.010881806634860042,12,0.0013294037427388136,6492331.927249721,0.0013294037427388136,6492331.927249721,0,1319093.0167317113,0.0013294037427388136,8.142549485998218,0.010881806634860042,0.0,True,0.0,0.0
sano,5,2,53.41369613388528,26.70684806694264,12,12,12738137.736759106,12738137.736759106,5949137.807744152,36.72307288730958,0.007213185839378539,0.053830128997084926,12738137.736759106,0.053830128997084926,12,0.007213185839378539,12738137.736759108,0.00721318583937854,12738137.736759108,0,5949137.807744152,0.00721318583937854,36.72307288730958,0.053830128997084926,0.0,True,0.0,0.0
sano,6,1,39.48021992074765,19.740109960373825,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,7,1,49.57054438028701,24.785272190143505,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,8,2,220.33613789145662,110.16806894572831,12,12,17982292.107952807,17982292.107952807,9668923.021714317,59.684710010582215,0.1396470581788247,0.30195330826025596,17982292.107952807,0.30195330826025596,12,0.1396470581788247,17982292.10795281,0.1396470581788247,17982292.10795281,0,9668923.021714319,0.1396470581788247,59.684710010582215,0.30195330826025596,0.0,True,0.0,0.0
sano,9,4,201.59418713838258,100.79709356919129,12,12,41381264.42201712,41381264.42201712,26820625.48890538,165.55941659818134,0.30919972473145474,0.47322913752797835,41381264.42201712,0.47322913752797835,12,0.30919972473145474,41381264.42201713,0.3091997247314547,41381264.42201713,0,26820625.48890538,0.3091997247314547,165.55941659818137,0.47322913752797835,0.0,True,0.0,0.0
sano,11,3,88.64102534779732,44.32051267389866,12,12,16320489.847204117,16320489.847204117,8588703.799521053,53.01669012050032,0.022786303374265255,0.06244116826098753,16320489.847204117,0.06244116826098753,12,0.022786303374265255,16320489.847204115,0.02278630337426526,16320489.847204115,0,8588703.799521051,0.02278630337426526,53.016690120500314,0.06244116826098753,0.0,True,0.0,0.0
