node,lat,lon,x_m,y_m,p_kw
5010,36.3342178,139.58253,372784.12242989225,4021951.605939962,86.51399108177586
5012,36.33445489999999,139.5861432,373108.8063323019,4021973.1591715165,31.40911256233253
5013,36.3344777,139.5842581,372939.648571937,4021978.164308953,46.63767996696443
5014,36.33455740000001,139.5875531,373235.516231601,4021982.6799748186,18.644386303173945
5015,36.334737,139.58696510000001,373183.0322927033,4022003.374339241,0.0
5016,36.334776500000004,139.5818704,372725.8297319982,4022014.4512746492,22.973495087150678
5017,36.334810899999994,139.5808906,372637.94533718063,4022019.557664289,37.35400718672521
5011,36.3342945,139.5883574,373307.27923884045,4021952.4619094105,84.7427079624514
5019,36.334953199999994,139.5844785,372960.20257689024,4022030.622356965,109.90315159100871
5018,36.334921699999995,139.5863608,373129.09388840635,4022024.6561674518,12.506032402342344
5021,36.33528129999999,139.5878899,373266.91813597234,4022062.541329916,66.61290354186076
5020,36.33506500000001,139.5815212,372694.9573849235,4022046.9146651994,58.070484326987895
5022,36.33539929999999,139.5865834,373149.8474974612,4022077.3447022373,31.49872165315571
5024,36.33564009999999,139.5841138,372928.58551817463,4022107.3001866974,6.873584577281504
5023,36.33542930000001,139.5846993,372980.7932248283,4022083.146484093,22.121131815462178
5026,36.335879,139.5835098,372874.7633485836,4022134.595701704,73.59329238691078
5027,36.3358842,139.5886039,373331.9779745755,4022128.485844614,132.79204195716173
5028,36.33590280000001,139.5849228,373001.6217486723,4022135.378689821,51.011506433712086
5025,36.33586629999999,139.586801,373170.13492199825,4022128.8639751505,74.52960378974801
5030,36.3361367,139.5827446,372806.5040793289,4022164.1891459688,57.73782144480862
5029,36.3359867,139.5882182,373297.5266398222,4022140.3617098057,30.213213095778656
5032,36.3362379,139.5823823,372774.15159667714,4022175.892114586,107.50655891634302
5031,36.3361622,139.5876297,373244.9920228621,4022160.6015643226,35.5859887794602
5034,36.3363087,139.5837092,372893.3582226541,4022182.0005779625,65.65455785483861
5035,36.33634769999999,139.5870254,373191.05577830446,4022181.9717794647,79.34211889383242
5036,36.336354099999994,139.5888229,373352.3945462123,4022180.325380565,14.626468755540659
5037,36.336369000000005,139.5851429,373022.1330312039,4022186.8056121957,119.68690726124268
5038,36.3364568,139.5888707,373356.85095800064,4022191.655371185,16.680910044016386
5039,36.3366727,139.582523,372787.48685053474,4022223.939782575,72.64845575521285
5040,36.3366689,139.5878098,373261.9773658205,4022216.574168544,49.53686510094662
5033,36.33629069999999,139.5891647,373382.9689843114,4022172.84462838,0.0
5042,36.33685489999999,139.5853723,373043.51074753946,4022240.4057081575,32.97132659050337
5043,36.337230699999985,139.5841371,372933.260846712,4022283.716477152,35.47175259699705
5041,36.336764,139.5839205,372913.0625418876,4022232.2296826397,57.95451361575595
5044,36.33723650000001,139.582365,372774.22326613637,4022286.690652469,29.664838104830157
5045,36.3373432,139.5855975,373064.51515976246,4022294.277603359,23.155295255697254
5047,36.3378187,139.5858168,373084.96903295384,4022346.737375346,41.121223915331306
5046,36.33740819999999,139.5835487,372880.74009884,4022304.180317903,47.35583676589377
5049,36.3382593,139.5846145,372977.7783284238,4022397.1927571082,14.769473083064202
5050,36.33841599999999,139.5861011,373111.453992928,4022412.623271747,157.02606797811296
5048,36.337828899999984,139.5821539,372756.2407066176,4022352.6840766277,38.99563739713945
5052,36.33858539999999,139.5857027,373075.97283075924,4022431.9380186535,50.24889193310191
5053,36.3386178,139.58477340000002,372992.6216934133,4022436.7527607675,55.65849767260031
5051,36.338437500000005,139.5840291,372925.5285734522,4022417.730055676,61.73836354306632
5054,36.3386654,139.5832805,372858.7128152298,4022443.99558859,80.09224627209791
5055,36.3390234,139.5838826,372913.33239640447,4022482.9171717037,17.77089238754112
5060,36.33717450000001,139.5780158,372383.7787237825,4022285.545622738,91.68938859560078
5066,36.3219902,139.5826911,372778.70043888735,4020594.975069197,71.96258327170281
5071,36.32293839999999,139.5826008,372772.1359892229,4020700.2784725674,83.24621649954938
5072,36.32054339999999,139.5833996,372839.9502744919,4020433.5485617765,109.78428584521724
5074,36.3215331,139.5827134,372779.95917347376,4020544.23926054,319.2783618420497
5500,36.32760769999999,139.5738575,371994.9145613008,4021229.7872819346,70.71475367461676
5501,36.32730970000001,139.5737555,371985.27128350956,4021196.8648705836,5.804471286761859
5182,36.3176883,139.5841582,372903.41317344224,4020115.83300295,50.83974323129043
5183,36.32151779999999,139.5884444,373294.39813076064,4020535.0179418796,21.17439069338805
5184,36.3205107,139.5861163,373083.7746561133,4020426.3524102895,9.358080863288844
5186,36.321652900000004,139.5862327,373096.0760512955,4020552.9047541567,45.86777517700203
5187,36.32095590000001,139.5886644,373313.23759969167,4020472.397750534,44.311921597845995
5189,36.3207956,139.5865669,373124.6867839136,4020457.365320831,18.171188803805062
5190,36.3213579,139.5884444,373294.1392398664,4020517.2801199364,52.18781572714825
5191,36.31815509999999,139.5843353,372920.06989736296,4020167.382742188,133.06129294068376
5192,36.316857700000014,139.5835814,372850.28279083525,4020024.4520993405,24.37614470060875
5193,36.3198662,139.5871188,373172.7243748759,4020353.542389798,167.3444742421179
5194,36.32067800000001,139.5853349,373013.90003619087,4020445.936886044,87.18699999436971
5196,36.3206908,139.5876075,373217.93105285417,4020444.3750739805,130.51065400669614
5197,36.31894909999999,139.5840406,372894.90342337487,4020255.8490134305,109.9606652388616
5198,36.3164197,139.5855422,373025.6010313353,4019973.2884601164,150.18081637990548
5199,36.320392500000004,139.5840831,372901.0628207662,4020415.9106035447,116.71130234839953
5201,36.3254186,139.5711339,371746.85117667384,4020990.5571818426,458.4492838959756
5202,36.32116669999999,139.5718041,371800.0455216866,4020518.0009906334,68.9910100322999
5203,36.317210700000004,139.5684426,371491.7908736244,4020083.619537801,29.914696327678524
5204,36.32243520000001,139.5696837,371611.7801001328,4020661.529980662,47.740033520273975
5205,36.3233478,139.5718681,371809.3636882433,4020759.8676942703,171.11780121994735
5206,36.3218571,139.5718254,371803.0885881825,4020594.5594891026,92.03697788952051
5207,36.3172375,139.5670824,371369.72466436797,4020088.4006800135,98.15859507284739
5208,36.317058,139.5716859,371782.7038406241,4020062.375818249,114.23400941947864
5209,36.3165566,139.568084,371458.5238011754,4020011.5361549663,62.146237846040435
5210,36.3230262,139.5699264,371634.5361948343,4020726.768013744,171.52924115639806
5211,36.322596100000005,139.5698861,371630.2130323485,4020679.1100822315,7.371079794394262
5212,36.3164506,139.5663037,371298.52395221323,4020002.1450530756,238.5151048550824
5213,36.32205749999999,139.581073,372633.55621453235,4020604.570641565,59.88135905602164
5214,36.316381099999994,139.5672571,371384.00088471087,4019993.1670840317,95.36626409661193
5215,36.32345810000002,139.576265,372204.23872400564,4020766.283673333,40.360493463133075
5216,36.322083600000006,139.580843,372612.95205361047,4020607.7688862323,65.22424490824574
5217,36.323635199999984,139.5753635,372123.6036509982,4020787.1212999863,69.83670779198545
5218,36.32250869999999,139.5718414,371805.5923101165,4020666.820899868,72.88986065568263
5219,36.317640399999995,139.5687971,371524.3210045421,4020130.815584541,19.489355144145815
5220,36.3177202,139.5716966,371784.74919946166,4020135.8200685736,69.26173387727842
5222,36.32415279999999,139.5753512,372123.34538918384,4020844.555425472,32.93190212889061
5223,36.3173424,139.5681762,371468.09142357594,4020098.5831481456,19.87727282649595
5224,36.31762690000001,139.5677651,371431.6528349435,4020130.6894234703,60.99742015663995
5225,36.3204837,139.5717878,371797.463412241,4020442.256761103,188.63945638794638
5226,36.31841759999999,139.5717234,371788.29755711067,4020213.147750555,26.933980206105147
5227,36.3170067,139.5679835,371450.2406997243,4020061.59974232,51.67057609669707
5228,36.32259539999999,139.570216,371659.82619615574,4020678.5945506995,11.739194168099182
5229,36.32315929999999,139.57520450000004,372108.5530232107,4020734.5395357674,75.44562559506213
5230,36.3257947,139.5712942,371761.85679235525,4021032.065744368,138.62956908755186
5231,36.3169604,139.5673633,371394.4867992867,4020057.2881567753,19.628032679510518
1892,36.33714870000001,139.5692623,371598.1030566581,4022294.274889476,0.0
1894,36.3371788,139.587991,373279.0664191166,4022272.900342021,211.22342407850323
1401,36.3162774,139.5916225,373571.22654593026,4019949.5377797587,39.71337644601785
5498,36.3284606,139.5745937,372062.39184541925,4021323.4259953843,0.0
5497,36.333605500000004,139.581117,372656.3031302586,4021885.543139922,88.14387494670251
5499,36.3278231,139.5730014,371918.42214839184,4021254.8155170926,76.39247240021261
1405,36.31645030000001,139.5757331,372145.0439136867,4019989.6053436245,158.78954598766484
5502,36.3275471,139.5727653,371896.7775561282,4021224.511321038,16.60790708388291
1406,36.316457099999994,139.5668898,371351.1515492937,4020002.0863394793,41.044872340161284
5504,36.326214199999995,139.5744273,372043.7818971943,4021074.450732493,81.93890680322274
1407,36.3165185,139.5897232,373401.10769887606,4019978.767562515,14.067753307244358
5506,36.3255651,139.5750797,372101.2824816406,4021001.5823049727,48.00756901765104
1410,36.316645599999994,139.5890535,373341.19152912195,4019993.743658825,82.2724269872105
1412,36.316425699999996,139.5916311,373572.23814503936,4019965.9775436446,6.0188547952164715
1413,36.3166224,139.564242,371113.71845211583,4020023.9484775425,554.3505181504502
5505,36.3252935,139.5750032,372093.9715555917,4020971.5546381506,30.359936723020013
5507,36.3259479,139.575811,372167.5523448251,4021043.0796528137,45.01092314272787
5503,36.3266117,139.5730182,371917.9470667727,4021120.4113984704,45.95575706363465
1421,36.316970999999995,139.5916346,373573.4331433426,4020026.4634193964,25.308043268659215
1423,36.31702250000001,139.592258,373629.4812419766,4020031.361626558,27.29683035116647
1425,36.3169447,139.5675269,371409.1480385023,4020055.329010384,31.807084034209417
1427,36.316998,139.5670004,371361.9695953053,4020061.9417789066,58.08741025368624
1431,36.317095,139.569774,371611.12583440455,4020069.016588038,19.662829012763464
1433,36.31713860000001,139.587968,373244.54007369454,4020049.854559774,62.168262740259344
1434,36.31716260000001,139.590759,373495.13692235906,4020048.8626504494,80.6254297137233
1435,36.3171327,139.5916309,373573.36216698703,4020044.4057334387,12.521543117955748
1440,36.31738719999999,139.56361820000004,371058.9770688157,4020109.6199755487,24.1198279714033
1441,36.31751779999999,139.5892681,373361.86825116567,4020090.21634139,71.27459049130516
1442,36.3175057,139.56794780000004,371447.85534619255,4020117.0017337524,24.974036815001533
1444,36.317626499999996,139.5638989,371084.5706667245,4020135.7915699133,29.29386816248198
1446,36.31764650000001,139.5644519,371134.2482387358,4020137.273209325,95.15463001029215
1448,36.317781,139.5898718,373416.489968676,4020118.6229744926,0.0
1449,36.317790099999996,139.589914,373420.2930993256,4020119.577211348,108.05676960463917
1450,36.3178763,139.5672461,371385.4703358276,4020159.045668913,79.84833967028902
1451,36.3180324,139.5916703,373578.3524665909,4020144.1584963915,28.891488327814656
1452,36.31805799999999,139.5781348,372363.27711890155,4020164.776546388,87.98667582459332
1453,36.3180454,139.5919215,373600.9243192972,4020145.272263505,31.047196550389067
1454,36.317922599999996,139.5854398,373018.8463770308,4020140.1406294326,84.6493830415481
1455,36.317954300000004,139.5835188,372846.44445104944,4020146.181025707,142.80640614481368
1456,36.31811540000001,139.5793891,372475.9724746645,4020169.4893580605,67.54283228542344
1458,36.3182268,139.5781697,372366.6854541092,4020183.455608746,75.71988264368534
5555,36.3243991,139.5859819,373078.01637548814,4020857.872013657,79.98381114699022
1460,36.318276499999996,139.5764272,372210.33807145257,4020191.2698710086,207.08371058183968
1461,36.3183204,139.5744712,372034.81496415404,4020198.726026695,55.538027004358646
1465,36.31844219999999,139.5702856,371659.26324647723,4020217.783698299,67.67297622381989
1467,36.318472,139.5638244,371079.2752649585,4020229.6830516853,38.298272766834735
1468,36.3185499,139.5809993,372621.2314087924,4020215.5668160357,66.96660215354744
1469,36.31850359999999,139.564373,371128.57640549913,4020232.457309206,43.55205196936814
1473,36.3186839,139.5661778,371290.8939502062,4020250.0547389025,110.09537592465242
1477,36.318879599999995,139.5918812,373598.6537375205,4020237.863254832,0.0
1479,36.31891639999999,139.5637868,371076.63187228824,4020279.030923281,39.48021992074765
1480,36.3189916,139.5764273,372211.5146372875,4020270.5963848107,93.97872668625213
1483,36.31900379999999,139.5662065,371293.99648460245,4020285.503369267,66.44711969329569
1486,36.31908239999999,139.5770415,372266.8005460467,4020279.857515524,121.42604145711907
1488,36.31920230000001,139.5764264,372211.77786996454,4020293.9707043706,46.66701686302651
1494,36.31936639999999,139.5637449,371073.61173415283,4020329.0057463576,30.044442737770268
1496,36.31945399999999,139.5749334,372078.16061902966,4020323.8658023356,84.79168644437144
1497,36.31952669999998,139.57377550000004,371974.3335915237,4020333.4626908903,112.05847869288647
1500,36.31978900000001,139.5637104,371071.21081236936,4020375.931199012,127.59417057607808
1501,36.320103599999996,139.585358,373015.04170220235,4020382.1879340834,84.0621973778568
1503,36.3199944,139.5771243,372275.7220077522,4020380.917093314,130.4779860833122
1507,36.320035999999995,139.58342,372840.95715269865,4020377.235465119,147.62304151939537
1520,36.3197815,139.5698853,371625.5242309337,4020366.8848003983,9.366927669051297
1521,36.32039099999999,139.583406,372840.2771775183,4020416.6342965304,37.32505862521691
1523,36.3201895,139.5662215,371297.2929594718,4020417.0143034216,45.21828779465216
1525,36.32048489999998,139.5739092,371987.90331047436,4020439.5796979973,115.54315797056924
1526,36.3204263,139.5791216,372455.7243738058,4020426.192130621,155.38010554324464
1527,36.32051659999999,139.5870939,373171.5431163922,4020425.7243824205,45.691392885368074
5628,36.3163623,139.5900416,373429.4392472303,4019961.02347801,11.66258064756785
1533,36.3207284,139.5637598,371077.19302590186,4020480.073975844,82.3137238883725
1534,36.3208124,139.5766283,372232.53133365395,4020472.31372914,48.492671933306525
5629,36.31671539999999,139.5911741,373531.6793419003,4019998.7116148924,48.68988032928918
5630,36.316706700000005,139.5903517,373457.83509928396,4019998.822209479,26.431996409529326
1537,36.32075859999999,139.5781106,372365.50892399583,4020464.3882900095,93.34599172353839
5631,36.3163755,139.5903588,373457.93704619334,4019962.072703418,66.43966854453234
1539,36.320873,139.5643367,371129.2193141534,4020495.3456803774,10.241939576980249
1543,36.32095009999999,139.5638087,371081.9479804254,4020504.6022041957,0.0
1544,36.320902799999985,139.5781569,372369.9004249006,4020480.323413828,114.2514006038765
3595,36.31825760000001,139.57275960000004,371881.0577122139,4020194.025619503,30.11859749445413
3596,36.31827479999999,139.5751997,372100.13963422924,4020192.7039161534,126.46771760948248
3597,36.3184081,139.5736505,371961.2822262784,4020209.5408813553,47.79711164512332
3598,36.3190606,139.57375050000002,371971.3268414489,4020281.7908969186,28.00454860045486
3599,36.319406099999995,139.5755969,372137.6454782271,4020317.674786378,147.04143908990758
3600,36.32041949999999,139.5728854,371895.88980814914,4020433.6805029428,123.79739222802128
1550,36.3210788,139.5789008,372436.96675331716,4020498.8657323546,113.48156936168434
3602,36.32054329999999,139.5728924,371896.7208453885,4020447.4044791553,114.8346008565322
1552,36.32115919999998,139.5638603,371086.9245331536,4020527.7291046134,6.12090615098074
3604,36.32181879999999,139.5761245,372188.9491198608,4020584.620307605,37.53673548136432
3601,36.32048189999999,139.5760164,372177.0615576791,4020436.4596734582,89.4107160087948
3603,36.32118109999999,139.5711122,371737.95783732244,4020520.515844253,120.84075383587317
3605,36.32255210000001,139.5640135,371102.97148009273,4020682.040794971,80.58391408977229
3608,36.32533759999999,139.5686581,371524.4797169443,4020984.8583790706,72.01895913148297
3609,36.32562740000001,139.5678912,371456.1154782797,4021018.0254185125,31.136799598272553
1562,36.32112450000001,139.5766344,372233.5884671506,4020506.9271979104,43.19646925275637
3611,36.3266354,139.5764847,372229.14878175576,4021118.4542717207,19.869568544887528
3610,36.3263601,139.5660514,371292.17275256175,4021101.751982074,137.56729128732798
1565,36.321526899999995,139.5870794,373171.87877832376,4020537.8167162845,114.90519107519063
3612,36.3268319,139.56490330000003,371189.8922618222,4021155.6181240845,238.01168251177492
1571,36.32161150000001,139.563952,371095.90139778523,4020577.7809928986,62.714329171050686
1574,36.32167660000001,139.5870751,373171.73538596573,4020554.428687642,33.50141628446453
3623,36.33046319999999,139.5696072,371618.08598291816,4021552.186246519,10.518980276616908
1576,36.32169410000001,139.588873,373333.1582943517,4020554.013555473,343.4672289628703
1577,36.32169739999999,139.5884401,373294.30291477416,4020554.946733449,72.36798662761721
3624,36.330636999999996,139.5690051,371564.32771408255,4021572.26574118,30.58160237373586
1579,36.321754000000006,139.5767785,372247.55184124515,4020576.567819617,96.2148372091525
5677,36.3276894,139.5692516,371581.61491817224,4021244.95771732,73.55353026270573
1582,36.321873000000004,139.5742563,372021.3324830512,4020593.1035074797,43.96700913981833
1583,36.321863900000004,139.59195860000003,373610.42171691515,4020568.812435475,74.35706634421693
5680,36.32252549999999,139.56755960000004,371421.2528089524,4020674.3692093324,1.420259647075441
1585,36.3219406,139.587075,373172.1542649579,4020583.714535467,73.74467154213171
5682,36.321887699999984,139.5702242,371659.4016457071,4020600.0778020974,70.26702900908454
5681,36.3231104,139.5683384,371492.12438107,4020738.2175415396,16.391840065175565
1588,36.3219008,139.5695213,371596.32496271346,4020602.464074118,9.799050777497591
5678,36.3271941,139.5690506,371562.7597437662,4021190.280513938,24.74570050771589
5686,36.32009000000001,139.5710836,371733.6021553191,4020399.5170113,34.86970487875017
5687,36.3197693,139.5710721,371732.0441814169,4020363.956710425,84.17362090028627
5688,36.3197782,139.5705715,371687.1195225015,4020365.6080687176,37.522283924019064
1593,36.32209069999999,139.5640463,371105.155879727,4020630.8134719925,16.967636834956842
5690,36.3191043,139.5714898,371768.45185620827,4020289.6337193716,46.88222711251092
5691,36.3184217,139.5714697,371765.52903748304,4020213.938926469,44.26904196282638
5692,36.3180481,139.5710222,371724.74361336185,4020173.0885845697,48.337848858677866
1596,36.32206560000001,139.5789485,372442.85721106664,4020608.269384439,98.71648704272616
5694,36.3173182,139.5726501,371869.6897663084,4020089.962211606,44.994241986081434
5689,36.319451300000004,139.5705588,371685.4434693997,4020329.3615929256,83.39482890853863
5696,36.31846819999999,139.57277720000002,371882.982447799,4020217.3643500768,27.27771466879144
5693,36.318048100000006,139.5713792,371756.79248417495,4020172.6151394085,73.46729639353909
1602,36.322161300000005,139.5887585,373323.636092077,4020605.9903692883,116.28345758983986
5695,36.31732449999999,139.5719768,371809.2555385812,4020091.5532881417,43.10090384913056
5697,36.31841949999999,139.5733835,371937.33167352655,4020211.15900968,48.08105670047766
1607,36.3223311,139.5768292,372253.045178471,4020640.5190641163,21.073044240847576
5704,36.317491000000004,139.5835452,372848.06179262477,4020094.7521123965,14.969090181651469
1608,36.3226072,139.5679043,371452.3299262077,4020682.9740087935,6.513292740092137
5706,36.3172312,139.5835601,372848.977361704,4020065.9127229024,11.637379575398606
5705,36.31750029999999,139.5839594,372885.260972401,4020095.239297235,17.62781627641788
5708,36.31901109999999,139.5855796,373033.16242594726,4020260.7051637624,48.86833541524832
1613,36.3226258,139.5917419,373592.19968115946,4020653.61376345,76.55703599322901
5710,36.3190406,139.5863908,373106.03287139966,4020262.912952061,12.119725519984842
5707,36.317249700000005,139.584016,372889.93516141124,4020067.365671916,101.22281469781137
1616,36.32265489999999,139.5768131,372252.12851138023,4020676.459759534,16.168774313938844
5712,36.319057699999995,139.5875895,373213.66957840184,4020263.237739339,66.62685009072281
5714,36.32006179999999,139.5891768,373357.78850360506,4020372.5434968276,89.63910713156527
1619,36.3226777,139.5772083,372287.6417948453,4020678.4669851153,64.31365700097312
5716,36.31992660000001,139.590591,373484.52298699034,4020355.694689577,54.72816719956842
5709,36.318693999999994,139.5855993,373034.4165100661,4020225.5031714705,59.70938261270779
5711,36.3187236,139.5863796,373104.5134631896,4020227.762614331,67.65454159161955
5713,36.318598300000005,139.587847,373236.04163883283,4020211.9386399467,74.20532736946946
5715,36.3199264,139.5897837,373412.05104403675,4020356.7289123707,58.00828402379089
1625,36.322824,139.578954,372444.58713596186,4020692.3921039067,93.57219956618958
5717,36.3200403,139.59020490000003,373450.0465014695,4020368.8126700833,26.826569791714714
1628,36.32292499999999,139.5804228,372576.60161286674,4020701.659708975,59.84210535048514
1629,36.322948,139.5832669,372831.9453869881,4020700.4672534904,137.08992139190724
1630,36.323131000000004,139.5679901,371460.89238234307,4020740.965636375,32.838637574088565
1642,36.32349399999999,139.5868529,373154.73476416053,4020756.325689182,77.63235253711883
1643,36.323526900000005,139.5868931,373158.39669892826,4020759.9225814217,34.923145444299294
1648,36.323547899999994,139.5771174,372280.9022343668,4020775.119116391,118.41254826153504
1651,36.3235873,139.5768513,372257.07972326607,4020779.8412822727,19.826836027413353
1653,36.323765,139.587676,373229.0604460387,4020785.3085664413,103.35183059995953
1664,36.32412119999999,139.5851195,373000.15175581677,4020828.17662024,101.008869254834
1665,36.3241291,139.5664729,371326.3392087063,4020853.7037231927,69.63290646749766
1668,36.3243101,139.56836,371496.0335193011,4020871.2728166115,493.4952377275425
1671,36.3243801,139.5868018,373151.5841285639,4020854.68848878,52.38670007321994
1672,36.32448049999999,139.5781869,372378.428382687,4020877.161261347,41.69708780349222
3721,36.3280193,139.5813061,372664.1834508928,4021265.6114056045,103.4343413350679
1673,36.32431909999999,139.5755432,372140.85213541647,4020862.7493573483,18.979460481537647
3723,36.328260400000005,139.5788799,372446.79790049605,4021295.5547461184,60.73825224874857
1676,36.324537000000014,139.5775528,372321.6004055104,4020884.265919106,50.58541963405942
3725,36.3284891,139.577398,372314.15440145216,4021322.880596935,14.090976983879823
5774,36.318089,139.58045110000003,372571.26795928355,4020165.160984723,104.38907903865423
3727,36.32866990000001,139.5762088,372207.70629863144,4021344.5080066896,23.25939309129133
5776,36.3193615,139.5808524,372609.3649322714,4020305.791730609,273.57259345098385
1679,36.324796499999984,139.5880795,373266.9516499874,4020899.2047636434,63.910429629444636
3730,36.3300687,139.5811287,372651.59577266587,4021493.186947769,71.87032392320681
1680,36.3249532,139.5875573,373220.33035752166,4020917.272139612,94.143215337362
1677,36.324618,139.584047,372904.6850504547,4020884.696146859,111.68643475241424
1685,36.3249928,139.5816839,372693.1710008441,4020929.3815507754,96.57318668195754
1686,36.32501599999999,139.586807,373153.0817564093,4020925.2225628323,48.66958597780915
3735,36.33255799999999,139.5835693,372874.7064065561,4021766.1155692763,103.45741858192105
1687,36.325037,139.583107,372820.9869084095,4020932.412065698,105.30113759900549
1689,36.325070999999994,139.58641,373117.5344076073,4020931.8446085025,36.05256500188613
3738,36.3342741,139.5815423,372695.56397278886,4021959.1515132966,36.27239779797833
3739,36.3349398,139.5807395,372624.5935060574,4022034.0557511626,24.011319622763228
3740,36.3354441,139.580156,372573.044053953,4022090.767249291,84.12100481020468
1690,36.324969,139.5749118,372085.23661233566,4020935.6784388963,47.43834930887219
3742,36.33722319999998,139.5781086,372392.18704667035,4022290.8254658994,13.400462799118845
1695,36.325476,139.5830757,372818.8908230427,4020981.1518812836,33.265931593986885
1692,36.3253109,139.5852429,373013.15957466554,4020959.988960541,104.82439307651168
1696,36.32547829999999,139.5828846,372801.74064545764,4020981.6583845248,141.07045134675784
1698,36.3257125,139.5814315,372671.68555589917,4021009.5508354977,101.92396722710913
1704,36.32611469999999,139.5680639,371472.41819686134,4021071.852572287,61.6169047668952
1705,36.3260849,139.5694727,371598.8281376054,4021066.6751602623,55.390332544984304
1706,36.3261065,139.5798132,372527.0626221827,4021055.389789156,193.56235234891463
1708,36.326193599999996,139.5791851,372470.82419334736,4021065.8800775902,67.56846674310292
1709,36.3263179,139.5758523,372171.86405725183,4021084.0695180814,35.40670217098215
1710,36.32632039999999,139.5785371,372412.86433427443,4021080.800950251,35.44887802379071
1711,36.3262534,139.5920703,373627.53794562875,4021055.5968178897,113.49699782238419
1714,36.3264319,139.5778964,372355.5349695271,4021094.0153353135,27.932524025298278
1715,36.326462899999996,139.56971510000002,371621.2070295418,4021108.285250819,27.706244068984855
1716,36.32650449999999,139.5682123,371486.3793472861,4021114.8962694462,42.884660214277055
1717,36.3265471,139.5771088,372285.0256299888,4021107.8345659017,10.674188523822169
1719,36.3266353,139.5914216,373569.9257246284,4021098.809265945,34.605754882873576
1720,36.326605199999996,139.585421,373031.2468802252,4021103.3328750655,38.44723425949665
1721,36.3266207,139.5745862,372058.70999184274,4021119.3339258633,40.46073660312597
1722,36.3266451,139.5676054,371432.1331676007,4021131.2999704494,43.813043021389774
1723,36.3267236,139.5672526,371400.5938310474,4021140.4772183537,11.879896208101822
1725,36.326779,139.586257,373106.57041111484,4021121.5152340727,69.73945014596109
1726,36.3267883,139.5758784,372174.9753701064,4021136.2169521796,19.496874614083026
1727,36.32685850000001,139.5683348,371497.9567215905,4021154.003074432,50.0250852373018
1728,36.326931,139.570016,371648.9846362212,4021159.812631317,30.37684471920739
1730,36.3269866,139.5662698,371312.80747699563,4021170.959649789,76.23495827880281
1731,36.3270547,139.5747556,372074.6254123269,4021167.2538549784,79.83779598554888
1733,36.3272306,139.578058,372371.34352569643,4021182.4025824345,57.96025126026448
3782,36.3189291,139.5649817,371183.9211364886,4020278.847518628,0.0
3783,36.32078630000001,139.56500220000004,371188.8182663573,4020484.8413235485,26.309492276560416
1736,36.32721509999999,139.5741361,372019.27999310056,4021185.8669717154,41.188308259415244
1737,36.327207699999995,139.5911534,373546.77648296417,4021162.6567523703,24.287650836940294
1738,36.3273448,139.56849750000003,371513.3597073563,4021207.73266066,42.00458138699784
3787,36.31842890000001,139.5710272,371725.8165871989,4020215.3244451466,26.879652662176355
3788,36.319031399999986,139.5749121,372075.5577443925,4020277.014588628,43.25399147791774
1740,36.3272397,139.5759177,372179.24048340425,4021186.239251853,54.92060979632619
3790,36.322150299999976,139.5800702,372543.68797293014,4020616.186245379,52.31792126515168
3791,36.322299199999996,139.5851831,373002.90394012234,4020625.9771823073,80.30335383599989
1743,36.327576699999995,139.5819357,372719.97706985264,4021215.6844203053,262.1401280682805
3793,36.32300420000001,139.5885726,373308.3128897074,4020699.7374194693,204.5083651894348
3794,36.323609899999994,139.5914884,373571.0336443854,4020763.1120660696,312.38730625913223
3792,36.32269469999999,139.5871087,373176.4015796855,4020667.3232199233,133.41332641381535
1747,36.32769669999999,139.5679684,371466.44468204526,4021247.4725322975,74.65842573027452
1744,36.327555499999995,139.5685721,371520.4019560764,4021231.0067181457,16.912096774765924
1745,36.327682499999995,139.5759724,372184.8738436297,4021235.2871921984,18.2769762020681
1750,36.32785609999999,139.5686815,371530.7154917634,4021264.207250556,39.22155167796955
1752,36.3278658,139.5706066,371703.53127771826,4021262.7272011666,85.70964672543457
1753,36.32793190000002,139.5907708,373513.60431597586,4021243.4932560804,47.53279199797282
1751,36.32810769999999,139.5760482,372192.37236479495,4021282.3548615705,39.89758786690457
1755,36.32802430000001,139.5877906,373246.2477071804,4021257.6459192117,59.02476211991626
1756,36.3280478,139.5744444,372048.3154653553,4021277.8312227926,0.0
1757,36.3280007,139.5666476,371348.387285628,4021282.952175883,78.22824749182651
1759,36.3281935,139.5667094,371354.2515573108,4021304.2574752285,37.83158382427429
1761,36.32834399999999,139.57096490000004,371736.47677968384,4021315.2990888776,16.739168535297974
1762,36.32837169999999,139.56886320000004,371547.87167975237,4021321.161933095,34.9185185218681
1763,36.328344499999986,139.5909469,373530.0782128325,4021289.0329545555,88.79970766822845
1766,36.328450200000006,139.5895719,373406.8282690254,4021302.5577009395,40.59169093340151
1767,36.32873450000001,139.5891506,373369.47228254756,4021334.6470124368,42.56162750071452
1768,36.32882,139.5713103,371768.26038095553,4021367.6441547493,0.0
1769,36.3288952,139.5690494,371565.44455308275,4021378.987026627,69.97544495607015
1770,36.3290498,139.5684419,371511.16905956686,4021396.9441143144,46.79993293861144
1771,36.3291867,139.57905,372463.5762395726,4021398.0857329275,113.2620511005433
1772,36.329249899999986,139.5900831,373454.0073863654,4021390.599907065,89.58300608966769
1773,36.32927439999999,139.5716702,371801.309735195,4021417.5739931855,0.0
