city,cluster,frequency_hz,terminals,demand_kw,transformer_sites,transformer_units,s1_npc_mean,s1_npc_std,s1B_npc_mean,s1A_npc_mean,s1B_length_mean,s1_capex_mean,s1_capex_trench_mean,s1_capex_conductor_mean,s1_capex_transformer_mean,s1_variable_loss_kwh_y_mean,s1_no_load_loss_kwh_y_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1_customer_min_pu,s1_representative_candidate,s1_representative_fixed_npc,s1_conductor_optimized_npc,s15_npc,s15_capex,s15_conductor_optimized_npc,s2_topology_fixed_conductor_npc,s2_npc,s2_w,s2_capex,s2_capex_trench,s2_capex_conductor,s2_capex_transformer,s2_variable_loss_kwh_y,s2_no_load_loss_kwh_y,s2_plkw,s2_length,s2_vdrop,s2_customer_min_pu,s2_upsize_m,edge_set_divergence,tld,all_primary_networks_feasible,delta_npc,delta_npc_B,routing_policy_delta_npc,routing_policy_savings_pct,combined_screening_savings_pct,ltp_pct,ltpB_pct
sano,54,50,5,276.52855662179286,5,10,135716218.98478818,0.0,135716218.98478818,135716218.98478818,205.66368213538848,95315212.02011847,68349552.32030827,8141592.05338471,18824067.646425493,6943.018006359471,5781.600000000001,205.66368213538843,4.815082381107663,0.003133643957839509,0.9779338007120777,c054_r00_A_steiner.csv,135716218.98478818,131454899.22830817,135716218.98478818,95315212.02011847,131454899.22830817,135716218.98478818,131454899.22830817,0,92001791.30401242,68349552.32030827,4828171.337278664,18824067.646425493,7290.73577655653,5781.6,5.0231757461573405,205.66368213538843,0.010274698409099956,0.9779338007120777,0.0,0.0,0.0,True,4261319.756480008,4261319.756480008,0.0,0.0,3.1398750925691794,3.1398750925691794,3.1398750925691794
sano,55,50,3,105.41327686914991,3,5,59399785.21093655,0.0,59399785.21093655,59399785.21093655,74.65618421440684,42023673.900687724,29948427.632161032,3366404.605360171,8708841.663166527,2148.2314104166094,2706.8399999999997,74.65618421440684,1.594619377018504,0.0007586815884706359,0.9831069665105054,c055_r00_A_steiner.csv,59399785.21093655,57631238.58059624,59399785.21093655,42023673.900687724,57631238.58059624,59399785.21093655,57631238.58059624,0,40444047.52511732,29948427.63216103,1786778.229789765,8708841.663166527,2769.0816576381103,2706.8399999999997,1.9661701811750725,74.65618421440684,0.0024934411894857035,0.9789748049003236,0.0,0.0,0.0,True,1768546.630340308,1768546.630340308,0.0,0.0,2.977361995603121,2.977361995603121,2.977361995603121
sano,56,50,2,368.24379149550157,2,11,122337085.35451049,0.0,122337085.3545105,122337085.3545105,92.04826136878997,83550682.70334063,55057239.20531849,5601206.534219749,22892236.963802386,10051.350718258098,6937.919999999998,92.04826136878997,6.80727898062688,0.007303041660799698,0.9770865949777547,c056_r00_A_steiner.csv,122337085.35451049,120539245.49978915,122337085.35451049,83550682.70334063,120539245.49978915,122337085.35451049,120539245.49978915,0,82192137.33890682,55057239.205318496,4242661.169785951,22892236.963802386,10106.280967157694,6937.919999999998,6.840152251182064,92.04826136878997,0.023892725544845398,0.9770865949777547,0.0,0.0,0.0,True,1797839.8547213376,1797839.8547213525,0.0,0.0,1.4695787867689725,1.4695787867689725,1.4695787867689845
sano,57,50,5,245.6186595282266,5,9,111057951.73072313,0.0,111057951.73072313,111057951.73072313,128.42121384078334,77653724.48342994,53013182.07611749,5910530.346019584,18730012.06129286,5537.137402393848,5676.48,128.4212138407833,3.9617263998718406,0.00290526659187945,0.979960091270814,c057_r00_A_steiner.csv,111057951.73072313,108389460.42205589,111057951.73072313,77653724.48342994,108389460.42205589,111057951.73072313,108389460.42205589,0,75480329.61548881,53013182.0761175,3737135.478078449,18730012.06129286,5984.412350721872,5676.48,4.229400235026286,128.4212138407833,0.009522490833550171,0.9792161734488323,0.0,0.0,0.0,True,2668491.3086672425,2668491.3086672425,0.0,0.0,2.4027917560891137,2.4027917560891137,2.4027917560891137
sano,58,50,7,201.0857693725549,7,9,169810145.31758153,119762.05088209701,169799837.841391,169820452.79377207,398.0392547469872,122113314.21281369,93462335.1848812,12652055.864146864,15998923.163785672,4312.984729593779,4958.16,398.08223456587456,3.147126369470296,0.009658588052058225,0.9797859776052866,c058_r01_A_steiner.csv,169717378.03186673,161382962.2423892,169717378.03186673,122045620.99806619,161382962.2423892,169717378.03186673,161382962.2423892,0,115424602.58263111,93404312.42938331,6021366.989462132,15998923.16378567,5317.7953634717505,4958.16,3.7484601060891283,397.6954161958887,0.02041141466432953,0.978037911184919,0.0,0.0,0.0,True,8427183.075192332,8416875.599001795,92767.28571480513,0.054630001959724096,4.962708829576516,4.962708829576516,4.956939715610298
sano,59,50,5,600.6439530271596,5,20,307775215.849878,0.0,307775215.84987795,307775215.84987795,537.368814291942,216661791.52618513,155605322.14379132,19434220.357298553,41622249.02509525,15059.860843716742,12614.400000000001,537.3688142919422,10.452645854633383,0.05161953563122028,0.9778847197362638,c059_r00_A_steiner.csv,307775215.849878,297478331.917282,307775215.849878,216661791.52618513,297478331.917282,307775215.849878,297478331.917282,0,207966183.06460533,155605322.14379132,10738611.89571875,41622249.02509525,17506.226539311345,12614.400000000001,11.916685122600255,537.368814291942,0.16940941081229816,0.9768578652317152,0.0,0.0,0.0,True,10296883.932596028,10296883.932595968,0.0,0.0,3.345585804939696,3.345585804939696,3.3455858049396774
sano,60,50,4,578.6165805540185,4,18,228040524.21520922,0.0,228040524.21520916,228040524.21520916,271.5612315325099,157883239.64077497,108234184.72987647,12189030.78831275,37460024.12258572,15323.93449665173,11352.960000000001,271.56123153250996,10.466681997074591,0.030120675819902812,0.976861164095264,c060_r00_A_steiner.csv,228040524.21520922,222924804.1045073,228040524.21520922,157883239.64077497,222924804.1045073,228040524.21520922,222924804.1045073,0,153875252.45261592,108234184.72987649,8181043.600153711,37460024.12258572,15811.800397676925,11352.960000000001,10.758647682290482,271.56123153250996,0.09858939018071892,0.9767761802364815,0.0,0.0,0.0,True,5115720.110701919,5115720.110701859,0.0,0.0,2.243338164700081,2.243338164700081,2.2433381647000554
sano,61,50,7,351.3833256557359,7,14,276495537.4541435,0.0,276495537.4541435,276495537.4541435,656.4755644015639,198359725.2060257,150971334.66023457,20611889.110039093,26776501.435752016,7989.686326637853,8208.119999999999,656.4755644015638,5.71846605063996,0.02154207825539991,0.9788020688150236,c061_r00_A_steiner.csv,276495537.4541435,263081966.47305575,276495537.4541435,198359725.2060257,263081966.47305575,276495537.4541435,263081966.47305575,0,187780346.76959848,150971334.66023457,10032510.673611924,26776501.435752016,9432.757033236725,8208.119999999999,6.582078626927308,656.4755644015638,0.07050722412460539,0.9782790514778882,0.0,0.0,0.0,True,13413570.981087774,13413570.981087774,0.0,0.0,4.851279374920256,4.851279374920256,4.851279374920256
sano,62,50,7,421.7282398459983,7,15,285908435.3505447,0.0,285908435.35054475,285908435.35054475,651.3282160022662,203962067.7030959,153949232.40033993,20783205.400056653,29229629.902699307,10495.348334731707,8935.199999999999,651.3282160022661,7.300991480835509,0.021105011395789144,0.9767495707128909,c062_r00_A_steiner.csv,285908435.3505447,272813616.71105057,285908435.3505447,203962067.7030959,272813616.71105057,285908435.3505447,272813616.71105057,0,193667173.58495128,153949232.40033993,10488311.281912068,29229629.902699307,11827.02909732276,8935.199999999999,8.097942211603296,651.3282160022661,0.06914295911900065,0.9747753447959169,0.0,0.0,0.0,True,13094818.639494121,13094818.63949418,0.0,0.0,4.580074254695884,4.580074254695884,4.580074254695903
sano,63,50,5,291.0060653632114,5,12,157387946.36956033,0.0,157387946.3695603,157387946.3695603,222.2844176101336,111148417.91941579,78342662.64152005,9157110.440253342,23648644.83764239,6109.987379829031,7218.239999999998,222.28441761013366,4.480551212666314,0.007587499643718867,0.9807014307411828,c063_r00_A_steiner.csv,157387946.36956033,152666707.79305178,157387946.36956033,111148417.9194158,152666707.79305178,157387946.36956033,152666707.79305178,0,106903404.8958844,78342662.64152005,4912097.416721949,23648644.837642394,7832.889200588215,7218.239999999998,5.511630059539199,222.2844176101337,0.02490367989574941,0.9751358547216128,0.0,0.0,0.0,True,4721238.576508552,4721238.576508522,0.0,0.0,2.9997459687431722,2.9997459687431722,2.999745968743154
sano,64,50,10,380.39796985280555,10,16,307687691.3843468,742973.5793022423,307258735.38833576,308116647.3803577,717.6142487236267,220977310.13668284,167915088.07468173,22785848.012446955,30276374.049554165,8171.145140492175,9294.359999999999,719.4339204978781,5.951060946930333,0.006939356702649534,0.980452113020397,c064_r02_A_steiner.csv,307258735.3883358,292467699.285017,307258735.3883358,220658867.57618886,292467699.285017,307258735.3883358,292467699.285017,0,208903501.72215113,167642137.30854404,10984990.364052944,30276374.049554165,9970.974689829463,9294.359999999999,7.028177561434056,717.6142487236269,0.02239131438751208,0.9757454905664023,0.0,0.0,0.0,True,15219992.09932977,14791036.10331875,428955.99601095915,0.1394127903137765,4.946571645700894,4.946571645700894,4.81387000588438
sano,65,50,7,375.6913434242505,7,14,176483705.05538335,0.0,176483705.05538338,176483705.05538338,229.47589940837858,123634783.83221827,86921384.91125679,9936897.485209463,26776501.435752016,9065.809743063925,8208.119999999999,229.47589940837852,6.362477263543885,0.007303250926270266,0.9775510409346636,c065_r00_A_steiner.csv,176483705.05538335,171616010.80295917,176483705.05538335,123634783.83221827,171616010.80295917,176483705.05538335,171616010.80295917,0,119427021.7663313,86921384.91125679,5729135.419322492,26776501.435752016,10448.457557154012,8208.119999999999,7.189929470399837,229.47589940837855,0.023953719085180968,0.977436983551558,0.0,0.0,0.0,True,4867694.2524241805,4867694.25242421,0.0,0.0,2.7581550664389223,2.7581550664389223,2.7581550664389387
sano,66,50,9,866.2347680973857,9,30,393896654.34325093,277875.9650651257,393812871.58739835,393980437.0991036,532.945084532759,275273472.385447,192494704.89765108,22332450.81627518,60446316.67152075,21716.753545837946,18396.000000000004,533.2980326510072,15.09649517695587,0.06145696720080774,0.9779749618880943,c066_r00_A_steiner.csv,393812871.5873983,383701272.9927648,393812871.5873983,275211706.46475357,383701272.9927648,393812871.5873983,383701272.9927648,0,266516264.1891062,192441762.67991382,13628184.837671632,60446316.67152075,24482.326844980234,18396.000000000004,16.75156576418502,532.9450845327588,0.20130611430408174,0.9768064375246269,0.0,0.0,0.0,True,10195381.35048616,10111598.59463358,83782.75585263968,0.021270237999947414,2.5883391590327296,2.5883391590327296,2.5676150588667404
sano,67,50,8,474.6404095576093,8,19,238698008.82574323,1682625.110212458,239048860.414677,238347157.2368096,316.1260935093858,167868665.14904025,118445405.17236789,13565900.862061314,35857359.114611074,10837.314185575598,11011.32,314.6360344824525,7.742642582198123,0.009289993826300677,0.9778072909667,c067_r00_A_steiner.csv,238347157.23680958,231615918.29214537,238347157.23680958,167607904.81932694,231615918.29214537,238347157.23680958,231615918.29214537,0,161756984.62450415,118221896.31832789,7677729.191565162,35857359.114611074,12825.03271946857,11011.32,8.93220225944725,313.1459754555193,0.03042590852849323,0.9751335206400504,0.0,0.0,0.0,True,7082090.533597857,7432942.122531623,350851.5889336467,0.14698555327697727,2.9669667411293728,2.9669667411293728,3.1093819521405504
sano,68,50,2,235.51587929473897,2,8,220842884.24948248,2.9802322387695312e-08,220842884.24948248,220842884.24948248,630.390437051339,159367226.09402242,124558565.55770083,18159760.926283475,16648899.610038096,5717.230511043701,5045.759999999999,630.3904370513388,3.997503983341234,0.03395815122846188,0.979107329477862,c068_r00_A_steiner.csv,220842884.24948245,208375197.98909914,220842884.24948245,159367226.09402242,208375197.98909914,220842884.24948245,208375197.98909914,0,149785239.7856746,124558565.55770084,8577774.617935654,16648899.610038098,6472.73262391442,5045.759999999999,4.449637841442049,630.390437051339,0.1115150410466523,0.9781023126502172,0.0,0.0,0.0,True,12467686.260383338,12467686.260383338,2.9802322387695312e-08,1.3494807627140086e-14,5.645500556992728,5.645500556992728,5.645500556992728
sano,69,50,5,281.5319706279389,5,9,237713691.95499194,0.0,237713691.9549919,237713691.9549919,661.502966627204,170943031.2210536,132975444.99408062,19237574.165680103,18730012.06129286,7304.003534069133,5676.48,661.502966627204,5.019115899189772,0.02464798162812561,0.9769603937459779,c069_r00_A_steiner.csv,237713691.95499194,224587506.94259572,237713691.95499194,170943031.2210536,224587506.94259572,237713691.95499194,224587506.94259572,0,160901853.37337017,132975444.99408063,9196396.317996677,18730012.06129286,7990.120412495601,5676.48,5.429725831400685,661.5029666272042,0.0809162186280694,0.9768906523651761,0.0,0.0,0.0,True,13126185.012396216,13126185.012396187,0.0,0.0,5.521846429814187,5.521846429814187,5.521846429814175
sano,70,50,4,194.82184563734322,4,7,103188685.92661254,0.0,103188685.92661254,103188685.92661254,177.98545726527843,72740537.60279231,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,177.98545726527843,3.445148310456576,0.0013103430208668049,0.9767711740594437,c070_r00_A_steiner.csv,103188685.92661254,99505719.573749,103188685.92661254,72740537.60279231,99505719.57374898,103188685.92661254,99505719.57374898,0,69835621.33352628,52947818.58979176,3644720.162365946,13243082.58136858,5377.947284511136,4064.64,3.682458311346785,177.98545726527843,0.004297691517628912,0.9766700850684398,0.0,0.0,0.0,True,3682966.352863565,3682966.352863565,0.0,0.0,3.569157141397148,3.569157141397148,3.569157141397148
sano,71,50,5,101.82088346317353,5,6,120762906.1868612,631160.2639344748,120894512.19947161,120631300.1742508,316.5935249266059,87612764.92286213,69905340.03736861,9700890.006228104,8006534.879265398,2205.5385856969137,2592.96,316.0356002491241,1.6159151305510655,0.007825357194316453,0.9803276044439141,c071_r00_A_steiner.csv,120631300.17425078,113858550.42810303,120631300.17425078,87515128.10430281,113858550.42810303,120631300.17425078,113858550.42810303,0,82116327.63100666,69821651.33574635,4288141.415994911,8006534.879265398,3067.0049306459805,2592.96,2.1314637908795375,315.47767557164235,0.01212591542051803,0.9746900301827828,0.0,0.0,0.0,True,6904355.758758172,7035961.771368578,131606.01261042058,0.10897883859037097,5.7172818846167806,5.7172818846167806,5.81991824389803
sano,72,50,4,111.71185456838353,4,4,224866162.54462743,563754.5477072897,224696184.15293637,225036140.9363185,800.8040424356424,164791371.8795444,135228790.34959316,21238131.72493219,8324449.805019047,2561.4286900042716,2522.8799999999997,801.525268997288,1.8208992680923488,0.013610536420800958,0.979358498327232,c072_r00_A_steiner.csv,224696184.15293634,208757799.25707787,224696184.1529364,164665157.2312565,208757799.25707787,224696184.1529364,208757799.25707787,0,152637531.8987939,135120606.36534637,9192475.728428487,8324449.805019047,3010.449411439309,2522.8799999999997,2.0896178695244734,800.8040424356424,0.044278022746862974,0.9779459143188444,0.0,0.0,0.0,True,16108363.287549555,15938384.895858496,169978.39169102907,0.07559091584412786,7.163533679440389,7.163533679440389,7.093304657550506
