node,cluster
1444.0,15
5224.0,176
5223.0,176
6010.0,100
1469.0,100
4635.0,270
1473.0,134
1453.0,329
1452.0,179
1458.0,179
4585.0,111
1454.0,75
6248.0,196
5704.0,214
1456.0,179
5774.0,225
1461.0,276
4637.0,148
1465.0,11
1467.0,100
1479.0,62
4789.0,263
4530.0,318
1483.0,134
6035.0,286
4793.0,77
1494.0,47
1488.0,6
6036.0,134
4638.0,6
1534.0,272
1539.0,68
1496.0,275
1497.0,101
1525.0,232
1533.0,30
1501.0,235
5194.0,235
6155.0,284
1537.0,219
1521.0,76
4534.0,248
5688.0,221
5199.0,159
1523.0,313
6039.0,134
1582.0,163
1550.0,145
1527.0,294
1565.0,293
1562.0,272
1544.0,219
1593.0,207
1552.0,68
1596.0,242
1571.0,299
3601.0,272
1579.0,322
1574.0,293
5183.0,222
4679.0,293
1577.0,58
1602.0,58
4359.0,103
4356.0,181
1607.0,257
1583.0,48
6243.0,202
4358.0,240
1585.0,293
4673.0,290
1588.0,281
5682.0,173
4677.0,242
1608.0,251
1630.0,138
5680.0,141
5681.0,138
1613.0,130
1619.0,302
1648.0,110
4539.0,140
1625.0,12
6212.0,12
4680.0,242
1628.0,84
4658.0,14
3790.0,201
5071.0,304
1687.0,33
1642.0,241
1643.0,241
4676.0,109
1671.0,109
6240.0,239
1651.0,110
4548.0,182
4416.0,65
1676.0,172
1653.0,239
1679.0,83
1680.0,83
1664.0,38
6236.0,223
6230.0,135
1665.0,327
4547.0,99
1686.0,283
1672.0,182
1673.0,57
5222.0,57
1690.0,199
1677.0,180
6234.0,137
1685.0,297
1689.0,283
1695.0,33
6237.0,135
5505.0,199
1692.0,135
1720.0,115
1698.0,72
6225.0,297
1704.0,289
1716.0,305
3609.0,27
1705.0,80
1723.0,274
1715.0,80
1708.0,87
4806.0,87
4639.0,203
4807.0,87
5959.0,16
1709.0,224
1721.0,298
1726.0,246
5507.0,224
1710.0,19
1714.0,5
3723.0,126
1711.0,262
1719.0,262
1717.0,258
4808.0,5
1728.0,265
1727.0,305
1722.0,274
4810.0,258
6147.0,320
1737.0,262
1725.0,115
4809.0,115
4640.0,152
1731.0,128
1747.0,63
4552.0,274
5772.0,115
1755.0,216
1740.0,246
1738.0,259
1739.0,265
5678.0,123
1730.0,217
1757.0,56
1759.0,56
1736.0,142
1733.0,5
4811.0,247
4813.0,273
4641.0,142
5501.0,142
1823.0,144
1753.0,215
1744.0,193
1752.0,154
5677.0,233
1745.0,43
1741.0,31
1750.0,193
1751.0,43
1770.0,29
4553.0,189
1762.0,233
1761.0,53
1763.0,215
6204.0,267
3722.0,216
4554.0,264
1774.0,249
1769.0,29
1766.0,267
1767.0,267
1777.0,229
4555.0,249
3624.0,70
1771.0,308
4832.0,228
1772.0,267
4556.0,249
1803.0,9
1807.0,9
4843.0,185
4857.0,119
4837.0,228
3623.0,70
1790.0,28
1792.0,28
4854.0,21
1799.0,18
1794.0,28
1804.0,102
1798.0,102
4848.0,28
1800.0,70
4987.0,125
4864.0,18
4866.0,139
1813.0,70
4643.0,70
1838.0,93
1819.0,92
1808.0,9
1825.0,191
4989.0,255
1820.0,325
1818.0,60
1826.0,132
1815.0,144
1817.0,18
4875.0,117
1831.0,132
1830.0,325
1856.0,191
1834.0,131
1835.0,94
1832.0,325
4557.0,325
1853.0,208
1844.0,94
6272.0,307
6273.0,307
4558.0,325
1858.0,227
1852.0,93
1851.0,208
1845.0,162
4886.0,162
5497.0,162
1847.0,307
1865.0,206
1860.0,227
4559.0,227
1870.0,268
1868.0,268
1875.0,175
1864.0,206
1895.0,197
1867.0,188
4561.0,188
1890.0,197
1869.0,268
1893.0,268
1877.0,175
1874.0,321
5060.0,151
4562.0,188
4563.0,175
1886.0,175
1883.0,95
1884.0,37
4567.0,37
5024.0,36
5043.0,328
5042.0,22
1905.0,1
1889.0,197
4569.0,197
1901.0,315
4570.0,197
1903.0,315
5038.0,95
5047.0,1
5040.0,170
4572.0,315
1902.0,315
4571.0,315
5052.0,1
5053.0,1
3786.0,44
3789.0,275
4537.0,86
3605.0,207
6191.0,64
4545.0,190
4544.0,190
4550.0,238
6108.0,314
4551.0,238
4642.0,70
4828.0,107
4831.0,107
6141.0,261
3724.0,126
4821.0,288
4825.0,7
4816.0,273
4819.0,3
4827.0,174
3732.0,204
4829.0,107
4856.0,26
4994.0,124
5017.0,279
5016.0,133
4889.0,10
6012.0,67
3783.0,313
4529.0,69
5691.0,69
4675.0,201
5216.0,84
6245.0,290
5192.0,309
5208.0,164
5714.0,181
4353.0,177
5712.0,312
5716.0,91
5708.0,324
4659.0,73
5503.0,152
6013.0,67
5686.0,248
5206.0,86
5218.0,168
5684.0,209
6109.0,35
4657.0,182
4564.0,37
4565.0,37
4568.0,37
4566.0,37
4655.0,73
6213.0,220
6223.0,310
6216.0,14
6222.0,73
6224.0,310
4674.0,75
6160.0,88
5555.0,135
6161.0,88
5186.0,61
4812.0,231
6227.0,288
4815.0,280
4822.0,114
4814.0,50
4818.0,231
4817.0,231
4824.0,231
4855.0,153
4836.0,98
4833.0,228
4835.0,228
4844.0,25
4841.0,41
4839.0,42
4845.0,266
4847.0,41
4842.0,54
4849.0,185
4850.0,266
4846.0,266
4858.0,46
4853.0,26
4870.0,243
4860.0,245
4861.0,245
4863.0,46
4862.0,150
4885.0,112
4871.0,282
4865.0,150
4868.0,330
4872.0,330
4869.0,139
4877.0,117
4879.0,117
4873.0,243
4876.0,330
4874.0,282
4881.0,186
4878.0,155
4882.0,186
4883.0,186
4880.0,186
4887.0,316
4884.0,186
4892.0,254
4996.0,108
4993.0,156
4991.0,144
5002.0,156
5001.0,124
4997.0,158
5003.0,218
4998.0,218
4999.0,108
5004.0,113
5008.0,34
5000.0,108
5009.0,205
5006.0,124
5007.0,113
5010.0,133
5013.0,85
5012.0,210
5014.0,205
5026.0,36
5011.0,79
5019.0,291
5018.0,210
5021.0,157
6153.0,146
5020.0,279
5030.0,300
5032.0,300
5022.0,167
5023.0,291
6154.0,157
5028.0,22
5025.0,167
5037.0,22
5035.0,187
5034.0,36
5036.0,95
5029.0,198
5031.0,146
6152.0,187
5039.0,253
5041.0,328
5044.0,296
6150.0,74
5045.0,1
5046.0,74
5049.0,1
5048.0,296
5051.0,39
6149.0,74
5054.0,39
5055.0,39
5182.0,213
5190.0,222
5184.0,294
5941.0,61
5187.0,222
5189.0,294
5706.0,214
5952.0,59
5209.0,200
5204.0,281
6032.0,209
5211.0,281
6031.0,281
5228.0,209
5217.0,147
6028.0,20
5227.0,106
6027.0,230
5499.0,31
5500.0,142
5631.0,278
5679.0,138
5683.0,209
5685.0,178
5689.0,165
5693.0,212
5695.0,164
5697.0,45
5705.0,213
5707.0,40
5709.0,324
5711.0,324
5713.0,311
5715.0,260
5717.0,91
5773.0,115
5775.0,225
5942.0,61
5944.0,24
6030.0,301
6142.0,184
6143.0,51
6145.0,184
6146.0,320
6148.0,320
6158.0,284
6156.0,284
6159.0,284
6211.0,182
6214.0,160
6218.0,55
6215.0,55
6217.0,55
6221.0,310
6228.0,319
6235.0,319
6231.0,319
6232.0,319
6238.0,135
6239.0,109
6244.0,103
