city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_vdrop_max,n_s1cond_feas,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,vof_mean,tld
sano,0,1,30.21285759740553,18.12771455844332,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,1,2,171.24919737222652,102.7495184233359,12,12,19044371.07145601,19044371.07145601,10352444.286724461,63.90397707854604,0.21954904422446764,0.39176178664043587,19044371.07145601,0.39176178664043587,12,0.21954904422446764,19044371.071456008,0.21954904422446764,19044371.071456008,0,10352444.28672446,0.21954904422446764,63.90397707854604,0.39176178664043587,0.0,True,0.0,0.0
sano,2,1,38.99563739713945,23.397382438283667,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,3,3,96.70284200958504,58.02170520575102,12,12,23451421.500749897,23451421.500749897,13895987.241697842,85.77769902282616,0.013472623359396743,0.11131214182660631,23451421.500749897,0.11131214182660631,12,0.013472623359396743,23451421.5007499,0.01347262335939674,23451421.5007499,0,13895987.24169784,0.01347262335939674,85.77769902282617,0.11131214182660631,0.0,True,0.0,0.0
sano,4,1,93.19118331572774,55.914709989436645,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,5,2,165.24438036115163,99.14662821669098,12,12,12314457.58234118,12314457.58234118,5570703.043298804,34.38705582283212,0.0557337117087213,0.1447934221816724,12314457.58234118,0.1447934221816724,12,0.0557337117087213,12314457.58234118,0.055733711708721295,12314457.58234118,0,5570703.043298804,0.055733711708721295,34.387055822832124,0.1447934221816724,0.0,True,0.0,0.0
sano,6,2,132.93612316240618,79.76167389744371,12,12,28715413.196204145,28715413.196204145,17716964.31050683,109.36397722535087,0.0801861008187246,0.3097269873494275,28715413.196204145,0.3097269873494275,12,0.0801861008187246,28715413.196204152,0.08018610081872461,28715413.196204152,0,17716964.310506836,0.08018610081872461,109.36397722535084,0.3097269873494275,0.0,True,0.0,0.0
sano,7,1,47.45855428843281,28.475132573059685,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
sano,8,2,176.5424956179481,105.92549737076885,12,12,12667540.167886129,12667540.167886129,5805008.979261912,35.833388760876005,0.07692055136072336,0.17364308276063106,12667540.167886129,0.17364308276063106,12,0.07692055136072336,12667540.167886127,0.07692055136072334,12667540.167886127,0,5805008.979261912,0.07692055136072334,35.833388760876005,0.17364308276063106,0.0,True,0.0,0.0
sano,9,2,51.435116713719935,30.861070028231964,12,12,7938916.727967431,7938916.727967431,2391357.2628222327,14.761464585322422,0.0027649366206423313,0.02113000828296421,7938916.727967431,0.02113000828296421,12,0.0027649366206423313,7938916.727967433,0.002764936620642331,7938916.727967433,0,2391357.2628222327,0.002764936620642331,14.761464585322424,0.02113000828296421,0.0,True,0.0,0.0
