city,clusters,demand_MW,S1_NPC_bn,S2_NPC_bn,Delta_NPC_bn,LTP_pct,P_LTP_pos,mean_TLD
sano,140,51.476547460813705,13.328681203749325,11.703167646042564,1.625513557706758,12.19560684855682,0.8285714285714286,0.0917163590377876
kudamatsu,43,17.240926925944496,7.3212492494817365,7.1349905991003775,0.18625865038136,2.544082902170624,0.7674418604651163,0.1085393611556402
yasu,55,20.01279366485226,5.347292283411623,4.720643142628306,0.6266491407833159,11.718999216244596,0.8,0.067051837051837
