city,cluster,u,v,freq
sano,1,1905.0,5052.0,1.0
sano,1,1905.0,5053.0,1.0
sano,1,5050.0,5052.0,1.0
sano,1,5049.0,5053.0,1.0
sano,1,5045.0,5047.0,1.0
sano,1,5047.0,5050.0,1.0
sano,2,209.0,4022.0,1.0
sano,3,3725.0,4819.0,1.0
sano,5,1714.0,4808.0,1.0
sano,5,1733.0,4808.0,1.0
sano,6,1480.0,1488.0,1.0
sano,6,1488.0,4638.0,1.0
sano,9,1803.0,1807.0,1.0
sano,9,1807.0,1808.0,1.0
sano,11,1465.0,3787.0,1.0
sano,11,3787.0,5692.0,1.0
sano,11,209.0,5692.0,1.0
sano,11,209.0,210.0,1.0
sano,12,1625.0,6212.0,1.0
sano,13,1433.0,6249.0,1.0
sano,14,4656.0,6216.0,1.0
sano,14,4656.0,4658.0,1.0
sano,15,1440.0,1444.0,1.0
sano,17,176.0,3940.0,1.0
sano,18,1817.0,4867.0,1.0
sano,18,4867.0,829.0,1.0
sano,18,1817.0,4864.0,1.0
sano,18,1799.0,4864.0,1.0
sano,20,5219.0,6028.0,1.0
sano,22,5028.0,5037.0,1.0
sano,22,5037.0,5042.0,1.0
sano,23,5203.0,860.0,1.0
sano,24,5943.0,5944.0,1.0
sano,24,5943.0,89.0,1.0
sano,24,3791.0,89.0,1.0
sano,26,4853.0,4856.0,1.0
sano,27,3608.0,3609.0,1.0
sano,28,1792.0,1794.0,1.0
sano,28,1790.0,1792.0,1.0
sano,28,1794.0,4848.0,1.0
sano,29,1769.0,1770.0,1.0
sano,31,5499.0,5502.0,1.0
sano,31,5502.0,887.0,1.0
sano,31,1741.0,5502.0,1.0
sano,33,1687.0,1695.0,1.0
sano,36,5026.0,5034.0,1.0
sano,36,5024.0,5026.0,1.0
sano,37,4566.0,4567.0,1.0
sano,37,1884.0,4567.0,1.0
sano,37,4565.0,4566.0,0.9166666666666666
sano,37,4564.0,4565.0,1.0
sano,37,4565.0,4568.0,1.0
sano,37,4564.0,4567.0,0.08333333333333333
sano,39,5054.0,5055.0,1.0
sano,39,5051.0,5054.0,1.0
sano,41,4841.0,4847.0,1.0
sano,43,1745.0,1751.0,1.0
sano,44,3595.0,3786.0,1.0
sano,45,3597.0,4025.0,1.0
sano,45,3595.0,4025.0,1.0
sano,45,3595.0,3786.0,1.0
sano,45,3786.0,5696.0,1.0
sano,45,5696.0,5697.0,1.0
sano,46,4858.0,4863.0,1.0
sano,49,207.0,4023.0,1.0
sano,52,214.0,3598.0,1.0
sano,55,6217.0,6218.0,1.0
sano,55,6215.0,6218.0,1.0
sano,56,1757.0,1759.0,1.0
sano,57,1673.0,5222.0,1.0
sano,58,1576.0,1602.0,1.0
sano,58,1576.0,1577.0,1.0
sano,59,258.0,259.0,1.0
sano,59,258.0,5198.0,1.0
sano,59,5198.0,5952.0,1.0
sano,61,5941.0,5942.0,1.0
sano,61,5186.0,5941.0,1.0
sano,66,4410.0,90.0,1.0
sano,67,6012.0,6013.0,1.0
sano,68,1539.0,1543.0,1.0
sano,68,1543.0,1552.0,1.0
sano,69,5226.0,5691.0,1.0
sano,69,4529.0,5226.0,1.0
sano,70,1800.0,1813.0,1.0
sano,70,1800.0,3623.0,1.0
sano,70,3623.0,3624.0,1.0
sano,70,3624.0,4642.0,1.0
sano,70,4642.0,4643.0,1.0
sano,73,4655.0,6219.0,1.0
sano,73,6219.0,6222.0,1.0
sano,73,4659.0,6222.0,1.0
sano,74,5046.0,6149.0,1.0
sano,74,6149.0,6150.0,1.0
sano,76,1521.0,5072.0,1.0
sano,80,1705.0,1715.0,1.0
sano,83,1679.0,1680.0,1.0
sano,84,5213.0,5216.0,1.0
sano,84,3790.0,5216.0,1.0
sano,84,1628.0,3790.0,1.0
sano,86,4537.0,5206.0,1.0
sano,87,1708.0,4807.0,1.0
sano,87,4806.0,4807.0,1.0
sano,88,6160.0,6161.0,1.0
sano,91,5716.0,5717.0,1.0
sano,93,1838.0,1852.0,1.0
sano,94,1835.0,1844.0,1.0
sano,95,1883.0,1894.0,1.0
sano,95,1894.0,5038.0,1.0
sano,95,5036.0,5038.0,1.0
sano,99,4546.0,4547.0,1.0
sano,100,1467.0,6010.0,1.0
sano,100,1467.0,1469.0,1.0
sano,102,1798.0,1804.0,1.0
sano,102,1804.0,1809.0,1.0
sano,103,1583.0,4359.0,1.0
sano,103,1583.0,6243.0,1.0
sano,103,6243.0,6244.0,1.0
sano,104,876.0,877.0,1.0
sano,105,178.0,3945.0,1.0
sano,106,5223.0,5227.0,1.0
sano,106,1442.0,5223.0,1.0
sano,106,1425.0,1442.0,1.0
sano,107,3721.0,85.0,1.0
sano,107,3721.0,4828.0,1.0
sano,107,3721.0,4831.0,1.0
sano,107,4828.0,4829.0,1.0
sano,108,4996.0,5004.0,0.16666666666666666
sano,108,5000.0,5004.0,0.16666666666666666
sano,108,4999.0,5000.0,1.0
sano,108,4996.0,4999.0,0.8333333333333334
sano,109,1671.0,4676.0,1.0
