node,lat,lon,x_m,y_m,p_kw,cluster
947,34.01984550000001,131.8764893,765617.8155750413,3768088.6595512833,0.0,
949,34.01668759999999,131.882537,766186.3116556738,3767754.070549815,0.0,
950,34.01728610000001,131.87633980000004,765611.9870496474,3767804.3545257,112.16575313740294,20.0
955,34.016628100000005,131.8688291,764920.2485490188,3767711.8861771217,43.32444256111239,6.0
958,34.0208009,131.8729683,765289.604499131,3768185.5055012982,0.0,
963,34.0165542,131.8745846,765452.1347956668,3767718.6082156114,19.889597973111204,27.0
965,34.0172263,131.8722739,765236.5942227144,3767787.171268433,0.0,
968,34.0163465,131.8741484,765412.4885109919,3767694.4360687146,0.0,
970,34.0141521,131.8677787,764830.9165638845,3767434.502188623,33.81922436156747,3.0
971,34.0208506,131.8798544,765925.5125728529,3768208.899810816,0.0,
977,34.0161967,131.87331,765335.5088101921,3767675.643736182,0.0,
980,34.0177046,131.8698409,765010.3629757857,3767833.923823786,0.0,
981,34.0164487,131.8827968,766211.0569587981,3767728.2451321017,0.0,
985,34.01538649999999,131.8683069,764875.8716385125,3767572.80244097,31.8805195706272,3.0
987,34.022233699999994,131.8744081,765418.1323458274,3768348.182565601,46.73206785697214,33.0
991,34.01616489999999,131.8748448,765477.3836658145,3767676.0980238295,0.0,
1001,34.0165153,131.8844029,766359.2107642912,3767739.813884404,0.0,
1004,34.0142463,131.8782379,765796.804650405,3767472.0763771394,0.0,
1005,34.0142813,131.8648172,764556.9436028117,3767441.1721586776,0.0,
1008,34.0196908,131.8734605,765338.526782943,3768063.6377431024,18.65878302292567,47.0
1012,34.020943499999994,131.8710013,765107.4707732807,3768196.2244421593,11.48626370933257,26.0
1014,34.01753909999999,131.8766873,765643.2976740797,3767833.322405792,39.94769542207211,20.0
1019,34.0169197,131.88227760000004,766161.6246813182,3767779.142733386,0.0,
1024,34.02010799999999,131.8774054,765701.6170541476,3768120.158191816,0.0,
1028,34.013006299999994,131.8627992,764374.4856002361,3767294.519226418,5.651355605437491,7.0
1031,34.0137022,131.8670571,764765.6561505101,3767382.726789537,0.0,
1034,34.0172249,131.8763997,765617.7110245621,3767797.721080316,0.0,
1035,34.018080299999994,131.8810825,766047.6041584373,3767904.7806207538,0.0,
1036,34.01321649999999,131.8653304,764607.6580576823,3767324.380547426,20.85186329216204,45.0
1037,34.016758,131.88416870000003,766336.8179368598,3767766.12712772,0.0,
1041,34.0143707,131.8651484,764587.260846955,3767451.9458665145,0.0,
1047,34.0180503,131.8786517,765823.159389364,3767895.133305788,0.0,
1048,34.0138328,131.8659757,764665.354406239,3767394.416231811,28.417520566258343,38.0
1051,34.0174977,131.8680953,764849.7611896091,3767806.45144767,0.0,
1052,34.021497499999995,131.8724348,765238.1562608359,3768261.396427645,0.0,
1059,34.0199763,131.8802608,765965.7815542526,3768112.9693164593,0.0,
1065,34.01506640000001,131.8783852,765807.8528545971,3767563.4336258494,0.0,
1066,34.0134898,131.8786527,765837.4829184273,3767389.234821249,0.0,
1077,34.01775179999999,131.8795525,765907.300113159,3767864.361563741,0.0,
1079,34.0170479,131.8802037,765969.6509526626,3767787.9700693344,0.0,
1082,34.0132845,131.8673588,764794.8244078213,3767337.1719009625,9.386266785110854,38.0
2811,34.0248542,131.8705709,765055.543887022,3768628.926322417,0.0,
1088,34.01645669999999,131.8678301,764828.5003287082,3767690.286031862,21.75977614638636,23.0
1091,34.0196593,131.8770992,765674.732951697,3768069.5880971807,0.0,
1092,34.0131914,131.8636219,764449.9097995753,3767317.1786856432,7.648408362137547,7.0
1094,34.0202022,131.8805837,765994.9024038119,3768138.868303282,0.0,
1096,34.0130676,131.8700783,765046.7186851134,3767320.1530326256,13.95944793205097,48.0
1098,34.0188862,131.8834732,766265.9193671353,3768000.400481476,0.0,
1104,34.017081,131.8668333,764734.4821473493,3767756.960003796,4.780400157524608,23.0
1109,34.01388399999999,131.8645873,764536.9400434849,3767396.504976514,6.060143634202329,28.0
1110,34.0180216,131.8674413,764787.7210414067,3767862.874990904,0.0,
1111,34.0204982,131.8809922,766031.7109863783,3768172.7662946736,0.0,
1115,34.0128322,131.8701454,765053.6495480994,3767294.213780148,66.97919812258951,48.0
1118,34.0178798,131.8791044,765865.5084577573,3767877.396037096,0.0,
1119,34.01588819999999,131.870846,765108.8592734775,3767635.03344004,179.35915732765682,6.0
1122,34.0156572,131.869393,764975.3579249878,3767605.6439967146,20.150992561136725,6.0
1124,34.01936220000001,131.8847047,766378.1862039712,3768056.410080386,21.204888494156524,0.0
1125,34.01976,131.8742597,765412.1334830632,3768073.387557225,8.306776145656036,47.0
1127,34.0172866,131.8793665,765891.5709116891,3767812.272937348,0.0,
1129,34.01765369999999,131.8717023,765182.4633271876,3767833.1012011273,24.511648197860705,27.0
1131,34.01335190000001,131.8663638,764702.6998474218,3767342.0737939584,37.940235167965305,38.0
1132,34.0145442,131.8791332,765878.5794699446,3767507.4491784456,0.0,
1135,34.017958199999995,131.8690013,764932.0184374608,3767859.881087952,12.321753486360516,18.0
1138,34.0129506,131.866674,764732.6021353289,3767298.359980724,59.00701698016278,38.0
1141,34.0147803,131.8686796,764912.1847847891,3767506.5213008313,104.54662169457433,3.0
1142,34.0144388,131.8778677,765762.0064179921,3767492.4688424086,0.0,
1148,34.020853200000005,131.8726629,765261.232107744,3768190.515154137,0.0,
1151,34.013996299999995,131.8649479,764569.9021990148,3767409.89494836,0.0,
1155,34.016671399999986,131.8706477,765088.1042313613,3767721.400549311,38.88450347381109,6.0
1156,34.02324279999999,131.8709124,765092.1023274218,3768451.0573594095,14.313989565065468,26.0
1157,34.01873239999999,131.8824748,766174.1763371417,3767980.740866564,0.0,
1158,34.02003609999999,131.8744789,765431.5206197092,3768104.58437495,0.0,
1159,34.0162568,131.8735672,765359.0802075467,3767682.977813824,0.0,
1161,34.0150871,131.868456,764890.5756751329,3767539.975848984,6.0563725472728285,3.0
1162,34.01741229999998,131.8789037,765848.4283592636,3767825.014147891,0.0,
1163,34.0208389,131.8781338,765766.6186679814,3768203.1300357264,40.24472028004531,8.0
1164,34.0145393,131.8785843,765827.8895557773,3767505.479205952,7.506166427237919,20.0
1167,34.018505,131.8746691,765453.861022129,3767935.231552884,71.51501942013874,47.0
1170,34.0171322,131.8689354,764928.5000700821,3767768.0816381634,0.0,
1180,34.016103900000005,131.8721449,765228.1727369409,3767662.328039384,6.170754836337809,27.0
1181,34.01573,131.8731305,765320.3812211484,3767623.406748956,0.0,
1183,34.0193429,131.8747122,765455.2309243861,3768028.292446387,27.140817265120923,47.0
1186,34.01373590000001,131.86474220000002,764551.7090223557,3767380.476706743,11.231665184036764,28.0
1188,34.0196191,131.8724221,765242.8327860984,3768052.9909051466,0.0,
1191,34.0183399,131.8726508,765267.9416427659,3767911.681172805,0.0,
1192,34.017037599999995,131.8684727,764886.053289768,3767756.3893975248,0.0,
1194,34.015587499999995,131.87504980000003,765498.1199021467,3767612.578521067,0.0,
1196,34.01304069999999,131.8691538,764961.3994787624,3767314.774309807,20.080158620941635,48.0
1200,34.0197236,131.8829441,766214.4283611269,3768091.9171958,0.0,
1203,34.01929289999999,131.8781191,765770.0848154635,3768031.5923687457,34.68926841575034,8.0
1207,34.01391959999999,131.863653,764450.522360533,3767398.038648832,4.788646661317823,7.0
1208,34.01847169999999,131.878111,765771.8989108645,3767940.474721716,4.487517574270371,8.0
1211,34.0171465,131.8774646,765716.3236525564,3767791.789659567,0.0,
1212,34.0176261,131.8799816,765947.3296355065,3767851.533013386,0.0,
1214,34.0135707,131.8652176,764596.1378750588,3767363.380404613,35.315244804585014,28.0
1215,34.0178132,131.8854307,766450.092999104,3767886.4682732327,0.0,
1223,34.01615220000001,131.8812965,766073.3942584472,3767691.45082363,0.0,
1227,34.01890819999999,131.8819753,766127.4874649821,3767998.9429403143,0.0,
1228,34.01349209999999,131.86501630000004,764577.78654522,3767354.1406634,9.326980030142822,28.0
1231,34.01569289999999,131.8852264,766437.853030616,3767650.728485717,0.0,
1236,34.016091800000005,131.8693078,764966.135844877,3767653.633808968,0.0,
1237,34.0183134,131.88027230000003,765972.0363156968,3767928.5317898137,0.0,
1239,34.0197477,131.8755092,765527.5884442737,3768075.265889063,26.95272143076948,47.0
1242,34.016941,131.8705856,765081.5288865231,3767751.146567343,0.0,
1247,34.02100469999999,131.8782854,765780.1044479718,3768221.916318568,13.79498099963058,8.0
1250,34.0175072,131.8803931,765985.7122836104,3767839.413194631,0.0,
1251,34.01895069999999,131.8734173,765336.8418894096,3767981.4257156174,0.0,
1253,34.0160231,131.8689784,764935.9214908257,3767645.159745124,0.0,
1255,34.0181925,131.8806829,766010.3418151818,3767916.187884585,0.0,
1256,34.0132091,131.8783494,765810.3407076065,3767357.3084190334,0.0,
1259,34.0188259,131.8818698,766117.9994119008,3767989.5388320256,0.0,
1260,34.01798599999999,131.8691791,764948.3557139802,3767863.425456404,0.0,
1261,34.02147949999999,131.8742973,765410.2483245197,3768264.230908912,0.0,
1268,34.0141034,131.8667706,764737.9435462658,3767426.4907319257,11.889430496340154,38.0
1269,34.017951199999985,131.8788917,765845.6380095256,3767884.763727138,0.0,
1271,34.017163499999995,131.8718867,765201.0229462958,3767779.200944563,21.655565719651555,27.0
1272,34.0141339,131.8643025,764509.8553839917,3767423.490131253,0.0,
1281,34.0182828,131.884278,766342.1466749642,3767935.5597274033,0.0,
1286,34.01313549999999,131.87846880000004,765821.6002179008,3767349.45412322,0.0,
1289,34.0142846,131.8691261,764954.9720954056,3767452.689244209,101.75543844556256,3.0
1294,34.0176725,131.8798196,765932.2203975462,3767856.259061848,0.0,
1302,34.0185315,131.8780511,765766.1792621128,3767946.952772952,3.434984432262016,8.0
1314,34.01816720000001,131.8617815,764264.4633148976,3767864.390773919,0.0,
1316,34.03061449999999,131.8690103,764893.4794088749,3769263.878124906,28.571183212673983,12.0
1318,34.018239099999995,131.8671245,764757.7815929537,3767886.182430944,50.981825671954674,23.0
1319,34.0211861,131.8670976,764746.1366796829,3768213.025545361,0.0,
1320,34.0303088,131.8616773,764217.1657510155,3769210.9959782087,0.0,
1321,34.0294617,131.8596032,764028.2321368468,3769111.669813472,8.80357291041667,31.0
1322,34.03417700000001,131.8600493,764054.8086239519,3769635.8926737914,5.542351512894266,35.0
1323,34.025306,131.8640121,764448.3407776533,3768662.0668249936,0.0,
1324,34.02078999999999,131.868754,764900.3677752194,3768173.3743189904,12.901114678820464,18.0
1328,34.03523469999999,131.8610328,764142.3569750783,3769755.7642336814,32.64269728484186,35.0
1332,34.0221169,131.8611259,764191.6532249465,3768300.8394266814,20.68659166721972,30.0
1333,34.0306059,131.8625846,764300.040243645,3769246.298038472,74.97933738496845,31.0
1334,34.01983049999999,131.8681709,764849.491019201,3768065.426347618,0.0,
1335,34.01683299999999,131.86506770000005,764572.1588394506,3767724.8814712423,109.74648873872788,34.0
1339,34.0261808,131.8641814,764461.2612031335,3768759.5467284615,0.0,
1341,34.025368900000004,131.8610209,764171.866943985,3768661.31428144,53.10544047656695,36.0
1343,34.0170461,131.861426,764235.1028185377,3767739.108321059,0.0,
1344,34.0345892,131.8649171,764503.0896097487,3769694.1994960895,10.45705400451102,5.0
1345,34.0335613,131.8700176,764977.3401076626,3769593.37919514,13.625150322863773,2.0
1346,34.0349992,131.8669068,764685.5712476979,3769744.829872994,12.855805460055494,5.0
1352,34.0358916,131.8610444,764141.3899207176,3769828.6645650105,0.0,
1354,34.02903439999999,131.8659634,764616.9839019678,3769080.708078166,20.444851828135477,39.0
1358,34.01747009999999,131.8604745,764145.8953531065,3767783.685516177,10.081125856146018,37.0
1363,34.0326369,131.8622793,764265.5390848411,3769470.8092227,35.87772297227441,35.0
1364,34.02044769999999,131.8710169,765110.4549664179,3768141.265361842,0.0,
1365,34.0308758,131.8694584,764934.0520510552,3769294.025198983,9.016535056382612,12.0
1369,34.019874599999994,131.8646105,764520.480246735,3768061.105569561,21.53627102622622,1.0
1372,34.0271447,131.8673416,764750.1498340846,3768874.649117273,0.0,
1373,34.0353306,131.86467,764477.9655445446,3769775.804429072,0.0,
1375,34.0268822,131.8594275,764020.0026930103,3768825.070923336,0.0,
1376,34.0156211,131.8637529,764454.4688652706,3767587.0451269727,20.701587951226927,34.0
1378,34.028124000000005,131.8665525,764674.2230121559,3768981.241158686,6.951562666593792,39.0
1385,34.0246719,131.8632383,764378.8381877679,3768589.725233513,12.387805260382612,29.0
1387,34.03532479999999,131.8710648,765068.5632080857,3769791.720241264,0.0,
1388,34.019977099999984,131.8624821,764323.562336288,3768066.9740203177,57.51438682151741,15.0
1394,34.02828689999999,131.8699992,764992.0565267743,3769008.2373366966,0.0,
1395,34.0213995,131.8604707,764133.3590358119,3768219.565784582,107.0699479019018,30.0
1399,34.0194041,131.863345,764405.046809254,3768005.640925988,68.15647364249428,15.0
1402,34.0341116,131.8704358,765014.2498942837,3769655.508311911,0.0,
1405,34.026860400000004,131.8675987,764774.7801089177,3768843.7770759184,0.0,
1412,34.0272864,131.8671765,764734.4603288951,3768889.940627385,0.0,
1416,34.03103740000001,131.8609346,764146.310737025,3769289.9013617774,50.80880388503089,31.0
1418,34.02837909999999,131.8655649,764582.2147319673,3769006.984097329,20.67146216958893,39.0
1419,34.029683,131.867907,764794.4775283013,3769157.6886550654,11.015349340822944,24.0
1420,34.0233257,131.8644079,764491.0486870368,3768443.414316557,44.2081386035668,19.0
1422,34.0176276,131.86193650000004,764280.4550338299,3767804.9331193054,0.0,
1425,34.0159212,131.8594656,764057.502159229,3767609.260808949,6.284731320098171,44.0
1427,34.02765629999999,131.8679671,764806.3312615249,3768933.020739617,20.722796602013524,17.0
1431,34.0317862,131.8654972,764565.3747583984,3769384.761175535,70.85599964600573,40.0
1436,34.032315200000006,131.8672174,764722.6022331445,3769447.895451303,79.53505161962369,10.0
1438,34.0160216,131.8632855,764410.0499902284,3767630.264642434,202.0526449246891,34.0
1443,34.016408899999995,131.8598103,764087.8315520079,3767664.251335185,5.790352455037838,44.0
1445,34.0340643,131.8713736,765101.0072575692,3769652.69222593,0.0,
1446,34.023437200000004,131.8680386,764826.0555736406,3768465.177734125,0.0,
1447,34.0179048,131.86080080000002,764174.6883086144,3767832.749574468,6.791208296798361,37.0
1450,34.03437079999999,131.8646753,764481.4369923396,3769669.3467518254,0.0,
1451,34.02052259999999,131.8657263,764621.5332655912,3768135.874615378,34.57190489971783,1.0
1454,34.018409600000005,131.860899,764182.1936246962,3767889.0008618687,0.0,
1456,34.035680700000015,131.8711736,765077.5029669603,3769831.482657765,29.69038076491055,4.0
1457,34.01986170000001,131.8650546,764561.5417484047,3768060.823083013,0.0,
1461,34.0271983,131.86481860000004,764516.954140336,3768874.066577277,38.832530877091365,29.0
1464,34.02479149999999,131.8655996,764596.5670755927,3768609.098798752,139.97221595762915,22.0
1466,34.01630299999999,131.8628427,764368.2735177001,3767660.3360952646,5.62403969168517,34.0
1468,34.03045279999999,131.8618726,764234.7564427722,3769227.474603432,65.74630952133262,31.0
1471,34.0241311,131.859883,764070.6045131723,3768521.065997601,10.49112060454003,36.0
1476,34.0329784,131.8625169,764286.4226984908,3769509.3061171095,12.297305850798695,35.0
1478,34.017929499999994,131.8621889,764302.8330361538,3767839.07512804,0.0,
1480,34.0279501,131.8663602,764657.002520668,3768961.452636123,13.607070999836916,39.0
1481,34.0200527,131.8709693,765107.287636196,3768097.324313439,0.0,
1485,34.02382159999999,131.860381,764117.5621650596,3768488.018878968,0.0,
1486,34.0203826,131.867621,764796.9803666063,3768125.247534646,0.0,
1487,34.02149109999999,131.8658277,764627.8903577069,3768243.573285222,31.72568644155264,25.0
1489,34.0339942,131.8710094,765067.589990349,3769643.971793031,0.0,
1490,34.02442320000001,131.8666483,764694.5744798084,3768570.956538981,7.697004024876487,22.0
1491,34.01640519999999,131.8659571,764655.6445956167,3767679.725947678,0.0,
1492,34.034721,131.863715,764391.6617624699,3769705.711253442,24.673833596433543,5.0
1495,34.0305138,131.8691181,764903.7489435051,3769252.986626754,3.8290509960251726,12.0
1496,34.0244808,131.8653194,764571.6518137523,3768573.907779315,0.0,
1498,34.02998490000001,131.8623125,764276.8371566909,3769176.706884451,297.2636818936399,31.0
1500,34.03024,131.866922,764701.7720204492,3769216.927089679,5.291083289326573,24.0
1501,34.02350659999998,131.8639583,764448.9591897974,3768462.31913177,51.39436616984919,19.0
1503,34.01717579999999,131.8640719,764479.109379235,3767760.333498991,0.0,
1504,34.03012679999999,131.8601277,764074.6117360487,3769186.804007276,3.157672726685976,31.0
1508,34.0258898,131.8686304,764873.089352253,3768738.779088516,0.0,
1509,34.0352609,131.8596366,764013.3324925848,3769755.064708908,0.0,
1511,34.030731,131.86734,764738.8511961963,3769272.4761801097,16.36993212466318,24.0
1518,34.0234908,131.8624672,764311.2815602921,3768456.712178589,0.0,
1519,34.0353899,131.8710864,765070.3553233298,3769798.997847804,0.0,
1520,34.02596590000001,131.8629912,764351.9979789893,3768732.630746255,49.78233870666671,29.0
1523,34.035471300000005,131.8650755,764514.9774852067,3769792.46133152,0.0,
1527,34.03358829999999,131.8647127,764487.3221388096,3769582.6401433065,27.034025457539883,40.0
1530,34.0288275,131.8646744,764498.5747443999,3769054.421939851,96.53955850274056,42.0
1534,34.0246927,131.8657672,764612.3543602994,3768598.572446177,12.066353404575866,22.0
1538,34.0307888,131.8607148,764126.7817657002,3769261.756280644,0.0,
1542,34.022248399999995,131.8628909,764354.2733247345,3768319.9870200274,0.0,
1545,34.0198854,131.8656679,764618.1185423916,3768065.038530781,32.35753180751762,1.0
1546,34.023235799999995,131.8646419,764512.9415636354,3768434.0467796335,0.0,
1547,34.02353159999999,131.8707053,765072.0743691332,3768482.5574527103,0.0,
1555,34.020925000000005,131.8705945,765069.9527083527,3768193.117955248,11.515057249144766,26.0
1556,34.0284239,131.86686640000002,764702.2827922686,3769015.321730743,30.219710614115037,39.0
1564,34.02461529999999,131.866708,764699.4915709803,3768592.420837857,0.0,
1567,34.01841540000001,131.8650545,764566.0247449834,3767900.3838899024,83.55579054188645,1.0
1569,34.02097499999999,131.8696913,764986.3696200304,3768196.3242900567,12.492652724343367,26.0
1571,34.027848799999994,131.8680828,764816.4188051692,3768954.6745119393,48.239207218956366,17.0
1572,34.030318,131.8693299,764923.9196947168,3769231.815028784,0.0,
1573,34.01759659999999,131.8612877,764220.6201347262,3767799.818312109,0.0,
1575,34.025503,131.8637492,764423.446608454,3768683.2404318526,0.0,
1576,34.025657,131.8605633,764128.707722058,3768692.091516932,15.17935587561094,36.0
1582,34.0202444,131.8621203,764289.3135995738,3768095.6908971127,0.0,
1583,34.0164662,131.8623636,764323.5109250015,3767677.201942647,0.0,
1584,34.0334894,131.8672642,764723.2732994485,3769578.27163763,44.895073831903375,10.0
1588,34.01882590000001,131.86805,764841.4470830074,3767953.6723226896,7.949350276393845,18.0
1591,34.0193995,131.8680204,764836.929440177,3768017.225544403,0.0,
1594,34.0233098,131.8622722,764293.8319321603,3768436.12985264,11.36789566351453,19.0
1598,34.0361923,131.8674297,764730.1524053243,3769878.535249793,21.17377019810229,5.0
1602,34.03097339999999,131.8608757,764141.0694325418,3769282.649662478,0.0,
1605,34.0320477,131.8695272,764936.7594743227,3769424.2034084112,35.57976121172253,2.0
1608,34.02061579999999,131.8597695,764071.0203886103,3768130.819129114,41.48906086792401,30.0
1609,34.0165598,131.8624501,764331.2107892926,3767687.8085382096,0.0,
1610,34.0277735,131.8677459,764785.5364608165,3768945.449102545,0.0,
1611,34.0175789,131.8633648,764412.541397036,3767803.221692879,0.0,
1615,34.0241582,131.8629112,764350.220328793,3768531.8947117697,29.393798995217768,19.0
1616,34.02742070000001,131.8678431,764795.611094059,3768906.5643730583,0.0,
1617,34.0324266,131.8645156,764472.7278689577,3769453.262069804,0.0,
1619,34.0179017,131.8659113,764646.7645744423,3767845.615118525,100.49651704452626,23.0
1621,34.0178713,131.8604782,764144.9930393272,3767828.2003541104,0.0,
1623,34.0195781,131.87091550000002,765103.7953063175,3768044.537108491,0.0,
1628,34.0293421,131.8688468,764882.3372896517,3769122.306150869,14.106351505461536,12.0
1631,34.0191134,131.8655554,764610.1252258138,3767979.109062032,38.60274823711651,1.0
1633,34.03476959999999,131.8665928,764657.2860892651,3769718.547368642,0.0,
1638,34.02180709999998,131.8637128,764431.5600587807,3768273.157854196,42.81587531227688,19.0
2846,34.015603299999995,131.8790929,765871.5513199872,3767624.831531785,0.0,
1640,34.01474940000001,131.8624723,764338.879022374,3767487.0373888095,0.0,
1646,34.0356417,131.8660621,764605.5631559873,3769813.916684669,24.215740840706843,5.0
1649,34.032174399999995,131.86197,764238.4088960846,3769418.7044983376,48.89086335007104,35.0
1651,34.0201512,131.86415470000003,764477.5192193778,3768090.6103782426,47.85110969946402,1.0
1658,34.02474670000001,131.8619893,764263.242776077,3768594.795003069,12.9010527246785,36.0
1660,34.0226761,131.8661002,764649.378402163,3768375.7311715866,17.647959480673844,25.0
1662,34.029763100000004,131.8683504,764835.1804716745,3769167.722407121,0.0,
1664,34.021931,131.867533,764784.0380826821,3768296.784862921,24.52703679751032,25.0
1667,34.03064069999999,131.869444,764933.4536632174,3769267.908032214,0.0,
1668,34.0184131,131.8619903,764282.9875664139,3767892.20800208,1058.7532394970965,15.0
1669,34.0207702,131.8613927,764220.4745756905,3768152.1384672015,45.125939147307285,30.0
1673,34.0278046,131.8705372,765043.2479080411,3768956.129522984,0.0,
1675,34.024784699999984,131.866763,764704.0450802871,3768611.354849332,25.42229947689456,13.0
1676,34.02961330000001,131.8681021,764812.71359647,3769150.4619660033,0.0,
1677,34.020889,131.8679014,764821.3062161433,3768182.1487667225,0.0,
1678,34.03516539999999,131.8642166,764436.6058744575,3769756.3059968734,0.0,
1681,34.0187382,131.8614557,764232.5973864077,3767926.890462986,32.18339908332676,15.0
1685,34.0171989,131.8630148,764381.3904977927,3767760.163490035,0.0,
1689,34.0328223,131.8691513,764899.6323825193,3769509.156668735,50.11943250179112,2.0
1690,34.0239037,131.8664822,764680.8472598444,3768512.898176136,34.62614503485295,22.0
1693,34.0173493,131.8631357,764392.0915443792,3767777.159902718,0.0,
1697,34.0265289,131.8620513,764263.4387098434,3768792.655685809,79.24884023462025,29.0
1699,34.02005419999999,131.8643027,764491.4911162725,3768080.232784775,9.98326409017082,1.0
1702,34.0170608,131.8628865,764369.9676784272,3767744.512413448,0.0,
1705,34.0223535,131.8667688,764712.137544953,3768341.6750747934,9.493019976610524,25.0
1706,34.0301479,131.8624461,764288.6703228132,3769195.133846692,0.0,
1711,34.0257164,131.8643796,764481.0098868653,3768708.5430494063,21.557564293504782,29.0
1712,34.0267892,131.861574,764218.5464256743,3768820.297725721,92.46792920834388,43.0
1715,34.03465659999999,131.8708264,765048.6266949271,3769716.9781301743,0.0,
1718,34.03589439999998,131.8660812,764606.5415808128,3769841.998343289,8.006216956947814,5.0
1719,34.0276949,131.8601012,764079.7065808594,3768916.963554028,0.0,
1720,34.033492599999995,131.862883,764318.6375623182,3769567.2929569865,32.4305054875526,35.0
1722,34.031368,131.867925,764790.8995476107,3769344.65376902,23.875852184557083,24.0
1725,34.030498,131.8612831,764180.171028131,3769230.965629656,0.0,
1731,34.02287110000001,131.8618946,764260.3157757941,3768386.4889773694,6.000701858736133,19.0
1733,34.0162546,131.8662328,764681.5799278815,3767663.733085177,0.0,
1734,34.0173143,131.8641828,764488.9234831871,3767775.984104512,283.0324520535938,34.0
1735,34.01656899999999,131.8664394,764699.6874171966,3767699.144228488,20.306482682472,23.0
1737,34.0263577,131.8664135,764666.8747715778,3768784.944421946,97.38141685995926,13.0
1738,34.02613819999999,131.866981,764719.9730287557,3768762.0638612616,0.0,
1741,34.016087299999995,131.8614359,764238.9913890653,3767632.773788067,42.24432682224782,41.0
1742,34.015348,131.8593925,764052.5263039125,3767545.4868503287,48.80917788131697,44.0
1744,34.0169167,131.8600531,764108.6854467122,3767721.2086016703,0.0,
1745,34.01467290000001,131.860816,764186.1150679227,3767474.272828227,59.97338038748212,41.0
1746,34.0347414,131.8817326,766055.5938181778,3769754.709299971,36.89414323041908,46.0
1747,34.0350315,131.8867855,766521.3422731909,3769800.0498233815,0.0,
1748,34.031868300000006,131.8653636,764552.7807635181,3769393.522950621,5.443744714891965,40.0
1749,34.0322321,131.8665064,764657.1951988841,3769436.836703204,69.98493309138505,10.0
1750,34.03304219999999,131.8696325,764943.3896762086,3769534.797064952,6.888175817224414,2.0
1751,34.0333795,131.8709935,765068.0355117961,3769575.741278633,41.16153213976813,2.0
1752,34.0348067,131.8776829,765681.3836157892,3769751.423169132,0.0,
1757,34.0347586,131.879907,765886.9383877276,3769751.868595335,0.0,
1767,34.02035339999999,131.8809356,766026.9351317275,3768156.556251519,0.0,
1768,34.0199533,131.880377,765976.5867912613,3768110.720041642,0.0,
1769,34.019886799999995,131.8805698,765994.6034420598,3768103.8444616855,0.0,
1772,34.03612079999999,131.8674238,764729.8298903061,3769870.588413083,0.0,
1774,34.017092600000005,131.8674679,764793.0659429904,3767759.8892502007,373.329068531185,23.0
1778,34.024503200000005,131.8663914,764670.597300267,3768579.16617491,0.0,
1779,34.02518450000001,131.8675783,764778.1068223396,3768657.8153500217,0.0,
1780,34.0249853,131.8680058,764818.2119409966,3768636.824751816,0.0,
1781,34.024080500000004,131.867856,764807.1892357114,3768536.0667252257,0.0,
1782,34.02315529999999,131.8679832,764821.8150737649,3768433.762910087,14.2352641098321,25.0
1783,34.024515699999995,131.8671968,764744.9490822654,3768582.637277008,0.0,
1784,34.0244249,131.8676811,764789.9637016954,3768573.818469687,0.0,
1785,34.0217262,131.8663341,764673.9349609497,3768270.9633281967,45.36993602768575,25.0
1786,34.0224373,131.866607,764696.9320885914,3768350.5523392186,37.23245796956326,25.0
1787,34.0231853,131.864772,764525.1152552499,3768428.7812437383,19.550633728122293,22.0
1788,34.0237906,131.865712,764610.0587892033,3768498.3590514846,13.232160170132271,22.0
1789,34.0235249,131.865853,764623.9079329292,3768469.249557063,68.74693449309045,22.0
1790,34.024928800000005,131.8672858,764751.885268863,3768628.6931531993,0.0,
1791,34.02028210000001,131.8683081,764860.7598698877,3768115.877913635,12.466391885623716,18.0
1792,34.02058209999999,131.8686045,764887.2051890213,3768149.924656862,13.452716433748254,18.0
1793,34.0244008,131.8690125,764913.0133940976,3768574.5927203377,0.0,
1794,34.0341987,131.8732439,765273.319279511,3769672.4519064594,9.4041472793846,16.0
1795,34.0319034,131.8712556,765096.8381952231,3769412.675465567,0.0,
1796,34.0333699,131.8739133,765337.7246151816,3769582.2490205183,0.0,
1797,34.03358469999999,131.8733041,765280.792353756,3769604.496386316,0.0,
1798,34.03271550000001,131.8729626,765251.9612747361,3769507.189174573,56.7392171351872,2.0
1799,34.024647400000006,131.8691656,764926.3873254793,3768602.3448204,0.0,
1800,34.0327078,131.8731113,765265.7186190947,3769506.720742768,0.0,
1801,34.02979909999999,131.8681803,764819.35820769,3769171.2754207375,0.0,
1802,34.0336981,131.8738156,765327.6785883756,3769618.403098316,0.0,
1803,34.0334363,131.8732638,765277.5328705164,3769587.929660047,0.0,
1804,34.033133799999995,131.8736801,765316.9231471915,3769555.453083172,0.0,
1805,34.03426189999999,131.8734584,765292.9323643323,3769680.019252671,0.0,
1806,34.033887099999994,131.8666881,764668.8311041784,3769620.897544981,49.50445838676754,10.0
1814,34.0149557,131.8784692,765815.9578057851,3767551.3718169206,0.0,
1815,34.015438399999994,131.8788752,765851.9559188307,3767605.9732360095,0.0,
1816,34.0148291,131.879869,765945.6603792717,3767540.965974725,0.0,
1817,34.0149107,131.8803541,765990.2170808327,3767551.279123347,0.0,
1818,34.0171713,131.8774182,765711.9601793736,3767794.420225889,11.267005062533164,20.0
1819,34.01825830000001,131.8778255,765746.1925534576,3767916.060301773,10.89351762942561,8.0
