city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_vdrop_max,n_s1cond_feas,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,vof_mean,tld
kudamatsu,0,4,181.13433546522936,108.6806012791376,12,12,218425521.4687822,218425521.4687822,155249189.86410895,958.3283324945002,2.6158142340027504,5.420759062423,218425521.4687822,5.420759062423,12,2.6158142340027504,228663232.91834688,3.162984286911638,228663232.91834688,0,162131283.78864747,3.162984286911638,1000.810393757083,5.154861823041782,0.0,True,1312932.0834009598,0.0
kudamatsu,1,1,21.62650485992392,12.975902915954352,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
kudamatsu,2,2,96.94725214812809,58.16835128887685,12,12,16446661.78220102,16446661.78220102,8663133.291933494,53.47613143168825,0.03742503420111087,0.14796310843393456,16446661.78220102,0.14796310843393456,12,0.03742503420111087,16446661.782201018,0.03742503420111086,16446661.782201018,0,8663133.291933496,0.03742503420111086,53.476131431688245,0.14796310843393456,0.0,True,0.0,0.0
kudamatsu,3,2,126.57091382092034,75.94254829255219,12,12,28919641.70111355,28919641.70111355,17953040.9105184,110.82124018838518,0.01601162820848892,0.1393226107670147,28919641.70111355,0.1393226107670147,12,0.01601162820848892,28919641.70111355,0.01601162820848892,28919641.70111355,0,17953040.910518397,0.01601162820848892,110.82124018838516,0.1393226107670147,0.0,True,0.0,0.0
kudamatsu,4,2,30.890050782842962,18.53403046970578,12,12,22559380.941672016,22559380.941672016,13245899.52015157,81.76481185278747,0.004129645332412646,0.060775977230896575,22559380.941672016,0.060775977230896575,12,0.004129645332412646,22559380.941672016,0.004129645332412646,22559380.941672016,0,13245899.52015157,0.004129645332412646,81.76481185278747,0.060775977230896575,0.0,True,0.0,0.0
kudamatsu,6,3,48.64071516228546,29.184429097371275,12,12,37078759.7101017,37078759.7101017,24010858.912041787,148.21517846939375,0.016533023659522174,0.08883191170416951,37078759.7101017,0.08883191170416951,12,0.016533023659522174,37078759.710101694,0.016533023659522177,37078759.710101694,0,24010858.912041787,0.016533023659522177,148.21517846939375,0.08883191170416951,0.0,True,0.0,0.0
kudamatsu,7,4,88.85390566118078,53.31234339670847,12,12,108745347.66649781,108745347.66649781,77201244.7819487,476.5508937157327,0.035693475031348704,0.3368829601510502,108745347.66649781,0.3368829601510502,12,0.035693475031348704,106315191.35094765,0.037722979341667795,106315191.35094765,0,75394076.82598983,0.037722979341667795,465.39553596290017,0.3368829601510502,0.0,True,2430156.315550146,0.0
kudamatsu,8,2,23.407122036161102,14.04427322169666,12,12,12708147.222501965,12708147.222501965,5935829.785139139,36.64092459962432,0.00040165395505077373,0.012688245950780191,12708147.222501965,0.012688245950780191,12,0.00040165395505077373,12708147.222501965,0.00040165395505077373,12708147.222501965,0,5935829.785139139,0.00040165395505077373,36.64092459962431,0.012688245950780191,0.0,True,0.0,0.0
kudamatsu,9,2,164.13300081853964,98.47980049112378,12,12,24674725.06129398,24674725.06129398,14798342.927456284,91.34779584849558,0.018034044830245625,0.1342418601133287,24674725.06129398,0.1342418601133287,12,0.018034044830245625,24674725.06129398,0.018034044830245625,24674725.06129398,0,14798342.927456282,0.018034044830245625,91.34779584849558,0.1342418601133287,0.0,True,0.0,0.0
kudamatsu,10,2,74.24350331248522,44.546101987491134,12,12,14029811.964330664,14029811.964330664,6889683.519733769,42.52891061564054,0.021335414794092764,0.09962882927436692,14029811.964330664,0.09962882927436692,12,0.021335414794092764,14029811.96433066,0.021335414794092768,14029811.96433066,0,6889683.519733768,0.021335414794092768,42.52891061564054,0.09962882927436692,0.0,True,0.0,0.0
