city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_vdrop_max,n_s1cond_feas,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,vof_mean,tld
kudamatsu,0,2,76.29974436089769,45.77984661653861,24,24,42144489.03170026,42144489.03170026,27790884.87915522,171.54867209355072,0.002471639055090402,0.06810493101363553,42144489.03170026,0.06810493101363553,24,0.002471639055090402,42144489.03170026,0.002471639055090402,42144489.03170026,0,27790884.87915522,0.002471639055090402,171.54867209355072,0.06810493101363553,0.0,True,0.0,0.0
kudamatsu,1,3,286.726394693595,172.03583681615703,24,24,42312217.57750615,42312217.57750615,25812685.716819122,159.33756615320445,1.6007876582370193,1.100255627528995,42312217.57750615,1.100255627528995,24,1.6007876582370193,42312217.57750615,1.6007876582370193,42312217.57750615,0,25812685.716819122,1.6007876582370193,159.33756615320445,1.100255627528995,0.0,False,0.0,0.0
kudamatsu,2,3,223.0002557847925,133.8001534708755,24,24,55294695.13201042,55294695.13201042,36981520.89970005,228.28099320802502,0.4387518317022518,1.003075213062273,55294695.13201042,1.003075213062273,24,0.4387518317022518,52600907.4218169,0.4753998190409471,52600907.4218169,0,34933050.953468695,0.4753998190409471,215.63611699672035,1.003075213062273,0.0,True,2693787.710193511,0.0
kudamatsu,3,4,97.89411201672353,58.73646721003412,24,24,68199376.81458469,68199376.81458469,46962469.86488394,289.8917892894071,0.13573024256584362,0.4337668903444735,68199376.81458469,0.4337668903444735,24,0.13573024256584362,68199376.81458469,0.13573024256584362,68199376.81458469,0,46962469.864883944,0.13573024256584362,289.8917892894071,0.4337668903444735,0.0,True,0.0,0.4285714285714286
kudamatsu,4,4,88.85390566118078,53.31234339670847,24,24,108745347.66649781,108745347.66649781,77201244.7819487,476.5508937157327,0.035693475031348704,0.3368829601510502,108745347.66649781,0.3368829601510502,24,0.035693475031348704,106315191.35094765,0.037722979341667795,106315191.35094765,0,75394076.82598983,0.037722979341667795,465.39553596290017,0.3368829601510502,0.0,True,2430156.315550146,0.0
kudamatsu,5,2,171.7167694429641,103.03006166577848,24,24,16496960.766000802,16496960.766000802,8538003.087471996,52.703722762172816,0.16092714643202316,0.30459842558375005,16496960.766000802,0.30459842558375005,24,0.16092714643202316,16496960.766000804,0.16092714643202316,16496960.766000804,0,8538003.087471996,0.16092714643202316,52.703722762172816,0.30459842558375005,0.0,True,0.0,0.0
kudamatsu,6,1,36.51340036917627,21.90804022150576,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
kudamatsu,7,4,162.6345063736111,97.58070382416665,24,24,44597446.021382645,44597446.021382645,29247122.873993725,180.53779551847978,0.28005629506240665,0.3039671642532909,44597446.021382645,0.3039671642532909,24,0.28005629506240665,44597446.021382645,0.28005629506240665,44597446.021382645,0,29247122.873993725,0.28005629506240665,180.53779551847975,0.3039671642532909,0.0,True,0.0,0.0
kudamatsu,8,1,22.492110177741683,13.49526610664501,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
kudamatsu,9,4,66.79173835653121,40.07504301391872,24,24,38832964.3692598,38832964.3692598,25312081.81650947,156.24741862042885,0.017560085393202588,0.08482148698061825,38832964.3692598,0.08482148698061825,24,0.017560085393202588,38832964.3692598,0.017560085393202588,38832964.3692598,0,25312081.81650947,0.017560085393202588,156.24741862042885,0.08482148698061825,0.0,True,0.0,0.0
kudamatsu,10,3,48.539246404622034,29.12354784277322,24,24,29304945.77584101,29304945.77584101,18242785.867518064,112.60978930566705,0.01324503077892234,0.09442007503010987,29304945.77584101,0.09442007503010987,24,0.01324503077892234,29304945.775841005,0.013245030778922338,29304945.775841005,0,18242785.867518064,0.013245030778922338,112.60978930566705,0.09442007503010987,0.0,True,0.0,0.0
kudamatsu,11,3,21.321982548775686,12.793189529265412,24,24,17155131.369096342,17155131.369096342,9234744.1652205,57.004593612472235,0.002808860507968464,0.0208979739357063,17155131.369096342,0.0208979739357063,24,0.002808860507968464,17155131.369096342,0.002808860507968464,17155131.369096342,0,9234744.1652205,0.002808860507968464,57.004593612472235,0.0208979739357063,0.0,True,0.0,0.0
