city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_vdrop_max,n_s1cond_feas,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,vof_mean,tld
kudamatsu,0,2,126.57091382092034,75.94254829255219,12,12,28919641.70111355,28919641.70111355,17953040.9105184,110.82124018838518,0.01601162820848892,0.1393226107670147,28919641.70111355,0.1393226107670147,12,0.01601162820848892,28919641.70111355,0.01601162820848892,28919641.70111355,0,17953040.910518397,0.01601162820848892,110.82124018838516,0.1393226107670147,0.0,True,0.0,0.0
kudamatsu,1,4,42.17113677904396,25.302682067426375,12,12,36673074.149633944,36673074.149633944,23678374.838283505,146.16280764372527,0.040282413433898843,0.1654381340467887,36673074.149633944,0.1654381340467887,12,0.040282413433898843,36673074.149633944,0.04028241343389885,36673074.149633944,0,23678374.8382835,0.04028241343389885,146.16280764372527,0.1654381340467887,0.0,True,0.0,0.0
kudamatsu,2,4,101.36112139429054,60.81667283657431,12,12,193555288.66925135,193555288.66925135,136622480.2963631,843.3486438047106,2.7370273076468905,4.751868329775508,193555288.66925135,4.751868329775508,12,2.7370273076468905,193555288.66925132,2.7370273076468905,193555288.66925132,0,136622480.2963631,2.7370273076468905,843.3486438047105,4.751868329775508,0.0,True,0.0,0.0
kudamatsu,3,1,5.542351512894266,3.3254109077365595,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
kudamatsu,4,2,32.40023420869915,19.440140525219494,12,12,7980470.8217838,7980470.8217838,2425710.1352522154,14.973519353408735,0.00010673537394980992,0.004181272620576567,7980470.8217838,0.004181272620576567,12,0.00010673537394980992,7980470.821783802,0.00010673537394980993,7980470.821783802,0,2425710.1352522154,0.00010673537394980993,14.973519353408737,0.004181272620576567,0.0,True,0.0,0.0
kudamatsu,5,1,23.875852184557083,14.32551131073425,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
kudamatsu,6,2,46.50373572695506,27.902241436173032,12,12,77178889.26007299,77178889.26007299,53796632.38690436,332.0779776969404,0.00918753240325903,0.18268876175855622,77178889.26007299,0.18268876175855622,12,0.00918753240325903,77178889.260073,0.009187532403259029,77178889.260073,0,53796632.38690436,0.009187532403259029,332.0779776969405,0.18268876175855622,0.0,True,0.0,0.0
kudamatsu,7,5,141.46905989608604,84.8814359376516,12,12,68081316.02815388,68081316.02815388,46323675.95819194,285.9486170258761,0.5546482025032146,1.1787694972615843,68081316.02815388,1.1787694972615843,12,0.5546482025032146,68081316.02815387,0.5546482025032146,68081316.02815387,0,46323675.95819194,0.5546482025032146,285.94861702587616,1.1787694972615843,0.0,True,0.0,0.0
kudamatsu,8,3,157.7715120305554,94.66290721833323,12,12,153701599.46914318,153701599.46914318,109363159.66022278,675.0812324705109,0.9630870263156993,2.631148329142529,153701599.46914318,2.631148329142529,12,0.9630870263156993,152398920.5586244,0.9777094786619093,152398920.5586244,0,108376625.97673321,0.9777094786619093,668.9915183748964,2.631148329142529,0.0,True,1302678.91051884,0.7692307692307692
kudamatsu,9,4,125.43073946497631,75.2584436789858,12,12,43139696.25614036,43139696.25614036,28359595.934835967,175.0592341656541,0.13189854820695743,0.2798073201783055,43139696.25614036,0.2798073201783055,12,0.13189854820695743,43139696.25614036,0.1318985482069574,43139696.25614036,0,28359595.934835963,0.1318985482069574,175.05923416565412,0.2798073201783055,0.0,True,0.0,0.0
kudamatsu,10,4,195.75074980095738,117.45044988057442,12,12,50048002.30553795,50048002.30553795,33547961.730660457,207.08618352259546,0.08732213935803389,0.43928431646425325,50048002.30553795,0.43928431646425325,12,0.08732213935803389,136214429.04717055,0.680078799079744,136214429.04717055,0,96750492.25769715,0.680078799079744,597.2252608499824,1.8214917686243066,0.0,True,0.0,0.0
kudamatsu,11,2,61.210939617396356,36.726563770437814,12,12,6265756.720237046,6265756.720237046,1151618.664589785,7.108757188825833,0.0007458651264449719,0.007615866868943079,6265756.720237046,0.007615866868943079,12,0.0007458651264449719,6265756.720237045,0.0007458651264449719,6265756.720237045,0,1151618.664589785,0.0007458651264449719,7.108757188825833,0.007615866868943079,0.0,True,0.0,0.0
kudamatsu,12,5,198.66280301456086,119.1976818087365,12,12,86253026.17741239,86253026.17741239,59919552.12006093,369.8737785188946,0.47667451298507685,1.0354466591770422,86253026.17741239,1.0354466591770422,12,0.47667451298507685,82868257.87117505,0.8043172164822806,82868257.87117505,100,56975165.966071784,0.8043172164822806,351.69855534612213,1.48169763021204,0.0,True,3384768.30623734,0.33333333333333337
