node,cluster
14.0,2
15.0,2
1748.0,2
2926.0,2
1333.0,19
35.0,8
17.0,8
18.0,8
1712.0,46
1461.0,56
29.0,27
19.0,62
1576.0,62
1471.0,62
26.0,27
1321.0,27
1862.0,32
27.0,30
1378.0,4
1418.0,30
1354.0,30
1868.0,27
1156.0,72
37.0,72
265.0,1
682.0,12
278.0,50
285.0,37
720.0,37
1858.0,21
632.0,15
358.0,59
741.0,59
525.0,12
1746.0,47
711.0,47
394.0,59
611.0,1
544.0,1
782.0,15
514.0,66
2147.0,12
2153.0,12
526.0,21
1365.0,71
1798.0,66
574.0,25
709.0,25
633.0,47
662.0,21
1852.0,21
696.0,55
1689.0,55
1750.0,55
2423.0,55
1848.0,25
728.0,37
2793.0,66
797.0,63
1014.0,63
1818.0,63
1008.0,40
802.0,73
1104.0,23
985.0,28
1088.0,28
814.0,3
879.0,11
806.0,44
1376.0,65
2060.0,44
1167.0,40
922.0,16
2065.0,3
1196.0,3
1135.0,74
822.0,63
950.0,63
823.0,24
1268.0,22
2062.0,24
970.0,22
824.0,65
1741.0,41
860.0,5
1131.0,11
1036.0,43
830.0,22
1161.0,24
1129.0,16
1092.0,18
1109.0,5
2806.0,6
963.0,16
2071.0,53
852.0,40
2059.0,40
1082.0,11
884.0,16
888.0,3
1289.0,24
920.0,3
892.0,23
1619.0,23
899.0,3
1115.0,3
2066.0,16
1239.0,40
911.0,16
1096.0,3
955.0,54
1125.0,40
1012.0,76
1271.0,16
2063.0,24
1247.0,67
1180.0,16
1122.0,28
987.0,6
1164.0,53
1555.0,76
1163.0,67
1028.0,18
2136.0,63
1228.0,43
2061.0,44
1208.0,61
1048.0,43
1214.0,43
1203.0,61
1138.0,11
1186.0,5
1735.0,73
1318.0,23
1155.0,54
1124.0,50
1183.0,40
2038.0,74
1141.0,24
2051.0,16
2121.0,40
1207.0,18
1302.0,61
1819.0,61
2803.0,6
2877.0,28
2086.0,61
2155.0,50
1316.0,71
1722.0,71
1495.0,71
1631.0,48
1588.0,74
1451.0,48
1664.0,7
1468.0,19
1504.0,27
1322.0,26
2408.0,26
2409.0,26
1711.0,64
1324.0,38
1792.0,38
1569.0,69
1328.0,26
1332.0,60
1395.0,60
1731.0,58
2020.0,60
2841.0,34
1335.0,73
1341.0,62
1658.0,51
1697.0,46
1972.0,41
1344.0,14
1345.0,31
1346.0,9
1584.0,35
2894.0,26
1500.0,71
1556.0,10
1358.0,0
1447.0,0
1971.0,0
1363.0,49
1649.0,49
1476.0,49
1605.0,55
1369.0,48
1699.0,48
1737.0,56
1900.0,46
1480.0,4
1385.0,51
1615.0,51
1501.0,39
1388.0,33
1399.0,33
1681.0,0
1628.0,17
1669.0,33
1608.0,57
1567.0,48
1651.0,48
1464.0,75
1416.0,19
2394.0,49
1530.0,8
1419.0,17
1420.0,39
1425.0,45
1443.0,45
2660.0,45
1427.0,36
1431.0,2
1511.0,71
1436.0,35
1466.0,65
1974.0,45
1794.0,66
1782.0,7
1968.0,0
2661.0,0
1545.0,48
1487.0,7
1456.0,31
1598.0,68
1534.0,75
1720.0,49
2404.0,49
2045.0,76
2048.0,76
2022.0,60
1791.0,34
1660.0,7
2025.0,13
1751.0,31
1490.0,42
1690.0,52
1492.0,14
2031.0,58
1594.0,58
1520.0,64
1646.0,9
1527.0,14
2415.0,70
1865.0,8
1638.0,13
1787.0,39
2037.0,72
1675.0,42
1571.0,36
2778.0,17
2828.0,71
1806.0,70
1749.0,2
2834.0,74
2033.0,58
2424.0,29
2029.0,57
1970.0,65
2400.0,49
1962.0,0
1963.0,0
2844.0,76
2024.0,13
1973.0,41
2885.0,41
1718.0,9
1786.0,7
1705.0,7
1785.0,7
1902.0,46
1837.0,9
2889.0,73
1976.0,41
1742.0,45
1745.0,41
2117.0,41
1788.0,52
1789.0,52
2426.0,29
2795.0,66
1857.0,25
1864.0,32
1866.0,51
1901.0,46
1964.0,0
1956.0,0
1966.0,57
2115.0,41
2116.0,41
1979.0,45
1980.0,45
2032.0,48
2035.0,34
2043.0,76
2120.0,18
2122.0,40
2128.0,63
2133.0,63
2129.0,63
2130.0,63
2864.0,63
2132.0,63
2134.0,63
2146.0,12
2391.0,68
2398.0,14
2411.0,14
2414.0,35
2416.0,35
2425.0,29
2427.0,31
2428.0,29
2431.0,71
2802.0,20
2820.0,20
2888.0,73
2909.0,42
2915.0,45
