city,cluster,frequency_hz,terminals,demand_kw,transformer_sites,transformer_units,s1_npc_mean,s1_npc_std,s1B_npc_mean,s1A_npc_mean,s1B_length_mean,s1_capex_mean,s1_capex_trench_mean,s1_capex_conductor_mean,s1_capex_transformer_mean,s1_variable_loss_kwh_y_mean,s1_no_load_loss_kwh_y_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1_customer_min_pu,s1_representative_candidate,s1_representative_fixed_npc,s1_conductor_optimized_npc,s15_npc,s15_capex,s15_conductor_optimized_npc,s2_topology_fixed_conductor_npc,s2_npc,s2_w,s2_capex,s2_capex_trench,s2_capex_conductor,s2_capex_transformer,s2_variable_loss_kwh_y,s2_no_load_loss_kwh_y,s2_plkw,s2_length,s2_vdrop,s2_customer_min_pu,s2_upsize_m,edge_set_divergence,tld,all_primary_networks_feasible,delta_npc,delta_npc_B,routing_policy_delta_npc,routing_policy_savings_pct,combined_screening_savings_pct,ltp_pct,ltpB_pct
kudamatsu,10,60,6,299.94102343551236,6,11,475800049.0697567,15481510.518642921,466861794.80435616,484738303.3351572,1563.4937048065492,347689006.3352092,281461516.604063,43335252.76734383,22892236.963802386,7011.449907804,6070.679999999998,1601.410110693753,4.889035780297672,0.06504472884066534,0.9746060909765477,c010_r00_A_steiner.csv,484738303.3351572,452176980.1981645,484738303.3351572,354324377.3654698,452176980.19816464,484738303.3351572,452176980.19816464,0,329573428.7411008,287148977.4871435,19532214.29015488,22892236.963802386,8350.10970927187,6070.6799999999985,5.690163150309024,1639.3265165809564,0.20694336702897062,0.9742405295546605,0.0,0.0,0.0,True,23623068.871592045,14684814.606191516,-8938254.265400529,-1.8785736325323703,4.964915181866382,4.964915181866382,3.1454307826463626
kudamatsu,11,60,5,190.94526290520076,5,8,139876043.87852773,0.0,139876043.8785277,139876043.8785277,314.06901244393254,100193189.24817051,77110351.86658989,10251725.311098315,12831112.070482297,5016.032562730463,3539.0400000000004,314.0690124439326,3.405868712622287,0.0067249134089610325,0.9751740215802144,c011_r00_A_steiner.csv,139876043.87852773,133196925.41312462,139876043.87852773,100193189.24817051,133196925.41312462,139876043.87852773,133196925.41312462,0,95084436.6289057,77110351.86658989,5142972.691833514,12831112.070482297,5363.773707812917,3539.0400000000004,3.6139760664840885,314.0690124439326,0.021424706187672476,0.9751740215802144,0.0,0.0,0.0,True,6679118.46540311,6679118.46540308,0.0,0.0,4.775026716657388,4.775026716657388,4.775026716657368
kudamatsu,12,60,6,119.17216699540965,5,6,117024550.0504267,1374060.0753559372,117982274.219902,116066825.88095142,297.44517432053743,84600951.76762898,66507195.708549745,9134532.618091626,8959223.440987617,2816.6673985809393,2531.6400000000003,293.381304723665,1.974648095765298,0.0025388326659705135,0.9770381359645081,c012_r00_A_steiner.csv,116066825.88095142,109872227.22865112,116066825.88095142,83889774.58817631,109872227.22865112,116066825.88095142,109872227.22865112,0,79146331.86316255,65897615.26901888,4289493.153156061,8959223.440987617,3151.572735086037,2531.6400000000003,2.1750737985038855,289.3174351267926,0.008055066485777581,0.9766556617610368,0.0,0.0,0.0,True,7152322.821775585,8110046.991250873,957724.1694752872,0.818395942614261,6.111813990050463,6.111813990050463,6.873953773882093
kudamatsu,13,60,3,270.4459194999038,3,9,194215422.46213663,2493396.5721616596,191722025.88997498,196708819.03429833,469.4971356391972,139190168.4150133,105758705.4460461,14701450.907674348,18730012.06129286,6739.9123152069305,4966.919999999999,480.058036306974,4.600532807415412,0.02705627724479641,0.9763333993636166,c013_r12_B_incremental.csv,191722025.88997498,182417473.83343643,196708819.0342983,141038326.03187424,187010835.50533578,196708819.0342983,187010835.50533578,0,133727749.31864023,107342840.54621261,7654896.711134757,18730012.06129286,7002.550799972927,4966.919999999999,4.757710066591817,490.6189369747507,0.08590845341082472,0.9757448776019564,0.0,0.0,0.0,True,7204586.956800848,4711190.384639204,-2493396.5721616745,-1.2838303676155152,3.709585400307446,3.709585400307446,2.4573026300811422
kudamatsu,14,60,3,177.04013473742782,3,6,89061469.62091039,0.0,89061469.62091039,89061469.62091039,148.9850096130747,62859051.389816664,44847751.44196121,5524625.240326867,12486674.70752857,4316.445932411263,3311.28,148.9850096130747,2.9611977428746563,0.005655216336821688,0.9773109601938997,c014_r00_A_steiner.csv,89061469.62091039,86092268.37437809,89061469.62091039,62859051.38981666,86092268.37437809,89061469.62091039,86092268.37437809,0,60590668.645798504,44847751.441961214,3256242.496308713,12486674.707528573,4464.712583286315,3311.28,3.049928630248488,148.9850096130747,0.01794381508562131,0.9772928799169157,0.0,0.0,0.0,True,2969201.246532306,2969201.246532306,0.0,0.0,3.3338785663100925,3.3338785663100925,3.3338785663100925
kudamatsu,15,60,5,1471.9716780598856,5,44,505637201.4406464,0.0,505637201.44064635,505637201.44064635,444.2429844551253,347511470.1348564,231636447.6682688,24306074.611378133,91568947.85520947,40846.203597361644,24282.720000000005,444.2429844551254,27.216606185246686,0.061055040438614844,0.9749386008323702,c015_r00_A_steiner.csv,505637201.4406464,497373648.9765364,505637201.4406464,347511470.1348564,497373648.9765364,505637201.4406464,497373648.9765364,0,340815853.8885461,231636447.6682688,17610458.36506787,91568947.85520947,42150.26737864392,24282.720000000005,27.99702940127227,444.2429844551253,0.19401870626202392,0.9738581730308419,0.0,0.0,0.0,True,8263552.464110017,8263552.464109957,0.0,0.0,1.6342849063648304,1.6342849063648304,1.6342849063648188
kudamatsu,16,60,10,1236.265093898066,10,41,1100638456.2566216,10636368.802251412,1104800479.459005,1096476433.0542383,3132.611136684985,793744751.0841665,620978768.1259103,90171461.35431838,82594521.60393801,32799.807164502236,22031.400000000005,3114.8584541727355,22.144201699912173,0.18591486053092562,0.9740792246103427,c016_r00_A_steiner.csv,1107078704.3364215,1045372016.3972173,1107078704.3364215,798559806.5860995,1045372016.3972173,1085874161.772055,1026367153.403749,1,736366556.2001623,611525772.9420073,42246261.654217035,82594521.60393801,37993.283267162085,22031.4,25.252262348912364,3051.8384862800485,0.5931315347040365,0.9700070578686115,0.0,0.2068965517241379,0.2068965517241379,True,74271302.85287261,78433326.05525613,-6440248.0797998905,-0.5851374757251169,6.748019972469119,6.748019972469119,7.099320421517475
kudamatsu,17,60,5,156.20129955764838,5,8,124607789.95650256,0.0,124607789.95650251,124607789.95650251,258.73800361265694,89557574.14097504,68810700.54189855,8868450.090316422,11878423.508760074,3634.682785560191,3284.9999999999995,258.73800361265694,2.5501933221782505,0.003545486415642892,0.977059058169643,c017_r00_A_steiner.csv,124607789.95650256,119012321.58075783,124607789.95650256,89557574.14097504,119012321.58075783,124607789.95650256,119012321.58075783,0,85117683.60994056,68810700.54189855,4428559.559281935,11878423.508760076,4298.895288192849,3284.9999999999995,2.9476944757792474,258.73800361265694,0.011275589885578731,0.9749553274992294,0.0,0.0,0.0,True,5595468.37574473,5595468.3757446855,0.0,0.0,4.490464342315972,4.490464342315972,4.4904643423159385
kudamatsu,18,60,11,121.52098502899383,10,10,390052924.4181511,3446530.2146335263,391096558.0170117,389009290.81929034,1350.6080094859024,287158813.2024551,239426871.24244106,36654478.54040683,11077463.419607222,2337.308963197103,3425.16,1346.1791416162732,1.7897737441109678,0.01106380063266911,0.9788117999509016,c018_r00_A_steiner.csv,389009290.81929034,361060215.4354475,389009290.81929034,286383761.32527,361060215.43544745,389009290.81929034,361060215.43544745,0,265369137.13270202,238762541.06199664,15529132.651098162,11077463.419607222,2946.301331548707,3425.16,2.1542281438617734,1341.750273746644,0.035223722359660314,0.9787373526166743,0.0,0.0,0.0,True,28992708.982703626,30036342.581564248,1043633.5988607407,0.2675620495391869,7.433019256541294,7.433019256541294,7.680032453841678
kudamatsu,19,60,8,277.67879387710343,8,13,260110732.76230013,9356057.055948908,265397277.2151842,254824188.30941603,666.5919674136458,187949967.78042102,145371982.0648905,20003663.677481752,22574322.03804873,5963.110672184869,6140.759999999998,644.14654709927,4.269652143476464,0.03373160390963841,0.9766488538868561,c019_r13_B_incremental.csv,259799237.16210276,246413167.99554574,254147254.4241873,183525883.00623226,241260639.22067618,254147254.4241873,241260639.22067618,0,173362575.73299253,141579909.40130016,9208344.293643657,22574322.03804873,7338.961785596899,6140.759999999998,5.093036832257252,618.8660626753342,0.06133029126930055,0.9744302231275419,0.0,0.0,0.0,True,18850093.54162395,24136637.994508028,5963478.338112831,2.2926690778125263,7.246949536238453,7.246949536238453,9.094531130000265
