u,v
1492.0,2392.0
1492.0,1678.0
2392.0,2397.0
2397.0,2393.0
2393.0,2398.0
1678.0,1373.0
1373.0,1523.0
1523.0,1646.0
1646.0,1718.0
1718.0,1837.0
