u,v
598,607
598,1952
604,613
607,614
607,1558
613,2013
613,2403
614,1571
627,1551
627,2401
635,2400
1551,1575
1554,1557
1555,1556
1555,1566
1556,1557
1556,1558
1561,1566
1561,1570
1566,1567
1567,1568
1570,1572
1571,2403
1572,1575
1952,1959
1956,1959
1966,2013
2400,2401
