city,clusters,clusters_feasible,lv_demand_kw,s1_npc,s2_npc,delta_npc,ltp_pct,p_ltp_pos,mean_tld,upsize_km,max_vdrop,s1_plkw,s2_plkw,vof,vof_pct,p_vof_pos
sano,385,350,38444.729731023195,4649547598.381068,4648820651.538806,726946.8422621647,0.015634786543862488,0.1657142857142857,0.002813852813852814,0.0660440312157646,2.9184346300182846,19.122477123909718,18.6749425102893,726946.8422621986,0.015634786543863216,0.011428571428571429
kudamatsu,96,82,9496.736061799415,3958132068.349157,4431844687.171759,-473712618.82260114,-11.96808521399781,0.35365853658536583,0.05368971306471306,0.0,3.9971800755502738,17.38282462569892,19.300670194563157,12620311.081108678,0.3188451234870571,0.13414634146341464
yasu,108,97,10693.922057034486,2676016729.9806714,2670012079.909239,6004650.071433066,0.22438761328209025,0.28865979381443296,0.01077872744539411,0.0,2.057638230941639,11.298845682527963,11.35313425701578,6042548.391696384,0.22580383463223075,0.08247422680412371
