city,cluster,scenario,candidate,family,replicate,candidate_weight,feasible,issues,mv_drop_pct,lv_drop_pct,transformer_drop_pct,customer_min_pu,customer_max_pu,mv_loading_pct,transformer_loading_pct,power_balance_kw,npc_jpy,length_m,capex_trench_jpy,capex_conductor_jpy,capex_transformer_jpy,variable_loss_kwh_y,no_load_loss_kwh_y,conductor_inventory_json
sano,70,S1,c070_r02_A_steiner.csv,A_steiner,2,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r03_A_steiner.csv,A_steiner,3,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r04_A_steiner.csv,A_steiner,4,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r05_A_steiner.csv,A_steiner,5,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r06_A_steiner.csv,A_steiner,6,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r07_A_steiner.csv,A_steiner,7,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r08_A_steiner.csv,A_steiner,8,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r09_A_steiner.csv,A_steiner,9,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r10_A_steiner.csv,A_steiner,10,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r11_A_steiner.csv,A_steiner,11,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r12_B_incremental.csv,B_incremental,12,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r13_B_incremental.csv,B_incremental,13,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r14_B_incremental.csv,B_incremental,14,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r15_B_incremental.csv,B_incremental,15,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r16_B_incremental.csv,B_incremental,16,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r17_B_incremental.csv,B_incremental,17,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r18_B_incremental.csv,B_incremental,18,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r19_B_incremental.csv,B_incremental,19,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r20_B_incremental.csv,B_incremental,20,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r21_B_incremental.csv,B_incremental,21,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r22_B_incremental.csv,B_incremental,22,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1,c070_r23_B_incremental.csv,B_incremental,23,,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979177,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S1.5,weight=0,minimum_construction,-1,0.0,True,,0.0013103430208668049,0.8030206130076019,1.6313412287641227,0.9767711740594437,0.9844658253817706,1.752912152997979,79.86657263109909,3.064215547965432e-14,103188685.92661254,177.98545726527843,52947818.58979176,6549636.431631961,13243082.58136858,4981.409392323623,4064.64,"{""LV:150"":175.0,""MV:150"":177.985457265}"
sano,70,S2_candidate,weight=0,weighted_steiner,-1,0.0,True,,0.004297691517628912,0.8030206130076019,1.6313412287641227,0.9766700850684398,0.9822192108402492,4.187274296963132,79.86657263109909,6.661338147750939e-15,99505719.57374898,177.98545726527843,52947818.58979176,3644720.162365946,13243082.58136858,5377.947284511136,4064.64,"{""LV:100"":100.0,""LV:150"":75.0,""MV:38"":177.985457265}"
sano,70,S2_candidate,weight=0.1,weighted_steiner,-1,0.1,True,,0.004297691517628912,0.8030206130076019,1.6313412287641227,0.9766700850684398,0.9822192108402492,4.187274296963132,79.86657263109909,6.661338147750939e-15,99505719.57374898,177.98545726527843,52947818.58979176,3644720.162365946,13243082.58136858,5377.947284511136,4064.64,"{""LV:100"":100.0,""LV:150"":75.0,""MV:38"":177.985457265}"
sano,70,S2_candidate,weight=0.3,weighted_steiner,-1,0.3,True,,0.004297691517628912,0.8030206130076019,1.6313412287641227,0.9766700850684398,0.9822192108402492,4.187274296963132,79.86657263109909,6.661338147750939e-15,99505719.57374898,177.98545726527843,52947818.58979176,3644720.162365946,13243082.58136858,5377.947284511136,4064.64,"{""LV:100"":100.0,""LV:150"":75.0,""MV:38"":177.985457265}"
sano,70,S2_candidate,weight=1,weighted_steiner,-1,1.0,True,,0.004297691517628912,0.8030206130076019,1.6313412287641227,0.9766700850684398,0.9822192108402492,4.187274296963132,79.86657263109909,6.661338147750939e-15,99505719.57374898,177.98545726527843,52947818.58979176,3644720.162365946,13243082.58136858,5377.947284511136,4064.64,"{""LV:100"":100.0,""LV:150"":75.0,""MV:38"":177.985457265}"
sano,70,S2_candidate,weight=3,weighted_steiner,-1,3.0,True,,0.004297691517628912,0.8030206130076019,1.6313412287641227,0.9766700850684398,0.9822192108402492,4.187274296963132,79.86657263109909,6.661338147750939e-15,99505719.57374898,177.98545726527843,52947818.58979176,3644720.162365946,13243082.58136858,5377.947284511136,4064.64,"{""LV:100"":100.0,""LV:150"":75.0,""MV:38"":177.985457265}"
sano,70,S2_candidate,weight=10,weighted_steiner,-1,10.0,True,,0.004297691517628912,0.8030206130076019,1.6313412287641227,0.9766700850684398,0.9822192108402492,4.187274296963132,79.86657263109909,6.661338147750939e-15,99505719.57374898,177.98545726527843,52947818.58979176,3644720.162365946,13243082.58136858,5377.947284511136,4064.64,"{""LV:100"":100.0,""LV:150"":75.0,""MV:38"":177.985457265}"
sano,70,S2_candidate,weight=30,weighted_steiner,-1,30.0,True,,0.004297691517628912,0.8030206130076019,1.6313412287641227,0.9766700850684398,0.9822192108402492,4.187274296963132,79.86657263109909,6.661338147750939e-15,99505719.57374898,177.98545726527843,52947818.58979176,3644720.162365946,13243082.58136858,5377.947284511136,4064.64,"{""LV:100"":100.0,""LV:150"":75.0,""MV:38"":177.985457265}"
sano,70,S2_candidate,weight=100,weighted_steiner,-1,100.0,True,,0.004297691517628912,0.8030206130076019,1.6313412287641227,0.9766700850684398,0.9822192108402492,4.187274296963132,79.86657263109909,6.661338147750939e-15,99505719.57374898,177.98545726527843,52947818.58979176,3644720.162365946,13243082.58136858,5377.947284511136,4064.64,"{""LV:100"":100.0,""LV:150"":75.0,""MV:38"":177.985457265}"
sano,70,S2_candidate,weight=300,weighted_steiner,-1,300.0,True,,0.004297691517628912,0.8030206130076019,1.6313412287641227,0.9766700850684398,0.9822192108402492,4.187274296963132,79.86657263109909,6.661338147750939e-15,99505719.57374898,177.98545726527843,52947818.58979176,3644720.162365946,13243082.58136858,5377.947284511136,4064.64,"{""LV:100"":100.0,""LV:150"":75.0,""MV:38"":177.985457265}"
sano,71,S1,c071_r00_A_steiner.csv,A_steiner,0,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r01_A_steiner.csv,A_steiner,1,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r02_A_steiner.csv,A_steiner,2,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r03_A_steiner.csv,A_steiner,3,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r04_A_steiner.csv,A_steiner,4,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r05_A_steiner.csv,A_steiner,5,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r06_A_steiner.csv,A_steiner,6,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r07_A_steiner.csv,A_steiner,7,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r08_A_steiner.csv,A_steiner,8,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r09_A_steiner.csv,A_steiner,9,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r10_A_steiner.csv,A_steiner,10,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r11_A_steiner.csv,A_steiner,11,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r12_B_incremental.csv,B_incremental,12,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r13_B_incremental.csv,B_incremental,13,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r14_B_incremental.csv,B_incremental,14,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r15_B_incremental.csv,B_incremental,15,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r16_B_incremental.csv,B_incremental,16,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r17_B_incremental.csv,B_incremental,17,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r18_B_incremental.csv,B_incremental,18,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r19_B_incremental.csv,B_incremental,19,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r20_B_incremental.csv,B_incremental,20,,True,,0.007825357194316453,0.6234465887347288,1.5053816445946813,0.9803276044439141,0.9879712238822356,3.5967833371575875,76.24526962875838,5.773159728050814e-15,123789844.47690052,328.8678678312061,71830180.17468092,10021696.695780152,8006534.879265398,2210.171550477079,2592.96,"{""LV:150"":150.0,""MV:150"":328.867867831}"
sano,71,S1,c071_r21_B_incremental.csv,B_incremental,21,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r22_B_incremental.csv,B_incremental,22,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1,c071_r23_B_incremental.csv,B_incremental,23,,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.4776755716423,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S1.5,weight=0,minimum_construction,-1,0.0,True,,0.0036888281231519863,0.6234465887347288,1.5053816445946813,0.9803581975168504,0.9879712238822356,2.2825738971108183,76.24526962875838,4.218847493575595e-15,120631300.17425078,315.47767557164235,69821651.33574635,9686941.88929106,8006534.879265398,2205.3371524456024,2592.96,"{""LV:150"":150.0,""MV:150"":315.477675572}"
sano,71,S2_candidate,weight=0,weighted_steiner,-1,0.0,True,,0.01212591542051803,1.0134894217065271,1.5053816445946813,0.9746900301827828,0.9863236692090166,5.463448452743893,76.24526962875838,1.3322676295501878e-15,113858550.42810303,315.47767557164235,69821651.33574635,4288141.415994911,8006534.879265398,3067.0049306459805,2592.96,"{""LV:100"":25.0,""LV:60"":125.0,""MV:38"":315.477675572}"
sano,71,S2_candidate,weight=0.1,weighted_steiner,-1,0.1,True,,0.01212591542051803,1.0134894217065271,1.5053816445946813,0.9746900301827828,0.9863236692090166,5.463448452743893,76.24526962875838,1.3322676295501878e-15,113858550.42810303,315.47767557164235,69821651.33574635,4288141.415994911,8006534.879265398,3067.0049306459805,2592.96,"{""LV:100"":25.0,""LV:60"":125.0,""MV:38"":315.477675572}"
sano,71,S2_candidate,weight=0.3,weighted_steiner,-1,0.3,True,,0.01212591542051803,1.0134894217065271,1.5053816445946813,0.9746900301827828,0.9863236692090166,5.463448452743893,76.24526962875838,1.3322676295501878e-15,113858550.42810303,315.47767557164235,69821651.33574635,4288141.415994911,8006534.879265398,3067.0049306459805,2592.96,"{""LV:100"":25.0,""LV:60"":125.0,""MV:38"":315.477675572}"
sano,71,S2_candidate,weight=1,weighted_steiner,-1,1.0,True,,0.02572132892116012,1.0134894217065271,1.5053816445946813,0.9745894522859977,0.9863236692090166,8.613632729003722,76.24526962875838,9.325873406851315e-15,116759325.00820762,328.8678678312061,71830180.17468092,4425269.636684356,8006534.879265398,3086.3378757812034,2592.96,"{""LV:100"":25.0,""LV:60"":125.0,""MV:38"":328.867867831}"
sano,71,S2_candidate,weight=3,weighted_steiner,-1,3.0,True,,0.02572132892116012,1.0134894217065271,1.5053816445946813,0.9745894522859977,0.9863236692090166,8.613632729003722,76.24526962875838,9.325873406851315e-15,116759325.00820762,328.8678678312061,71830180.17468092,4425269.636684356,8006534.879265398,3086.3378757812034,2592.96,"{""LV:100"":25.0,""LV:60"":125.0,""MV:38"":328.867867831}"
sano,71,S2_candidate,weight=10,weighted_steiner,-1,10.0,True,,0.02572132892116012,1.0134894217065271,1.5053816445946813,0.9745894522859977,0.9863236692090166,8.613632729003722,76.24526962875838,9.325873406851315e-15,116759325.00820762,328.8678678312061,71830180.17468092,4425269.636684356,8006534.879265398,3086.3378757812034,2592.96,"{""LV:100"":25.0,""LV:60"":125.0,""MV:38"":328.867867831}"
sano,71,S2_candidate,weight=30,weighted_steiner,-1,30.0,True,,0.02572132892116012,1.0134894217065271,1.5053816445946813,0.9745894522859977,0.9863236692090166,8.613632729003722,76.24526962875838,9.325873406851315e-15,116759325.00820762,328.8678678312061,71830180.17468092,4425269.636684356,8006534.879265398,3086.3378757812034,2592.96,"{""LV:100"":25.0,""LV:60"":125.0,""MV:38"":328.867867831}"
sano,71,S2_candidate,weight=100,weighted_steiner,-1,100.0,True,,0.02572132892116012,1.0134894217065271,1.5053816445946813,0.9745894522859977,0.9863236692090166,8.613632729003722,76.24526962875838,9.325873406851315e-15,116759325.00820762,328.8678678312061,71830180.17468092,4425269.636684356,8006534.879265398,3086.3378757812034,2592.96,"{""LV:100"":25.0,""LV:60"":125.0,""MV:38"":328.867867831}"
sano,71,S2_candidate,weight=300,weighted_steiner,-1,300.0,True,,0.02572132892116012,1.0134894217065271,1.5053816445946813,0.9745894522859977,0.9863236692090166,8.613632729003722,76.24526962875838,9.325873406851315e-15,116759325.00820762,328.8678678312061,71830180.17468092,4425269.636684356,8006534.879265398,3086.3378757812034,2592.96,"{""LV:100"":25.0,""LV:60"":125.0,""MV:38"":328.867867831}"
sano,72,S1,c072_r00_A_steiner.csv,A_steiner,0,,True,,0.01349444191807627,0.7119237327965845,1.3486860622232726,0.9793584983403817,0.983763575947516,3.2747537924041406,68.9937701119757,1.6653345369377348e-14,224696184.15293634,800.8040424356425,135120606.36534637,21220101.06089106,8324449.805019047,2561.4245347767487,2522.8799999999997,"{""LV:150"":100.0,""MV:150"":800.804042436}"
sano,72,S1,c072_r01_A_steiner.csv,A_steiner,1,,True,,0.01349444191807627,0.7119237327965845,1.3486860622232726,0.9793584983403817,0.983763575947516,3.2747537924041406,68.9937701119757,1.6653345369377348e-14,224696184.15293634,800.8040424356425,135120606.36534637,21220101.06089106,8324449.805019047,2561.4245347767487,2522.8799999999997,"{""LV:150"":100.0,""MV:150"":800.804042436}"
sano,72,S1,c072_r02_A_steiner.csv,A_steiner,2,,True,,0.01349444191807627,0.7119237327965845,1.3486860622232726,0.9793584983403817,0.983763575947516,3.2747537924041406,68.9937701119757,1.6653345369377348e-14,224696184.15293634,800.8040424356425,135120606.36534637,21220101.06089106,8324449.805019047,2561.4245347767487,2522.8799999999997,"{""LV:150"":100.0,""MV:150"":800.804042436}"
sano,72,S1,c072_r03_A_steiner.csv,A_steiner,3,,True,,0.01349444191807627,0.7119237327965845,1.3486860622232726,0.9793584983403817,0.983763575947516,3.2747537924041406,68.9937701119757,1.6653345369377348e-14,224696184.15293634,800.8040424356425,135120606.36534637,21220101.06089106,8324449.805019047,2561.4245347767487,2522.8799999999997,"{""LV:150"":100.0,""MV:150"":800.804042436}"
sano,72,S1,c072_r04_A_steiner.csv,A_steiner,4,,True,,0.01349444191807627,0.7119237327965845,1.3486860622232726,0.9793584983403817,0.983763575947516,3.2747537924041406,68.9937701119757,1.6653345369377348e-14,224696184.15293634,800.8040424356425,135120606.36534637,21220101.06089106,8324449.805019047,2561.4245347767487,2522.8799999999997,"{""LV:150"":100.0,""MV:150"":800.804042436}"
