city,cluster,rep,family,src,edges,length_m,terminals,raw_kw
sano,3,14,B_incremental,4563.0,2,46.6368848854199,3,199.2165379854506
sano,3,15,B_incremental,4563.0,2,46.6368848854199,3,199.2165379854506
sano,3,16,B_incremental,4563.0,2,46.6368848854199,3,199.2165379854506
sano,3,17,B_incremental,4563.0,2,46.6368848854199,3,199.2165379854506
sano,3,18,B_incremental,4563.0,2,46.6368848854199,3,199.2165379854506
sano,3,19,B_incremental,4563.0,2,46.6368848854199,3,199.2165379854506
sano,3,20,B_incremental,4563.0,2,46.6368848854199,3,199.2165379854506
sano,3,21,B_incremental,4563.0,2,46.6368848854199,3,199.2165379854506
sano,3,22,B_incremental,4563.0,2,46.6368848854199,3,199.2165379854506
sano,3,23,B_incremental,4563.0,2,46.6368848854199,3,199.2165379854506
sano,4,0,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,1,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,2,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,3,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,4,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,5,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,6,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,7,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,8,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,9,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,10,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,11,A_steiner,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,12,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,13,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,14,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,15,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,16,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,17,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,18,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,19,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,20,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,21,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,22,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,4,23,B_incremental,4555.0,1,8.142549485998218,2,78.01019662534486
sano,5,0,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,1,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,2,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,3,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,4,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,5,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,6,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,7,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,8,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,9,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,10,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,11,A_steiner,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,12,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,13,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,14,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,15,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,16,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,17,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,18,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,19,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,20,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,21,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,22,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,5,23,B_incremental,1444.0,1,36.72307288730958,2,53.41369613388528
sano,8,0,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,1,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,2,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,3,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,4,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,5,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,6,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,7,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,8,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,9,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,10,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,11,A_steiner,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,12,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,13,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,14,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,15,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,16,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,17,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,18,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,19,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,20,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,21,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,22,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,8,23,B_incremental,1629.0,1,59.684710010582215,2,220.33613789145662
sano,9,0,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,1,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,2,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,3,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,4,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,5,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,6,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,7,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,8,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,9,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,10,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,11,A_steiner,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,12,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,13,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,14,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
sano,9,15,B_incremental,4354.0,3,165.55941659818137,4,201.59418713838258
