city,clusters,clusters_feasible,lv_demand_kw,s1_npc,s2_npc,delta_npc,ltp_pct,p_ltp_pos,mean_tld,upsize_km,max_vdrop,s1_plkw,s2_plkw,vof,vof_pct,p_vof_pos
sano,385,327,38444.729731023195,3869041815.439307,3868296043.0010343,745772.4382728236,0.01927537808707155,0.1529051987767584,0.002813852813852814,0.0,1.4196976783378843,13.160590240121845,13.104035644560069,745772.4382728027,0.019275378087071013,0.009174311926605505
kudamatsu,96,78,9496.736061799415,3811233576.5779667,4286670458.0819335,-475436881.50396675,-12.474619357516586,0.358974358974359,0.05368971306471306,0.2160829328078933,4.568205800628884,20.363274466260634,21.551030661753682,11930862.588429837,0.3130446441737724,0.14102564102564102
yasu,108,88,10693.922057034486,2258658956.5416646,2257232497.76772,1426458.7739446908,0.0631551199800791,0.32954545454545453,0.01077872744539411,0.0,2.351586549647587,7.567365391571161,7.536739272711997,1426458.7739447758,0.06315511998008286,0.056818181818181816
