city,cluster,reconstruction_family,reconstruction_replicate,reconstruction_replicate_within_family,s1_candidate,s2_candidate_weight,selection_count
sano,35,A_steiner,8,8,c035_r08_A_steiner.csv,3.0,23
sano,36,A_steiner,8,8,c036_r08_A_steiner.csv,3.0,23
sano,37,A_steiner,8,8,c037_r08_A_steiner.csv,3.0,23
sano,38,A_steiner,8,8,c038_r08_A_steiner.csv,3.0,23
sano,39,A_steiner,8,8,c039_r08_A_steiner.csv,3.0,23
sano,40,A_steiner,8,8,c040_r08_A_steiner.csv,3.0,23
sano,41,A_steiner,8,8,c041_r08_A_steiner.csv,3.0,23
sano,42,A_steiner,8,8,c042_r08_A_steiner.csv,3.0,23
sano,43,A_steiner,8,8,c043_r08_A_steiner.csv,3.0,23
sano,44,A_steiner,8,8,c044_r08_A_steiner.csv,3.0,23
sano,45,A_steiner,8,8,c045_r08_A_steiner.csv,3.0,23
sano,46,A_steiner,8,8,c046_r08_A_steiner.csv,3.0,23
sano,47,A_steiner,8,8,c047_r08_A_steiner.csv,3.0,23
sano,48,A_steiner,8,8,c048_r08_A_steiner.csv,3.0,23
sano,49,A_steiner,8,8,c049_r08_A_steiner.csv,3.0,23
sano,50,A_steiner,8,8,c050_r08_A_steiner.csv,3.0,23
sano,51,A_steiner,8,8,c051_r08_A_steiner.csv,3.0,23
sano,52,A_steiner,8,8,c052_r08_A_steiner.csv,3.0,23
sano,53,A_steiner,8,8,c053_r08_A_steiner.csv,3.0,23
sano,54,A_steiner,8,8,c054_r08_A_steiner.csv,3.0,23
sano,55,A_steiner,8,8,c055_r08_A_steiner.csv,3.0,23
sano,56,A_steiner,8,8,c056_r08_A_steiner.csv,3.0,23
sano,57,A_steiner,8,8,c057_r08_A_steiner.csv,3.0,23
sano,58,A_steiner,8,8,c058_r08_A_steiner.csv,3.0,23
sano,59,A_steiner,8,8,c059_r08_A_steiner.csv,3.0,23
sano,60,A_steiner,8,8,c060_r08_A_steiner.csv,3.0,23
sano,61,A_steiner,8,8,c061_r08_A_steiner.csv,3.0,23
sano,62,A_steiner,8,8,c062_r08_A_steiner.csv,3.0,23
sano,63,A_steiner,8,8,c063_r08_A_steiner.csv,3.0,23
sano,64,A_steiner,8,8,c064_r08_A_steiner.csv,3.0,23
sano,65,A_steiner,8,8,c065_r08_A_steiner.csv,3.0,23
sano,66,A_steiner,8,8,c066_r08_A_steiner.csv,3.0,23
sano,67,A_steiner,8,8,c067_r08_A_steiner.csv,3.0,23
sano,68,A_steiner,8,8,c068_r08_A_steiner.csv,3.0,23
sano,69,A_steiner,8,8,c069_r08_A_steiner.csv,3.0,23
sano,70,A_steiner,8,8,c070_r08_A_steiner.csv,3.0,23
sano,71,A_steiner,8,8,c071_r08_A_steiner.csv,3.0,23
sano,72,A_steiner,8,8,c072_r08_A_steiner.csv,3.0,23
sano,73,A_steiner,8,8,c073_r08_A_steiner.csv,3.0,23
sano,74,A_steiner,8,8,c074_r08_A_steiner.csv,3.0,23
sano,75,A_steiner,8,8,c075_r08_A_steiner.csv,3.0,23
sano,76,A_steiner,8,8,c076_r08_A_steiner.csv,3.0,23
sano,77,A_steiner,8,8,c077_r08_A_steiner.csv,3.0,23
sano,78,A_steiner,8,8,c078_r08_A_steiner.csv,3.0,23
sano,79,A_steiner,8,8,c079_r08_A_steiner.csv,3.0,23
sano,80,A_steiner,8,8,c080_r08_A_steiner.csv,3.0,23
sano,81,A_steiner,8,8,c081_r08_A_steiner.csv,3.0,23
sano,82,A_steiner,8,8,c082_r08_A_steiner.csv,3.0,23
sano,83,A_steiner,8,8,c083_r08_A_steiner.csv,3.0,23
sano,84,A_steiner,8,8,c084_r08_A_steiner.csv,3.0,23
sano,85,A_steiner,8,8,c085_r08_A_steiner.csv,3.0,23
sano,86,A_steiner,8,8,c086_r08_A_steiner.csv,3.0,23
sano,87,A_steiner,8,8,c087_r08_A_steiner.csv,3.0,23
sano,88,A_steiner,8,8,c088_r08_A_steiner.csv,3.0,23
sano,89,A_steiner,8,8,singleton_co_located_source,3.0,23
sano,90,A_steiner,8,8,c090_r08_A_steiner.csv,3.0,23
sano,91,A_steiner,8,8,c091_r08_A_steiner.csv,3.0,23
sano,92,A_steiner,8,8,c092_r08_A_steiner.csv,3.0,23
sano,93,A_steiner,8,8,c093_r08_A_steiner.csv,3.0,23
sano,94,A_steiner,8,8,c094_r08_A_steiner.csv,3.0,23
sano,95,A_steiner,8,8,c095_r08_A_steiner.csv,3.0,23
sano,96,A_steiner,8,8,c096_r08_A_steiner.csv,3.0,23
sano,97,A_steiner,8,8,c097_r08_A_steiner.csv,3.0,23
sano,98,A_steiner,8,8,c098_r08_A_steiner.csv,3.0,23
sano,99,A_steiner,8,8,c099_r08_A_steiner.csv,3.0,23
sano,100,A_steiner,8,8,c100_r08_A_steiner.csv,3.0,23
sano,101,A_steiner,8,8,c101_r08_A_steiner.csv,3.0,23
sano,102,A_steiner,8,8,c102_r08_A_steiner.csv,3.0,23
sano,103,A_steiner,8,8,c103_r08_A_steiner.csv,3.0,23
sano,104,A_steiner,8,8,c104_r08_A_steiner.csv,3.0,23
sano,105,A_steiner,8,8,c105_r08_A_steiner.csv,3.0,23
sano,106,A_steiner,8,8,c106_r08_A_steiner.csv,3.0,23
sano,107,A_steiner,8,8,c107_r08_A_steiner.csv,3.0,23
sano,108,A_steiner,8,8,c108_r08_A_steiner.csv,3.0,23
sano,109,A_steiner,8,8,c109_r08_A_steiner.csv,3.0,23
sano,110,A_steiner,8,8,c110_r08_A_steiner.csv,3.0,23
sano,111,A_steiner,8,8,c111_r08_A_steiner.csv,3.0,23
sano,112,A_steiner,8,8,c112_r08_A_steiner.csv,3.0,23
sano,113,A_steiner,8,8,c113_r08_A_steiner.csv,3.0,23
sano,114,A_steiner,8,8,c114_r08_A_steiner.csv,3.0,23
sano,115,A_steiner,8,8,c115_r08_A_steiner.csv,3.0,23
sano,116,A_steiner,8,8,c116_r08_A_steiner.csv,3.0,23
sano,117,A_steiner,8,8,c117_r08_A_steiner.csv,3.0,23
sano,118,A_steiner,8,8,c118_r08_A_steiner.csv,3.0,23
sano,119,A_steiner,8,8,c119_r08_A_steiner.csv,3.0,23
sano,120,A_steiner,8,8,c120_r08_A_steiner.csv,3.0,23
sano,121,A_steiner,8,8,c121_r08_A_steiner.csv,3.0,23
sano,122,A_steiner,8,8,c122_r08_A_steiner.csv,3.0,23
sano,123,A_steiner,8,8,singleton_co_located_source,3.0,23
sano,124,A_steiner,8,8,c124_r08_A_steiner.csv,3.0,23
sano,125,A_steiner,8,8,singleton_co_located_source,3.0,23
sano,126,A_steiner,8,8,c126_r08_A_steiner.csv,3.0,23
sano,127,A_steiner,8,8,c127_r08_A_steiner.csv,3.0,23
sano,128,A_steiner,8,8,c128_r08_A_steiner.csv,3.0,23
sano,129,A_steiner,8,8,c129_r08_A_steiner.csv,3.0,23
sano,130,A_steiner,8,8,c130_r08_A_steiner.csv,3.0,23
sano,131,A_steiner,8,8,c131_r08_A_steiner.csv,3.0,23
sano,132,A_steiner,8,8,c132_r08_A_steiner.csv,3.0,23
sano,133,A_steiner,8,8,c133_r08_A_steiner.csv,3.0,23
sano,134,A_steiner,8,8,c134_r08_A_steiner.csv,3.0,23
sano,135,A_steiner,8,8,c135_r08_A_steiner.csv,3.0,23
sano,136,A_steiner,8,8,c136_r08_A_steiner.csv,3.0,23
sano,137,A_steiner,8,8,c137_r08_A_steiner.csv,3.0,23
sano,138,A_steiner,8,8,c138_r08_A_steiner.csv,3.0,23
sano,139,A_steiner,8,8,c139_r08_A_steiner.csv,3.0,23
sano,140,A_steiner,8,8,c140_r08_A_steiner.csv,3.0,23
sano,141,A_steiner,8,8,c141_r08_A_steiner.csv,3.0,23
sano,142,A_steiner,8,8,c142_r08_A_steiner.csv,3.0,23
sano,143,A_steiner,8,8,c143_r08_A_steiner.csv,3.0,23
sano,144,A_steiner,8,8,c144_r08_A_steiner.csv,3.0,23
sano,145,A_steiner,8,8,c145_r08_A_steiner.csv,3.0,23
sano,146,A_steiner,8,8,c146_r08_A_steiner.csv,3.0,23
sano,0,A_steiner,9,9,c000_r09_A_steiner.csv,1.0,22
sano,1,A_steiner,9,9,c001_r09_A_steiner.csv,1.0,22
sano,2,A_steiner,9,9,c002_r09_A_steiner.csv,1.0,22
sano,3,A_steiner,9,9,c003_r09_A_steiner.csv,1.0,22
sano,4,A_steiner,9,9,c004_r09_A_steiner.csv,1.0,22
sano,5,A_steiner,9,9,singleton_co_located_source,1.0,22
sano,6,A_steiner,9,9,c006_r09_A_steiner.csv,1.0,22
sano,7,A_steiner,9,9,c007_r09_A_steiner.csv,1.0,22
sano,8,A_steiner,9,9,c008_r09_A_steiner.csv,1.0,22
sano,9,A_steiner,9,9,c009_r09_A_steiner.csv,1.0,22
sano,10,A_steiner,9,9,c010_r09_A_steiner.csv,1.0,22
sano,11,A_steiner,9,9,c011_r09_A_steiner.csv,1.0,22
sano,12,A_steiner,9,9,c012_r09_A_steiner.csv,1.0,22
sano,13,A_steiner,9,9,c013_r09_A_steiner.csv,1.0,22
sano,14,A_steiner,9,9,c014_r09_A_steiner.csv,1.0,22
sano,15,A_steiner,9,9,c015_r09_A_steiner.csv,1.0,22
sano,16,A_steiner,9,9,c016_r09_A_steiner.csv,1.0,22
sano,17,A_steiner,9,9,c017_r09_A_steiner.csv,1.0,22
sano,18,A_steiner,9,9,c018_r09_A_steiner.csv,1.0,22
sano,19,A_steiner,9,9,c019_r09_A_steiner.csv,1.0,22
sano,20,A_steiner,9,9,c020_r09_A_steiner.csv,1.0,22
sano,21,A_steiner,9,9,c021_r09_A_steiner.csv,1.0,22
sano,22,A_steiner,9,9,c022_r09_A_steiner.csv,1.0,22
sano,23,A_steiner,9,9,c023_r09_A_steiner.csv,1.0,22
sano,24,A_steiner,9,9,c024_r09_A_steiner.csv,1.0,22
sano,25,A_steiner,9,9,singleton_co_located_source,1.0,22
sano,26,A_steiner,9,9,c026_r09_A_steiner.csv,1.0,22
sano,27,A_steiner,9,9,c027_r09_A_steiner.csv,1.0,22
sano,28,A_steiner,9,9,c028_r09_A_steiner.csv,1.0,22
sano,29,A_steiner,9,9,c029_r09_A_steiner.csv,1.0,22
sano,30,A_steiner,9,9,c030_r09_A_steiner.csv,1.0,22
sano,31,A_steiner,9,9,c031_r09_A_steiner.csv,1.0,22
sano,32,A_steiner,9,9,c032_r09_A_steiner.csv,1.0,22
sano,33,A_steiner,9,9,c033_r09_A_steiner.csv,1.0,22
sano,34,A_steiner,9,9,c034_r09_A_steiner.csv,1.0,22
sano,35,A_steiner,9,9,c035_r09_A_steiner.csv,1.0,22
sano,36,A_steiner,9,9,c036_r09_A_steiner.csv,1.0,22
sano,37,A_steiner,9,9,c037_r09_A_steiner.csv,1.0,22
sano,38,A_steiner,9,9,c038_r09_A_steiner.csv,1.0,22
sano,39,A_steiner,9,9,c039_r09_A_steiner.csv,1.0,22
sano,40,A_steiner,9,9,c040_r09_A_steiner.csv,1.0,22
sano,41,A_steiner,9,9,c041_r09_A_steiner.csv,1.0,22
sano,42,A_steiner,9,9,c042_r09_A_steiner.csv,1.0,22
sano,43,A_steiner,9,9,c043_r09_A_steiner.csv,1.0,22
sano,44,A_steiner,9,9,c044_r09_A_steiner.csv,1.0,22
sano,45,A_steiner,9,9,c045_r09_A_steiner.csv,1.0,22
sano,46,A_steiner,9,9,c046_r09_A_steiner.csv,1.0,22
sano,47,A_steiner,9,9,c047_r09_A_steiner.csv,1.0,22
sano,48,A_steiner,9,9,c048_r09_A_steiner.csv,1.0,22
sano,49,A_steiner,9,9,c049_r09_A_steiner.csv,1.0,22
sano,50,A_steiner,9,9,c050_r09_A_steiner.csv,1.0,22
sano,51,A_steiner,9,9,c051_r09_A_steiner.csv,1.0,22
sano,52,A_steiner,9,9,c052_r09_A_steiner.csv,1.0,22
sano,53,A_steiner,9,9,c053_r09_A_steiner.csv,1.0,22
sano,54,A_steiner,9,9,c054_r09_A_steiner.csv,1.0,22
sano,55,A_steiner,9,9,c055_r09_A_steiner.csv,1.0,22
sano,56,A_steiner,9,9,c056_r09_A_steiner.csv,1.0,22
sano,57,A_steiner,9,9,c057_r09_A_steiner.csv,1.0,22
sano,58,A_steiner,9,9,c058_r09_A_steiner.csv,1.0,22
sano,59,A_steiner,9,9,c059_r09_A_steiner.csv,1.0,22
sano,60,A_steiner,9,9,c060_r09_A_steiner.csv,1.0,22
sano,61,A_steiner,9,9,c061_r09_A_steiner.csv,1.0,22
sano,62,A_steiner,9,9,c062_r09_A_steiner.csv,1.0,22
sano,63,A_steiner,9,9,c063_r09_A_steiner.csv,1.0,22
sano,64,A_steiner,9,9,c064_r09_A_steiner.csv,1.0,22
sano,65,A_steiner,9,9,c065_r09_A_steiner.csv,1.0,22
sano,66,A_steiner,9,9,c066_r09_A_steiner.csv,1.0,22
sano,67,A_steiner,9,9,c067_r09_A_steiner.csv,1.0,22
sano,68,A_steiner,9,9,c068_r09_A_steiner.csv,1.0,22
sano,69,A_steiner,9,9,c069_r09_A_steiner.csv,1.0,22
sano,70,A_steiner,9,9,c070_r09_A_steiner.csv,1.0,22
sano,71,A_steiner,9,9,c071_r09_A_steiner.csv,1.0,22
sano,72,A_steiner,9,9,c072_r09_A_steiner.csv,1.0,22
sano,73,A_steiner,9,9,c073_r09_A_steiner.csv,1.0,22
sano,74,A_steiner,9,9,c074_r09_A_steiner.csv,1.0,22
sano,75,A_steiner,9,9,c075_r09_A_steiner.csv,1.0,22
sano,76,A_steiner,9,9,c076_r09_A_steiner.csv,1.0,22
sano,77,A_steiner,9,9,c077_r09_A_steiner.csv,1.0,22
sano,78,A_steiner,9,9,c078_r09_A_steiner.csv,1.0,22
sano,79,A_steiner,9,9,c079_r09_A_steiner.csv,1.0,22
sano,80,A_steiner,9,9,c080_r09_A_steiner.csv,1.0,22
sano,81,A_steiner,9,9,c081_r09_A_steiner.csv,1.0,22
sano,82,A_steiner,9,9,c082_r09_A_steiner.csv,1.0,22
sano,83,A_steiner,9,9,c083_r09_A_steiner.csv,1.0,22
sano,84,A_steiner,9,9,c084_r09_A_steiner.csv,1.0,22
sano,85,A_steiner,9,9,c085_r09_A_steiner.csv,1.0,22
sano,86,A_steiner,9,9,c086_r09_A_steiner.csv,1.0,22
sano,87,A_steiner,9,9,c087_r09_A_steiner.csv,1.0,22
sano,88,A_steiner,9,9,c088_r09_A_steiner.csv,1.0,22
sano,89,A_steiner,9,9,singleton_co_located_source,1.0,22
sano,90,A_steiner,9,9,c090_r09_A_steiner.csv,1.0,22
sano,91,A_steiner,9,9,c091_r09_A_steiner.csv,1.0,22
sano,92,A_steiner,9,9,c092_r09_A_steiner.csv,1.0,22
sano,93,A_steiner,9,9,c093_r09_A_steiner.csv,1.0,22
sano,94,A_steiner,9,9,c094_r09_A_steiner.csv,1.0,22
sano,95,A_steiner,9,9,c095_r09_A_steiner.csv,1.0,22
sano,96,A_steiner,9,9,c096_r09_A_steiner.csv,1.0,22
sano,97,A_steiner,9,9,c097_r09_A_steiner.csv,1.0,22
sano,98,A_steiner,9,9,c098_r09_A_steiner.csv,1.0,22
sano,99,A_steiner,9,9,c099_r09_A_steiner.csv,1.0,22
sano,100,A_steiner,9,9,c100_r09_A_steiner.csv,1.0,22
sano,101,A_steiner,9,9,c101_r09_A_steiner.csv,1.0,22
sano,102,A_steiner,9,9,c102_r09_A_steiner.csv,1.0,22
sano,103,A_steiner,9,9,c103_r09_A_steiner.csv,1.0,22
sano,104,A_steiner,9,9,c104_r09_A_steiner.csv,1.0,22
sano,105,A_steiner,9,9,c105_r09_A_steiner.csv,1.0,22
sano,106,A_steiner,9,9,c106_r09_A_steiner.csv,1.0,22
sano,107,A_steiner,9,9,c107_r09_A_steiner.csv,1.0,22
sano,108,A_steiner,9,9,c108_r09_A_steiner.csv,1.0,22
sano,109,A_steiner,9,9,c109_r09_A_steiner.csv,1.0,22
sano,110,A_steiner,9,9,c110_r09_A_steiner.csv,1.0,22
sano,111,A_steiner,9,9,c111_r09_A_steiner.csv,1.0,22
sano,112,A_steiner,9,9,c112_r09_A_steiner.csv,1.0,22
sano,113,A_steiner,9,9,c113_r09_A_steiner.csv,1.0,22
sano,114,A_steiner,9,9,c114_r09_A_steiner.csv,1.0,22
sano,115,A_steiner,9,9,c115_r09_A_steiner.csv,1.0,22
sano,116,A_steiner,9,9,c116_r09_A_steiner.csv,1.0,22
sano,117,A_steiner,9,9,c117_r09_A_steiner.csv,1.0,22
sano,118,A_steiner,9,9,c118_r09_A_steiner.csv,1.0,22
sano,119,A_steiner,9,9,c119_r09_A_steiner.csv,1.0,22
sano,120,A_steiner,9,9,c120_r09_A_steiner.csv,1.0,22
sano,121,A_steiner,9,9,c121_r09_A_steiner.csv,1.0,22
sano,122,A_steiner,9,9,c122_r09_A_steiner.csv,1.0,22
sano,123,A_steiner,9,9,singleton_co_located_source,1.0,22
sano,124,A_steiner,9,9,c124_r09_A_steiner.csv,1.0,22
sano,125,A_steiner,9,9,singleton_co_located_source,1.0,22
sano,126,A_steiner,9,9,c126_r09_A_steiner.csv,1.0,22
sano,127,A_steiner,9,9,c127_r09_A_steiner.csv,1.0,22
sano,128,A_steiner,9,9,c128_r09_A_steiner.csv,1.0,22
sano,129,A_steiner,9,9,c129_r09_A_steiner.csv,1.0,22
sano,130,A_steiner,9,9,c130_r09_A_steiner.csv,1.0,22
sano,131,A_steiner,9,9,c131_r09_A_steiner.csv,1.0,22
sano,132,A_steiner,9,9,c132_r09_A_steiner.csv,1.0,22
sano,133,A_steiner,9,9,c133_r09_A_steiner.csv,1.0,22
sano,134,A_steiner,9,9,c134_r09_A_steiner.csv,1.0,22
sano,135,A_steiner,9,9,c135_r09_A_steiner.csv,1.0,22
sano,136,A_steiner,9,9,c136_r09_A_steiner.csv,1.0,22
sano,137,A_steiner,9,9,c137_r09_A_steiner.csv,1.0,22
sano,138,A_steiner,9,9,c138_r09_A_steiner.csv,1.0,22
sano,139,A_steiner,9,9,c139_r09_A_steiner.csv,1.0,22
sano,140,A_steiner,9,9,c140_r09_A_steiner.csv,1.0,22
sano,141,A_steiner,9,9,c141_r09_A_steiner.csv,1.0,22
sano,142,A_steiner,9,9,c142_r09_A_steiner.csv,1.0,22
sano,143,A_steiner,9,9,c143_r09_A_steiner.csv,1.0,22
sano,144,A_steiner,9,9,c144_r09_A_steiner.csv,1.0,22
sano,145,A_steiner,9,9,c145_r09_A_steiner.csv,1.0,22
sano,146,A_steiner,9,9,c146_r09_A_steiner.csv,1.0,22
sano,0,B_incremental,21,9,c000_r21_B_incremental.csv,0.3,20
sano,1,B_incremental,21,9,c001_r21_B_incremental.csv,0.3,20
sano,2,B_incremental,21,9,c002_r21_B_incremental.csv,0.3,20
sano,3,B_incremental,21,9,c003_r21_B_incremental.csv,0.3,20
sano,4,B_incremental,21,9,c004_r21_B_incremental.csv,0.3,20
sano,5,B_incremental,21,9,singleton_co_located_source,0.3,20
sano,6,B_incremental,21,9,c006_r21_B_incremental.csv,0.3,20
sano,7,B_incremental,21,9,c007_r21_B_incremental.csv,0.3,20
sano,8,B_incremental,21,9,c008_r21_B_incremental.csv,0.3,20
sano,9,B_incremental,21,9,c009_r21_B_incremental.csv,0.3,20
sano,10,B_incremental,21,9,c010_r21_B_incremental.csv,0.3,20
sano,11,B_incremental,21,9,c011_r21_B_incremental.csv,0.3,20
sano,12,B_incremental,21,9,c012_r21_B_incremental.csv,0.3,20
sano,13,B_incremental,21,9,c013_r21_B_incremental.csv,0.3,20
sano,14,B_incremental,21,9,c014_r21_B_incremental.csv,0.3,20
sano,15,B_incremental,21,9,c015_r21_B_incremental.csv,0.3,20
sano,16,B_incremental,21,9,c016_r21_B_incremental.csv,0.3,20
sano,17,B_incremental,21,9,c017_r21_B_incremental.csv,0.3,20
sano,18,B_incremental,21,9,c018_r21_B_incremental.csv,0.3,20
sano,19,B_incremental,21,9,c019_r21_B_incremental.csv,0.3,20
sano,20,B_incremental,21,9,c020_r21_B_incremental.csv,0.3,20
sano,21,B_incremental,21,9,c021_r21_B_incremental.csv,0.3,20
sano,22,B_incremental,21,9,c022_r21_B_incremental.csv,0.3,20
sano,23,B_incremental,21,9,c023_r21_B_incremental.csv,0.3,20
sano,24,B_incremental,21,9,c024_r21_B_incremental.csv,0.3,20
sano,25,B_incremental,21,9,singleton_co_located_source,0.3,20
sano,26,B_incremental,21,9,c026_r21_B_incremental.csv,0.3,20
sano,27,B_incremental,21,9,c027_r21_B_incremental.csv,0.3,20
sano,28,B_incremental,21,9,c028_r21_B_incremental.csv,0.3,20
sano,29,B_incremental,21,9,c029_r21_B_incremental.csv,0.3,20
sano,30,B_incremental,21,9,c030_r21_B_incremental.csv,0.3,20
sano,31,B_incremental,21,9,c031_r21_B_incremental.csv,0.3,20
sano,32,B_incremental,21,9,c032_r21_B_incremental.csv,0.3,20
sano,33,B_incremental,21,9,c033_r21_B_incremental.csv,0.3,20
sano,34,B_incremental,21,9,c034_r21_B_incremental.csv,0.3,20
sano,35,B_incremental,21,9,c035_r21_B_incremental.csv,0.3,20
sano,36,B_incremental,21,9,c036_r21_B_incremental.csv,0.3,20
sano,37,B_incremental,21,9,c037_r21_B_incremental.csv,0.3,20
sano,38,B_incremental,21,9,c038_r21_B_incremental.csv,0.3,20
sano,39,B_incremental,21,9,c039_r21_B_incremental.csv,0.3,20
sano,40,B_incremental,21,9,c040_r21_B_incremental.csv,0.3,20
sano,41,B_incremental,21,9,c041_r21_B_incremental.csv,0.3,20
sano,42,B_incremental,21,9,c042_r21_B_incremental.csv,0.3,20
sano,43,B_incremental,21,9,c043_r21_B_incremental.csv,0.3,20
sano,44,B_incremental,21,9,c044_r21_B_incremental.csv,0.3,20
sano,45,B_incremental,21,9,c045_r21_B_incremental.csv,0.3,20
sano,46,B_incremental,21,9,c046_r21_B_incremental.csv,0.3,20
sano,47,B_incremental,21,9,c047_r21_B_incremental.csv,0.3,20
sano,48,B_incremental,21,9,c048_r21_B_incremental.csv,0.3,20
sano,49,B_incremental,21,9,c049_r21_B_incremental.csv,0.3,20
sano,50,B_incremental,21,9,c050_r21_B_incremental.csv,0.3,20
sano,51,B_incremental,21,9,c051_r21_B_incremental.csv,0.3,20
sano,52,B_incremental,21,9,c052_r21_B_incremental.csv,0.3,20
sano,53,B_incremental,21,9,c053_r21_B_incremental.csv,0.3,20
sano,54,B_incremental,21,9,c054_r21_B_incremental.csv,0.3,20
sano,55,B_incremental,21,9,c055_r21_B_incremental.csv,0.3,20
sano,56,B_incremental,21,9,c056_r21_B_incremental.csv,0.3,20
sano,57,B_incremental,21,9,c057_r21_B_incremental.csv,0.3,20
sano,58,B_incremental,21,9,c058_r21_B_incremental.csv,0.3,20
sano,59,B_incremental,21,9,c059_r21_B_incremental.csv,0.3,20
sano,60,B_incremental,21,9,c060_r21_B_incremental.csv,0.3,20
sano,61,B_incremental,21,9,c061_r21_B_incremental.csv,0.3,20
sano,62,B_incremental,21,9,c062_r21_B_incremental.csv,0.3,20
sano,63,B_incremental,21,9,c063_r21_B_incremental.csv,0.3,20
sano,64,B_incremental,21,9,c064_r21_B_incremental.csv,0.3,20
sano,65,B_incremental,21,9,c065_r21_B_incremental.csv,0.3,20
sano,66,B_incremental,21,9,c066_r21_B_incremental.csv,0.3,20
sano,67,B_incremental,21,9,c067_r21_B_incremental.csv,0.3,20
sano,68,B_incremental,21,9,c068_r21_B_incremental.csv,0.3,20
sano,69,B_incremental,21,9,c069_r21_B_incremental.csv,0.3,20
sano,70,B_incremental,21,9,c070_r21_B_incremental.csv,0.3,20
sano,71,B_incremental,21,9,c071_r21_B_incremental.csv,0.3,20
sano,72,B_incremental,21,9,c072_r21_B_incremental.csv,0.3,20
sano,73,B_incremental,21,9,c073_r21_B_incremental.csv,0.3,20
sano,74,B_incremental,21,9,c074_r21_B_incremental.csv,0.3,20
sano,75,B_incremental,21,9,c075_r21_B_incremental.csv,0.3,20
sano,76,B_incremental,21,9,c076_r21_B_incremental.csv,0.3,20
sano,77,B_incremental,21,9,c077_r21_B_incremental.csv,0.3,20
sano,78,B_incremental,21,9,c078_r21_B_incremental.csv,0.3,20
sano,79,B_incremental,21,9,c079_r21_B_incremental.csv,0.3,20
sano,80,B_incremental,21,9,c080_r21_B_incremental.csv,0.3,20
sano,81,B_incremental,21,9,c081_r21_B_incremental.csv,0.3,20
sano,82,B_incremental,21,9,c082_r21_B_incremental.csv,0.3,20
sano,83,B_incremental,21,9,c083_r21_B_incremental.csv,0.3,20
sano,84,B_incremental,21,9,c084_r21_B_incremental.csv,0.3,20
sano,85,B_incremental,21,9,c085_r21_B_incremental.csv,0.3,20
sano,86,B_incremental,21,9,c086_r21_B_incremental.csv,0.3,20
sano,87,B_incremental,21,9,c087_r21_B_incremental.csv,0.3,20
sano,88,B_incremental,21,9,c088_r21_B_incremental.csv,0.3,20
sano,89,B_incremental,21,9,singleton_co_located_source,0.3,20
sano,90,B_incremental,21,9,c090_r21_B_incremental.csv,0.3,20
sano,91,B_incremental,21,9,c091_r21_B_incremental.csv,0.3,20
sano,92,B_incremental,21,9,c092_r21_B_incremental.csv,0.3,20
sano,93,B_incremental,21,9,c093_r21_B_incremental.csv,0.3,20
sano,94,B_incremental,21,9,c094_r21_B_incremental.csv,0.3,20
sano,95,B_incremental,21,9,c095_r21_B_incremental.csv,0.3,20
sano,96,B_incremental,21,9,c096_r21_B_incremental.csv,0.3,20
sano,97,B_incremental,21,9,c097_r21_B_incremental.csv,0.3,20
sano,98,B_incremental,21,9,c098_r21_B_incremental.csv,0.3,20
sano,99,B_incremental,21,9,c099_r21_B_incremental.csv,0.3,20
sano,100,B_incremental,21,9,c100_r21_B_incremental.csv,0.3,20
sano,101,B_incremental,21,9,c101_r21_B_incremental.csv,0.3,20
sano,102,B_incremental,21,9,c102_r21_B_incremental.csv,0.3,20
sano,103,B_incremental,21,9,c103_r21_B_incremental.csv,0.3,20
sano,104,B_incremental,21,9,c104_r21_B_incremental.csv,0.3,20
sano,105,B_incremental,21,9,c105_r21_B_incremental.csv,0.3,20
sano,106,B_incremental,21,9,c106_r21_B_incremental.csv,0.3,20
sano,107,B_incremental,21,9,c107_r21_B_incremental.csv,0.3,20
sano,108,B_incremental,21,9,c108_r21_B_incremental.csv,0.3,20
sano,109,B_incremental,21,9,c109_r21_B_incremental.csv,0.3,20
sano,110,B_incremental,21,9,c110_r21_B_incremental.csv,0.3,20
sano,111,B_incremental,21,9,c111_r21_B_incremental.csv,0.3,20
sano,112,B_incremental,21,9,c112_r21_B_incremental.csv,0.3,20
sano,113,B_incremental,21,9,c113_r21_B_incremental.csv,0.3,20
sano,114,B_incremental,21,9,c114_r21_B_incremental.csv,0.3,20
sano,115,B_incremental,21,9,c115_r21_B_incremental.csv,0.3,20
sano,116,B_incremental,21,9,c116_r21_B_incremental.csv,0.3,20
sano,117,B_incremental,21,9,c117_r21_B_incremental.csv,0.3,20
sano,118,B_incremental,21,9,c118_r21_B_incremental.csv,0.3,20
sano,119,B_incremental,21,9,c119_r21_B_incremental.csv,0.3,20
sano,120,B_incremental,21,9,c120_r21_B_incremental.csv,0.3,20
sano,121,B_incremental,21,9,c121_r21_B_incremental.csv,0.3,20
sano,122,B_incremental,21,9,c122_r21_B_incremental.csv,0.3,20
sano,123,B_incremental,21,9,singleton_co_located_source,0.3,20
sano,124,B_incremental,21,9,c124_r21_B_incremental.csv,0.3,20
sano,125,B_incremental,21,9,singleton_co_located_source,0.3,20
sano,126,B_incremental,21,9,c126_r21_B_incremental.csv,0.3,20
sano,127,B_incremental,21,9,c127_r21_B_incremental.csv,0.3,20
sano,128,B_incremental,21,9,c128_r21_B_incremental.csv,0.3,20
sano,129,B_incremental,21,9,c129_r21_B_incremental.csv,0.3,20
