city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,tld
yasu,33,2,127.28869416773146,76.37321650063888,12,12,13177125.822023645,13177125.822023645,6260806.567319862,38.6469541192584,0.018082140660947554,0.08743290533831115,13177125.822023645,0.018082140660947554,,,,0,,,,,,False,0.0
yasu,34,5,77.72962429177248,46.63777457506349,12,12,37475727.120439954,37475727.120439954,24214387.456922293,149.47152751186601,0.08588327966641228,0.1869214125331922,37475727.120439954,0.08588327966641228,,,,0,,,,,,False,0.0
yasu,35,2,73.1516173360136,43.89097040160816,12,12,18963316.895138264,18963316.895138264,10557707.032699365,65.17103106604546,0.017778762707407688,0.1125823773564235,18963316.895138264,0.017778762707407688,,,,0,,,,,,False,0.0
yasu,37,5,119.47432616689659,71.68459570013795,12,12,144902300.7577254,144902300.7577254,103736355.93753974,640.3478761576529,0.27362034375863536,1.0163001950212698,144902300.7577254,0.27362034375863536,,,,0,,,,,,False,0.23076923076923073
yasu,39,2,37.336928479865094,22.402157087919058,12,12,13576260.06262437,13576260.06262437,6578101.721852739,40.60556618427618,0.002180329176074355,0.03112047168915495,13576260.06262437,0.002180329176074355,,,,0,,,,,,False,0.0
yasu,40,4,187.79871326185338,112.679227957112,12,12,66669083.82525575,66669083.82525575,44583522.363241106,275.206928168155,1.080270682680826,1.409623350614568,66669083.82525575,1.080270682680826,,,,0,,,,,,False,0.0
yasu,41,2,197.4841920438219,118.49051522629314,12,12,12919704.58447955,12919704.58447955,5984151.27520693,36.93920540251191,0.08307810046286533,0.18322275375568614,12919704.58447955,0.08307810046286533,,,,0,,,,,,False,0.0
yasu,42,2,57.22237014535802,34.33342208721481,12,12,19907078.085728314,19907078.085728314,11278918.944418313,69.62295644702661,0.0022514610242673973,0.04140957751892213,19907078.085728314,0.0022514610242673973,,,,0,,,,,,False,0.0
yasu,43,4,158.3427884637567,95.00567307825402,12,12,73999072.52857101,73999072.52857101,50892448.08533809,314.15091410702536,0.42195009183898163,1.126779515036953,73999072.52857101,0.42195009183898163,,,,0,,,,,,False,0.0
yasu,45,3,73.80553474016682,44.28332084410009,12,12,17783257.899653018,17783257.899653018,9680101.14613179,59.753710778591305,0.018812651896865675,0.09774680102829422,17783257.899653018,0.018812651896865675,,,,0,,,,,,False,0.0
yasu,46,3,117.43277246200942,70.45966347720565,12,12,71973596.70104086,71973596.70104086,49824919.12735363,307.56122918119524,0.09018068414812909,0.5418407591298022,71973596.70104086,0.09018068414812909,,,,0,,,,,,False,0.0
yasu,47,4,89.86650844903933,53.91990506942359,12,12,35127917.916122556,35127917.916122556,22482453.1304569,138.78057487936354,0.07720491304025391,0.3300244929309824,35127917.916122556,0.07720491304025391,,,,0,,,,,,False,0.0
yasu,48,3,197.40225817122385,118.4413549027343,12,12,15849073.27076339,15849073.27076339,8108744.0477340175,50.0539756032964,0.12153378357024595,0.2573017524598899,15849073.27076339,0.12153378357024595,,,,0,,,,,,False,0.0
yasu,52,4,104.7808888197105,62.868533291826296,12,12,32148144.320784573,32148144.320784573,20316101.707409773,125.40803523092451,0.04204110278035041,0.12737883311767426,32148144.320784573,0.04204110278035041,,,,0,,,,,,False,0.0
yasu,54,3,60.20800029788318,36.124800178729906,12,12,13075068.656672815,13075068.656672815,6181008.190066959,38.154371543623206,0.021135076821644266,0.07408600671503598,13075068.656672815,0.021135076821644266,,,,0,,,,,,False,0.0
yasu,56,4,174.8239329245337,104.89435975472021,12,12,58419463.78364172,58419463.78364172,38990139.49342054,240.6798734161762,0.6756471569728698,1.0048261840420223,58419463.78364172,0.6756471569728698,,,,0,,,,,,False,0.0
yasu,58,5,220.4272614147817,132.25635684886902,12,12,51212985.18893651,51212985.18893651,33389310.051188838,206.10685216783227,0.8654480863879397,1.0817538679948422,51212985.18893651,0.8654480863879397,,,,0,,,,,,False,0.0
yasu,60,5,181.36206974513414,108.81724184708047,12,12,35179985.21831867,35179985.21831867,22185380.953448046,136.94679600893855,0.33239978245940255,0.7136738467505409,35179985.21831867,0.33239978245940255,,,,0,,,,,,False,0.0
yasu,62,4,115.07309751641145,69.04385850984687,12,12,30216081.443937004,30216081.443937004,18845276.32142117,116.3288661816121,0.06954469264388628,0.17889613116386544,30216081.443937004,0.06954469264388628,,,,0,,,,,,False,0.0
yasu,63,2,45.337328905592315,27.202397343355386,12,12,10753485.939553708,10753485.939553708,4479846.163943113,27.653371382364885,0.0038690103762239907,0.03421104520779156,10753485.939553708,0.0038690103762239907,,,,0,,,,,,False,0.0
yasu,64,5,237.28151667729736,142.36891000637843,12,12,41095182.17250203,41095182.17250203,26542800.52104336,163.84444766076146,0.3589080727902534,0.6068860629554677,41095182.17250203,0.3589080727902534,,,,0,,,,,,False,0.0
yasu,65,4,213.91447787703157,128.34868672621894,12,12,71773005.76361953,71773005.76361953,48261167.041118026,297.90843852541997,1.165586738148562,1.5424051141104975,71773005.76361953,1.165586738148562,,,,0,,,,,,False,0.0
yasu,66,4,92.4710246411746,55.482614784704765,12,12,22026328.353763614,22026328.353763614,12805047.946113499,79.04350584020678,0.038362372098610306,0.10071140146938687,22026328.353763614,0.038362372098610306,,,,0,,,,,,False,0.0
yasu,67,5,188.72817558815274,113.23690535289164,12,12,47372656.61839091,47372656.61839091,31070168.30442965,191.7911623730225,0.46071184357967887,0.8743908458795423,47372656.61839091,0.46071184357967887,,,,0,,,,,,False,0.0
yasu,68,4,160.5274097215431,96.31644583292587,12,12,31039789.05488282,31039789.05488282,19336848.555650417,119.36326268920014,0.16080865435118552,0.4314415693141057,31039789.05488282,0.16080865435118552,,,,0,,,,,,False,0.0
yasu,69,2,36.867867567956075,22.120720540773647,12,12,80984138.22363819,80984138.22363819,56586304.15212342,349.2981737785395,0.03647009017888813,0.37330080686780004,80984138.22363819,0.03647009017888813,,,,0,,,,,,False,0.0
yasu,70,2,64.27286217076727,38.56371730246036,12,12,11277665.832213445,11277665.832213445,4867146.675560066,30.044115281234966,0.0053330656121169445,0.04186590906280444,11277665.832213445,0.0053330656121169445,,,,0,,,,,,False,0.0
yasu,71,5,112.41711287890402,67.4502677273424,12,12,18338337.326788753,18338337.326788753,10039663.74832225,61.97323301433488,0.05880069797474296,0.13353399406955588,18338337.326788753,0.05880069797474296,,,,0,,,,,,False,0.0
yasu,73,4,75.10654656741335,45.063927940448,12,12,24120165.47555155,24120165.47555155,14383551.831894657,88.78735698700403,0.02031909628547623,0.0890869726239831,24120165.47555155,0.02031909628547623,,,,0,,,,,,False,0.0
yasu,74,3,250.12255852271937,150.07353511363164,12,12,55773253.20663265,55773253.20663265,36803586.4068057,227.18263214077592,0.84410665142304,0.8024238045887836,55773253.20663265,0.84410665142304,,,,0,,,,,,False,0.0
yasu,75,2,83.8189915546399,50.29139493278393,12,12,27978236.587786555,27978236.587786555,17175554.49915317,106.02194135279734,0.07564350482811245,0.29619385908776186,27978236.587786555,0.07564350482811245,,,,0,,,,,,False,0.0
yasu,76,2,38.093499903878694,22.856099942327216,12,12,16877602.603126656,16877602.603126656,9027885.719403643,55.72768962594842,0.0034026059895251883,0.045544265523787035,16877602.603126656,0.0034026059895251883,,,,0,,,,,,False,0.0
yasu,78,3,22.737877227673884,13.64272633660433,12,12,13177960.073356608,13177960.073356608,6283769.426276295,38.78870016219935,0.0010987216192939115,0.01269057840842847,13177960.073356608,0.0010987216192939115,,,,0,,,,,,False,0.0
yasu,79,2,42.72285726840705,25.633714361044227,12,12,6378136.963763885,6378136.963763885,1235114.455730041,7.624163306975561,0.0007089861597610776,0.007689663336989676,6378136.963763885,0.0007089861597610776,,,,0,,,,,,False,0.0
yasu,80,3,42.31302831922807,25.38781699153684,12,12,37597179.465782344,37597179.465782344,24401700.861227795,150.62778309399872,0.01205409394285475,0.11884670533432752,37597179.465782344,0.01205409394285475,,,,0,,,,,,False,0.0
yasu,81,2,65.23999850504185,39.14399910302511,12,12,10360948.107909022,10360948.107909022,4177298.4805883192,25.78579309005136,0.012284241277537264,0.05886494847634866,10360948.107909022,0.012284241277537264,,,,0,,,,,,False,0.0
yasu,82,4,96.6876434516625,58.0125860709975,12,12,23961570.380927917,23961570.380927917,14223515.873420177,87.79948070012456,0.05245053233923865,0.14213034641902217,23961570.380927917,0.05245053233923865,,,,0,,,,,,False,0.0
yasu,85,3,43.488533280772444,26.093119968463462,12,12,16056936.34735323,16056936.34735323,8414200.21215141,51.93950748241613,0.006674664048348276,0.04273744059097826,16056936.34735323,0.006674664048348276,,,,0,,,,,,False,0.0
yasu,86,3,173.11350973299375,103.86810583979626,12,12,46585720.90215244,46585720.90215244,30634464.78543766,189.10163447801028,0.34773614547537285,0.7548380930298607,46585720.90215244,0.34773614547537285,,,,0,,,,,,False,0.0
yasu,87,2,37.97038967207109,22.782233803242654,12,12,10233581.041731594,10233581.041731594,4098567.0335284476,25.299796503262026,0.00024091672043092312,0.00816552922989293,10233581.041731594,0.00024091672043092312,,,,0,,,,,,False,0.0
yasu,88,4,37.30092888740052,22.380557332440308,12,12,50556127.97430392,50556127.97430392,34032738.10210503,210.0786302599076,0.005632648849579472,0.06404314573205631,50556127.97430392,0.005632648849579472,,,,0,,,,,,False,0.0
yasu,89,3,175.2372002675586,105.14232016053515,12,12,83561565.82117331,83561565.82117331,57948074.2167028,357.70416183149877,0.45611372497900476,1.2009531139201335,83561565.82117331,0.45611372497900476,,,,0,,,,,,False,0.0
yasu,91,3,221.9223123539666,133.15338741237997,12,12,52004562.26596079,52004562.26596079,34188987.29643613,211.0431314594823,0.7043836217127915,0.8471460663228357,52004562.26596079,0.7043836217127915,,,,0,,,,,,False,0.6
yasu,94,3,62.100055883252324,37.26003352995139,12,12,19596448.921901677,19596448.921901677,11040335.643980756,68.15022002457258,0.008277216264720628,0.039397709054020964,19596448.921901677,0.008277216264720628,,,,0,,,,,,False,0.0
yasu,95,3,143.54605506623014,86.12763303973807,12,12,19270717.458627168,19270717.458627168,10694140.93091577,66.01321562293684,0.08757544902763657,0.1479521513061164,19270717.458627168,0.08757544902763657,,,,0,,,,,,False,0.0
yasu,96,2,37.34442310642473,22.406653863854835,12,12,67092532.63132047,67092532.63132047,46296216.19961863,285.7791123433248,0.0174368504504725,0.23347566194379363,67092532.63132047,0.0174368504504725,,,,0,,,,,,False,0.0
yasu,97,3,89.48313514877069,53.689881089262414,12,12,42878691.379978485,42878691.379978485,28107020.89279179,173.50012896785054,0.1765682280700883,0.5603107356794836,42878691.379978485,0.1765682280700883,,,,0,,,,,,False,0.0
yasu,99,2,166.51752806341455,99.91051683804874,12,12,12549684.853475532,12549684.853475532,5707965.5264379755,35.23435510146898,0.08416492411731706,0.18011135110606402,12549684.853475532,0.08416492411731706,,,,0,,,,,,False,0.0
yasu,100,4,106.25513681303067,63.7530820878184,12,12,26836800.446382046,26836800.446382046,16349467.503452389,100.92263891019991,0.05931670804588888,0.14879384413413407,26836800.446382046,0.05931670804588888,,,,0,,,,,,False,0.0
yasu,101,3,52.53640896207649,31.52184537724589,12,12,18991620.66423276,18991620.66423276,10591473.58241701,65.37946655812969,0.008087554287107735,0.0658049576327169,18991620.66423276,0.008087554287107735,,,,0,,,,,,False,0.0
yasu,102,2,10.131266346864248,6.078759808118548,12,12,10845839.509493921,10845839.509493921,4553333.641778493,28.106997788756136,0.0001361967875078002,0.0064711730573887025,10845839.509493921,0.0001361967875078002,,,,0,,,,,,False,0.0
yasu,103,3,75.67046596431217,45.402279578587304,12,12,25856281.86812715,25856281.86812715,15650912.334930835,96.61056996870884,0.03687600282287305,0.19672825074023645,25856281.86812715,0.03687600282287305,,,,0,,,,,,False,0.0
yasu,104,2,100.4764402201582,60.285864132094915,12,12,39277764.71360696,39277764.71360696,25629592.09364189,158.2073586027277,0.027269372184601338,0.21724173472520572,39277764.71360696,0.027269372184601338,,,,0,,,,,,False,0.0
yasu,105,6,142.40887162147166,85.44532297288299,12,12,44901956.614139386,44901956.614139386,29653305.819539245,183.04509765147682,0.14318308005206085,0.2960439090118817,44901956.614139386,0.14318308005206085,,,,0,,,,,,False,0.33333333333333337
yasu,106,4,99.48250243059952,59.68950145835973,12,12,18881342.51872227,18881342.51872227,10461917.079118157,64.57973505628492,0.04432206373565129,0.12319386207511518,18881342.51872227,0.04432206373565129,,,,0,,,,,,False,0.0
yasu,107,6,196.0833780689846,117.65002684139074,12,12,27601300.63161772,27601300.63161772,16753423.972339781,103.41619736012213,0.1837606932954674,0.24421126323995124,27601300.63161772,0.1837606932954674,,,,0,,,,,,False,0.0
yasu,108,2,73.68212666524624,44.20927599914775,12,12,73300186.15226065,73300186.15226065,50744102.70060217,313.2352018555689,0.1402471348834177,0.6932256646472278,73300186.15226065,0.1402471348834177,,,,0,,,,,,False,0.0
yasu,109,7,137.4550426515813,82.4730255909488,12,12,73277270.76362096,73277270.76362096,50490114.00483722,311.6673704002297,0.32037252522555626,0.6295014833562232,73277270.76362096,0.32037252522555626,,,,0,,,,,,False,0.0
yasu,110,3,107.4847796909726,64.49086781458355,12,12,16568396.916569712,16568396.916569712,8752228.174735721,54.02609984404765,0.03841227041343992,0.11188525308993713,16568396.916569712,0.03841227041343992,,,,0,,,,,,False,0.0
