city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_vdrop_max,n_s1cond_feas,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,vof_mean,tld
yasu,0,5,173.10642275396998,121.17449592777898,12,12,40258122.05324316,40258122.05324316,25895859.57056858,159.85098500350978,0.3782049668928444,0.45242180815892596,40258122.05324316,0.45242180815892596,12,0.3782049668928444,40258122.05324316,0.3782049668928444,40258122.05324316,0,25895859.570568584,0.3782049668928444,159.85098500350978,0.45242180815892596,0.0,True,0.0,0.0
yasu,1,2,24.183100542590637,16.928170379813444,12,12,16059937.489033334,16059937.489033334,8425111.25957099,52.006859626981424,7.496355946172503e-05,0.006530520055217563,16059937.489033334,0.006530520055217563,12,7.496355946172503e-05,16059937.489033332,7.496355946172503e-05,16059937.489033332,0,8425111.259570992,7.496355946172503e-05,52.00685962698143,0.006530520055217563,0.0,True,0.0,0.0
yasu,2,3,121.84236170287926,85.28965319201546,12,12,16518757.73199623,16518757.73199623,8688841.53295635,53.634824277508336,0.05857596663476314,0.1036838935807495,16518757.73199623,0.1036838935807495,12,0.05857596663476314,16518757.731996229,0.05857596663476313,16518757.731996229,0,8688841.532956352,0.05857596663476313,53.63482427750834,0.1036838935807495,0.0,True,0.0,0.0
yasu,3,2,88.27799897043388,61.79459927930372,12,12,13223980.873551397,13223980.873551397,6265332.067650783,38.674889306486314,0.0410879402023333,0.13184512527110012,13223980.873551397,0.13184512527110012,12,0.0410879402023333,13223980.873551397,0.04108794020233329,13223980.873551397,0,6265332.067650784,0.04108794020233329,38.67488930648632,0.13184512527110012,0.0,True,0.0,0.0
yasu,4,3,74.2706415401057,51.98944907807399,12,12,16141770.872939358,16141770.872939358,8454925.783474311,52.19089989798957,0.023600622011106572,0.06579238305271908,16141770.872939358,0.06579238305271908,12,0.023600622011106572,16141770.872939363,0.023600622011106572,16141770.872939363,0,8454925.783474311,0.023600622011106572,52.190899897989574,0.06579238305271908,0.0,True,0.0,0.0
yasu,5,3,116.2157323118003,81.3510126182602,12,12,123933646.27431159,123933646.27431159,88435921.9348171,545.9007526840561,0.06860812769492673,0.5693067136914276,123933646.27431159,0.5693067136914276,12,0.06860812769492673,123933646.2743116,0.06860812769492672,123933646.2743116,0,88435921.93481712,0.06860812769492672,545.9007526840562,0.5693067136914276,0.0,True,0.0,0.0
yasu,6,4,213.66524614100598,149.5656722987042,12,12,34567958.474646814,34567958.474646814,21907182.572963048,135.2295220553274,0.19842413873507783,0.19364002997619112,34567958.474646814,0.19364002997619112,12,0.19842413873507783,34567958.474646814,0.19842413873507786,34567958.474646814,0,21907182.572963044,0.19842413873507786,135.22952205532744,0.19364002997619112,0.0,False,0.0,0.0
yasu,7,1,58.17961401209384,40.72572980846569,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
yasu,8,1,21.374308200191344,14.962015740133939,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
yasu,9,1,30.67555547790537,21.47288883453376,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
yasu,10,1,41.85976022662572,29.301832158638,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
yasu,11,3,209.83025892991498,146.88118125094047,12,12,40528862.60097383,40528862.60097383,25680809.93034174,158.52351808852927,0.6944761122326891,0.6483495237100424,40528862.60097383,0.6483495237100424,12,0.6944761122326891,40528862.60097382,0.6944761122326891,40528862.60097382,0,25680809.930341743,0.6944761122326891,158.52351808852927,0.6483495237100424,0.0,False,0.0,0.0
yasu,12,3,114.29041936037373,80.00329355226161,12,12,13303661.811650569,13303661.811650569,6349293.772114319,39.19317143280443,0.02224095130384915,0.09758333646505286,13303661.811650569,0.09758333646505286,12,0.02224095130384915,13303661.811650569,0.02224095130384915,13303661.811650569,0,6349293.772114318,0.02224095130384915,39.19317143280443,0.09758333646505286,0.0,True,0.0,0.0
yasu,13,2,92.51982920819395,64.76388044573577,12,12,13946806.400109688,13946806.400109688,6802771.280865314,41.99241531398343,0.0405486648648201,0.13647907158096753,13946806.400109688,0.13647907158096753,12,0.0405486648648201,13946806.40010969,0.040548664864820096,13946806.40010969,0,6802771.280865315,0.040548664864820096,41.99241531398343,0.13647907158096753,0.0,True,0.0,0.0
yasu,14,1,133.24047957544806,93.26833570281364,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
yasu,15,5,110.37467116778909,77.26226981745236,12,12,22583589.92359717,22583589.92359717,13160426.977983236,81.23720356779776,0.08276202205073582,0.15523960957495447,22583589.92359717,0.15523960957495447,12,0.08276202205073582,22583589.923597172,0.08276202205073584,22583589.923597172,0,13160426.977983236,0.08276202205073584,81.23720356779775,0.15523960957495447,0.0,True,0.0,0.0
yasu,16,3,102.86250195040635,72.00375136528444,12,12,20949299.76292536,20949299.76292536,11979200.737269932,73.94568356339461,0.05820587197793978,0.1985517864783314,20949299.76292536,0.1985517864783314,12,0.05820587197793978,20949299.76292536,0.05820587197793976,20949299.76292536,0,11979200.73726993,0.05820587197793976,73.94568356339462,0.1985517864783314,0.0,True,0.0,0.0
yasu,17,2,49.36872825126716,34.558109775887004,12,12,87279028.16181062,87279028.16181062,61263617.97920224,378.17048135310023,0.034128036408961455,0.37574379412124115,87279028.16181062,0.37574379412124115,12,0.034128036408961455,87279028.1618106,0.03412803640896146,87279028.1618106,0,61263617.979202226,0.03412803640896146,378.1704813531002,0.37574379412124115,0.0,True,0.0,0.0
yasu,18,2,223.4444285116982,156.41109995818874,12,12,23814510.105440643,23814510.105440643,13603189.188476035,83.97030363256816,0.44096365070776056,0.6364387440130909,23814510.105440643,0.6364387440130909,12,0.44096365070776056,23814510.10544064,0.44096365070776056,23814510.10544064,0,13603189.18847604,0.44096365070776056,83.97030363256815,0.6364387440130909,0.0,False,0.0,0.0
yasu,19,3,121.24767911338961,84.87337537937273,12,12,46287921.37081289,46287921.37081289,30757559.60895883,189.86147906764702,0.08608822656129474,0.4147339505142805,46287921.37081289,0.4147339505142805,12,0.08608822656129474,46287921.37081289,0.08608822656129474,46287921.37081289,0,30757559.608958825,0.08608822656129474,189.86147906764705,0.4147339505142805,0.0,True,0.0,0.0
yasu,20,2,61.38737205773565,42.97116044041495,12,12,31684190.480307743,31684190.480307743,19971984.03440101,123.28385206420383,0.04174583250224518,0.23958459327419754,31684190.480307743,0.23958459327419754,12,0.04174583250224518,31596681.894463953,0.04161038464533507,31596681.894463953,0,19907183.25613034,0.04161038464533507,122.88384726006385,0.23650515845199616,0.0,True,87508.58584379219,0.0
yasu,21,2,189.82589825284325,132.87812877699025,12,12,16891995.172077145,16891995.172077145,8760964.319292543,54.08002666229962,0.21441542056323512,0.3561548059984962,16891995.172077145,0.3561548059984962,12,0.21441542056323512,16891995.17207714,0.21441542056323512,16891995.17207714,0,8760964.319292542,0.21441542056323512,54.08002666229964,0.3561548059984962,0.0,True,0.0,0.0
yasu,22,3,175.60382037257432,122.92267426080204,12,12,23416389.005609598,23416389.005609598,13428791.17390555,82.8937726784293,0.34881984850547837,0.3960785754312656,23416389.005609598,0.3960785754312656,12,0.34881984850547837,23416389.005609594,0.34881984850547837,23416389.005609594,0,13428791.173905548,0.34881984850547837,82.89377267842931,0.3960785754312656,0.0,True,0.0,0.0
yasu,23,4,155.51746048714386,108.86222234100072,12,12,22145781.471511897,22145781.471511897,12734448.728135208,78.60770819836547,0.15944657610176943,0.2591683612099635,22145781.471511897,0.2591683612099635,12,0.15944657610176943,22145781.471511893,0.15944657610176946,22145781.471511893,0,12734448.72813521,0.15944657610176946,78.60770819836549,0.2591683612099635,0.0,True,0.0,0.0
