city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_vdrop_max,n_s1cond_feas,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,vof_mean,tld
yasu,0,3,175.60382037257432,105.3622922235446,12,12,23252424.3526644,23252424.3526644,13428791.17390555,82.8937726784293,0.2562758070652494,0.33949592179822763,23252424.3526644,0.33949592179822763,12,0.2562758070652494,23252424.3526644,0.25627580706524944,23252424.3526644,0,13428791.173905548,0.25627580706524944,82.89377267842931,0.33949592179822763,0.0,True,0.0,0.0
yasu,1,1,30.44249189830296,18.265495138981777,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
yasu,2,3,60.20800029788318,36.124800178729906,12,12,13075068.656672815,13075068.656672815,6181008.190066959,38.154371543623206,0.021135076821644266,0.07408600671503598,13075068.656672815,0.07408600671503598,12,0.021135076821644266,13075068.656672817,0.021135076821644266,13075068.656672817,0,6181008.190066959,0.021135076821644266,38.154371543623206,0.07408600671503598,0.0,True,0.0,0.0
yasu,3,6,278.09970221796493,166.85982133077894,12,12,108242525.59558488,108242525.59558488,75584389.72418392,466.57030693940686,0.9808799319928538,1.5933024123343686,108242525.59558488,1.5933024123343686,12,0.9808799319928538,108242525.5955849,0.9808799319928536,108242525.5955849,0,75584389.72418392,0.9808799319928536,466.5703069394069,1.5933024123343686,0.0,False,0.0,0.0
yasu,4,2,102.59572177458027,61.55743306474815,12,12,13962554.96401757,13962554.96401757,6804528.144315953,42.00326015009847,0.048101975768300755,0.14866725073288062,13962554.96401757,0.14866725073288062,12,0.048101975768300755,13962554.96401757,0.04810197576830075,13962554.96401757,0,6804528.144315952,0.04810197576830075,42.00326015009847,0.14866725073288062,0.0,True,0.0,0.0
yasu,5,4,95.34290224980994,57.20574134988597,12,12,24737485.273982633,24737485.273982633,14781840.617327461,91.24592973658928,0.0660003835988474,0.1865806446761101,24737485.273982633,0.1865806446761101,12,0.0660003835988474,24737485.273982633,0.06600038359884738,24737485.273982633,0,14781840.617327463,0.06600038359884738,91.24592973658928,0.1865806446761101,0.0,True,0.0,0.0
yasu,6,2,127.28869416773146,76.37321650063888,12,12,13177125.822023645,13177125.822023645,6260806.567319862,38.6469541192584,0.018082140660947554,0.08743290533831115,13177125.822023645,0.08743290533831115,12,0.018082140660947554,13177125.822023645,0.018082140660947557,13177125.822023645,0,6260806.567319862,0.018082140660947557,38.6469541192584,0.08743290533831115,0.0,True,0.0,0.0
yasu,7,2,60.07066059076878,36.04239635446127,12,12,10188357.452250516,10188357.452250516,4058031.5876338277,25.049577701443383,0.005527432688824504,0.03891833823616143,10188357.452250516,0.03891833823616143,12,0.005527432688824504,10188357.452250518,0.005527432688824505,10188357.452250518,0,4058031.587633828,0.005527432688824505,25.049577701443383,0.03891833823616143,0.0,True,0.0,0.0
yasu,8,2,36.867867567956075,22.120720540773647,12,12,80984138.22363819,80984138.22363819,56586304.15212342,349.2981737785395,0.03647009017888813,0.37330080686780004,80984138.22363819,0.37330080686780004,12,0.03647009017888813,80984138.22363819,0.03647009017888812,80984138.22363819,0,56586304.152123414,0.03647009017888812,349.29817377853954,0.37330080686780004,0.0,True,0.0,0.0
yasu,9,3,143.63334869048086,182.63491964597478,12,12,30636489.462777916,30636489.462777916,18794042.911536045,116.01261056503738,0.34577210121035923,0.45915327228311126,30636489.462777916,0.45915327228311126,12,0.34577210121035923,30636489.46277792,0.34577210121035923,30636489.46277792,0,18794042.91153605,0.34577210121035923,116.01261056503735,0.45915327228311126,0.0,False,0.0,0.0
