city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_vdrop_max,n_s1cond_feas,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,vof_mean,tld
yasu,0,4,200.44031150374508,120.26418690224703,12,12,41755570.41511971,41755570.41511971,27238025.033987302,168.13595699992166,0.20319420996822424,0.4557052897957531,41755570.41511971,0.4557052897957531,12,0.20319420996822424,41755570.41511971,0.20319420996822424,41755570.41511971,0,27238025.033987306,0.20319420996822424,168.13595699992163,0.4557052897957531,0.0,True,0.0,0.0
yasu,1,3,117.43277246200942,70.45966347720565,12,12,71973596.70104086,71973596.70104086,49824919.12735363,307.56122918119524,0.09018068414812909,0.5418407591298022,71973596.70104086,0.5418407591298022,12,0.09018068414812909,71973596.70104086,0.0901806841481291,71973596.70104086,0,49824919.12735362,0.0901806841481291,307.5612291811952,0.5418407591298022,0.0,True,0.0,0.0
yasu,2,2,71.6541969722399,42.99251818334394,12,12,12873306.991447153,12873306.991447153,6052328.421666217,37.360051985593934,0.0050685391650200015,0.0455132126048856,12873306.991447153,0.0455132126048856,12,0.0050685391650200015,12873306.991447154,0.0050685391650200015,12873306.991447154,0,6052328.421666217,0.0050685391650200015,37.360051985593934,0.0455132126048856,0.0,True,0.0,0.0
yasu,3,5,110.37467116778909,66.22480270067345,12,12,22544687.18832929,22544687.18832929,13160426.977983236,81.23720356779776,0.06080475089441817,0.1330625224928181,22544687.18832929,0.1330625224928181,12,0.06080475089441817,22544687.18832929,0.06080475089441817,22544687.18832929,0,13160426.977983236,0.06080475089441817,81.23720356779775,0.1330625224928181,0.0,True,0.0,0.0
yasu,4,2,49.97618416637546,29.985710499825277,12,12,5868565.349721714,5868565.349721714,857123.7123667175,5.2908871133748,0.00041361499192522715,0.004892769271378142,5868565.349721714,0.004892769271378142,12,0.00041361499192522715,5868565.349721714,0.0004136149919252271,5868565.349721714,0,857123.7123667176,0.0004136149919252271,5.2908871133748,0.004892769271378142,0.0,True,0.0,0.0
yasu,5,7,355.50339427898183,213.30203656738908,12,12,124221146.16881959,124221146.16881959,75584389.72418392,466.5703069394069,9.99944642132883,6.5117057369589055,120885337.22822659,3.8878530602509525,12,5.5160071631481955,124221146.16881956,9.999446421328832,120885337.22822654,0,79005818.77323508,5.5160071631481955,466.570306939407,3.8878530602509525,316.5545191098011,False,3335808.940593019,0.0
yasu,6,4,95.37230085305092,57.22338051183055,12,12,25357783.274920132,25357783.274920132,15271879.011245871,94.2708580941103,0.04362288110631096,0.13871516618413773,25357783.274920132,0.13871516618413773,12,0.04362288110631096,25357783.274920132,0.04362288110631096,25357783.274920132,0,15271879.011245871,0.04362288110631096,94.27085809411031,0.13871516618413773,0.0,True,0.0,0.0
yasu,7,3,128.806366160853,77.2838196965118,12,12,16099270.298871003,16099270.298871003,8387257.2372115655,51.7731928222936,0.05104816953558755,0.08697455342063001,16099270.298871003,0.08697455342063001,12,0.05104816953558755,16099270.298871001,0.05104816953558755,16099270.298871001,0,8387257.237211564,0.05104816953558755,51.7731928222936,0.08697455342063001,0.0,True,0.0,0.0
yasu,8,4,42.28075544046084,25.368453264276503,12,12,44443386.7279954,44443386.7279954,29465281.525504958,181.88445386114174,0.027278563001376405,0.15531446868811777,44443386.7279954,0.15531446868811777,12,0.027278563001376405,44443386.72799541,0.027278563001376405,44443386.72799541,0,29465281.52550496,0.027278563001376405,181.8844538611417,0.15531446868811777,0.0,True,0.0,0.0
yasu,9,2,77.25171544372373,46.351029266234235,12,12,14396822.46167505,14396822.46167505,7175376.537268315,44.292447760915536,0.011323572362458208,0.07407112199862151,14396822.46167505,0.07407112199862151,12,0.011323572362458208,14396822.461675052,0.01132357236245821,14396822.461675052,0,7175376.537268316,0.01132357236245821,44.292447760915536,0.07407112199862151,0.0,True,0.0,0.0
yasu,10,3,106.68651528774805,64.01190917264884,12,12,18945828.771975424,18945828.771975424,10547399.855699195,65.1074065166617,0.01574279204207222,0.05560146456838626,18945828.771975424,0.05560146456838626,12,0.01574279204207222,18945828.77197542,0.015742792042072223,18945828.77197542,0,10547399.855699193,0.015742792042072223,65.10740651666168,0.05560146456838626,0.0,True,0.0,0.0
yasu,11,4,191.99727513644604,115.19836508186762,12,12,23801722.202253807,23801722.202253807,14001184.379774371,86.42706407268132,0.13122612514864682,0.15516516957573245,23801722.202253807,0.15516516957573245,12,0.13122612514864682,23801722.202253804,0.1312261251486468,23801722.202253804,0,14001184.379774373,0.1312261251486468,86.4270640726813,0.15516516957573245,0.0,True,0.0,0.0
yasu,12,4,57.868611095789376,34.721166657473624,12,12,41072357.32709185,41072357.32709185,26915975.65104491,166.14799784595627,0.06237151009097508,0.2907495577398443,41072357.32709185,0.2907495577398443,12,0.06237151009097508,41072357.32709185,0.06237151009097508,41072357.32709185,0,26915975.651044913,0.06237151009097508,166.14799784595624,0.2907495577398443,0.0,True,0.0,0.0
yasu,13,2,36.867867567956075,22.120720540773647,12,12,80984138.22363819,80984138.22363819,56586304.15212342,349.2981737785395,0.03647009017888813,0.37330080686780004,80984138.22363819,0.37330080686780004,12,0.03647009017888813,80984138.22363819,0.03647009017888812,80984138.22363819,0,56586304.152123414,0.03647009017888812,349.29817377853954,0.37330080686780004,0.0,True,0.0,0.0
yasu,14,2,98.34698587217113,59.008191523302685,12,12,10369142.355852755,10369142.355852755,4166231.789175829,25.717480180097706,0.025321089394193908,0.08440103117156664,10369142.355852755,0.08440103117156664,12,0.025321089394193908,10369142.355852755,0.025321089394193905,10369142.355852755,0,4166231.7891758285,0.025321089394193905,25.717480180097706,0.08440103117156664,0.0,True,0.0,0.0
yasu,15,2,120.74713735497357,72.44828241298414,12,12,72899213.07638468,72899213.07638468,50601741.035174035,312.35642614304965,0.022142508867002763,0.2750622484456522,72899213.07638468,0.2750622484456522,12,0.022142508867002763,72899213.0763847,0.022142508867002763,72899213.0763847,0,50601741.03517404,0.022142508867002763,312.35642614304965,0.2750622484456522,0.0,True,0.0,0.0
yasu,16,3,62.100055883252324,37.26003352995139,12,12,19596448.921901677,19596448.921901677,11040335.643980756,68.15022002457258,0.008277216264720628,0.039397709054020964,19596448.921901677,0.039397709054020964,12,0.008277216264720628,19596448.92190168,0.00827721626472063,19596448.92190168,0,11040335.643980756,0.00827721626472063,68.15022002457256,0.039397709054020964,0.0,True,0.0,0.0
yasu,17,2,54.95743767033924,32.974462602203545,12,12,15381326.181738218,15381326.181738218,7907048.182115744,48.808939395776186,0.010841408084596422,0.07608251913738685,15381326.181738218,0.07608251913738685,12,0.010841408084596422,15381326.181738215,0.01084140808459642,15381326.181738215,0,7907048.182115742,0.01084140808459642,48.808939395776186,0.07608251913738685,0.0,True,0.0,0.0
yasu,18,1,45.06152954168048,27.036917725008287,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
yasu,19,3,144.9718269449818,86.98309616698909,12,12,25856781.059603382,25856781.059603382,15587488.431014009,96.21906438897538,0.0853668530195447,0.29603167050543633,25856781.059603382,0.29603167050543633,12,0.0853668530195447,25856781.05960338,0.0853668530195447,25856781.05960338,0,15587488.43101401,0.0853668530195447,96.21906438897538,0.29603167050543633,0.0,True,0.0,0.0
yasu,20,3,126.9906611395039,76.19439668370234,12,12,43360163.83387524,43360163.83387524,28585965.566350684,176.45657757006595,0.08426800217076615,0.23502766481848983,43360163.83387524,0.23502766481848983,12,0.08426800217076615,43360163.83387524,0.08426800217076616,43360163.83387524,0,28585965.56635068,0.08426800217076616,176.45657757006592,0.23502766481848983,0.0,True,0.0,0.0
yasu,21,2,73.68212666524624,44.20927599914775,12,12,73300186.15226065,73300186.15226065,50744102.70060217,313.2352018555689,0.1402471348834177,0.6932256646472278,73300186.15226065,0.6932256646472278,12,0.1402471348834177,73300186.15226065,0.14024713488341767,73300186.15226065,0,50744102.70060216,0.14024713488341767,313.2352018555689,0.6932256646472278,0.0,True,0.0,0.0
yasu,22,4,113.03733744737487,67.82240246842491,12,12,21682359.17698961,21682359.17698961,12512957.371108139,77.24047759943296,0.06624191483750554,0.1597759345558864,21682359.17698961,0.1597759345558864,12,0.06624191483750554,21682359.176989608,0.06624191483750555,21682359.176989608,0,12512957.371108139,0.06624191483750555,77.24047759943295,0.1597759345558864,0.0,True,0.0,0.0
yasu,23,3,76.44146816549164,45.86488089929498,12,12,18756245.25591623,18756245.25591623,10399634.143544223,64.19527249101371,0.021057182743584067,0.0828901206222402,18756245.25591623,0.0828901206222402,12,0.021057182743584067,18756245.255916227,0.02105718274358407,18756245.255916227,0,10399634.143544221,0.02105718274358407,64.19527249101371,0.0828901206222402,0.0,True,0.0,0.0
yasu,24,2,68.56806683033648,41.140840098201885,12,12,140136708.37730527,140136708.37730527,100347041.3473642,619.4261811565692,0.1601000438084761,1.0415565555647437,140136708.37730527,1.0415565555647437,12,0.1601000438084761,140136708.37730527,0.1601000438084761,140136708.37730527,0,100347041.34736422,0.1601000438084761,619.4261811565692,1.0415565555647437,0.0,True,0.0,0.0
yasu,25,2,32.04729158824169,19.22837495294501,12,12,9803533.878681151,9803533.878681151,3778735.3221611134,23.32552668000687,0.0006230843711481135,0.012609025146518614,9803533.878681151,0.012609025146518614,12,0.0006230843711481135,9803533.878681151,0.0006230843711481135,9803533.878681151,0,3778735.3221611124,0.0006230843711481135,23.325526680006867,0.012609025146518614,0.0,True,0.0,0.0
yasu,26,6,160.95030582944338,96.57018349766605,12,12,27807226.50378405,27807226.50378405,16964884.395903867,104.72150861669051,0.13925522418281155,0.1915719879604766,27807226.50378405,0.1915719879604766,12,0.13925522418281155,27705967.576521784,0.14633280246852154,27705967.576521784,0,16880383.925276686,0.14633280246852154,104.19990077331286,0.1915719879604766,0.0,True,101258.92726226524,0.0
yasu,27,1,19.118055909821347,11.470833545892807,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
yasu,28,4,210.32982103654547,126.19789262192728,12,12,73760863.55052777,73760863.55052777,50529092.92057661,311.90798099121366,0.5636911106618907,0.7928835964469922,73760863.55052777,0.7928835964469922,12,0.5636911106618907,73760863.55052775,0.5636911106618907,73760863.55052775,0,50529092.92057662,0.5636911106618907,311.90798099121366,0.7928835964469922,0.0,True,0.0,0.0
yasu,29,1,40.06773218205114,24.04063930923068,1,1,4713525.528645839,4713525.528645839,0.0,0.0,0.0,0.0,4713525.528645839,0.0,1,0.0,4713525.528645839,0.0,4713525.528645839,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
