u,v
1119.0,1155.0
1119.0,1180.0
1180.0,977.0
1180.0,2051.0
922.0,965.0
965.0,1271.0
1271.0,1129.0
1271.0,2051.0
884.0,1181.0
1181.0,911.0
1181.0,940.0
911.0,2066.0
940.0,1159.0
1159.0,977.0
