u,v
2424.0,1605.0
1605.0,2423.0
2423.0,696.0
2423.0,2425.0
1750.0,696.0
696.0,1689.0
2428.0,2429.0
2429.0,1795.0
1795.0,2426.0
2426.0,2425.0
