city,cluster,u,v,freq
yasu,85,302.0,313.0,1.0
yasu,85,313.0,325.0,1.0
yasu,85,325.0,342.0,1.0
yasu,86,1644.0,1646.0,1.0
yasu,86,1636.0,1646.0,1.0
yasu,87,579.0,587.0,1.0
yasu,87,587.0,611.0,1.0
yasu,87,611.0,626.0,1.0
yasu,88,1433.0,506.0,1.0
yasu,89,1730.0,1733.0,1.0
yasu,89,1732.0,1733.0,1.0
yasu,91,426.0,432.0,1.0
yasu,92,1722.0,1737.0,1.0
yasu,92,1722.0,1731.0,1.0
yasu,92,1722.0,1727.0,1.0
yasu,93,1647.0,1648.0,1.0
yasu,93,1600.0,1648.0,1.0
yasu,93,1600.0,1601.0,1.0
yasu,94,570.0,573.0,1.0
yasu,94,1845.0,570.0,1.0
yasu,94,1845.0,563.0,1.0
yasu,94,1844.0,563.0,1.0
yasu,94,1423.0,1844.0,1.0
yasu,95,1452.0,576.0,1.0
yasu,95,563.0,576.0,1.0
yasu,95,1844.0,563.0,1.0
yasu,95,1423.0,1844.0,1.0
yasu,95,1423.0,565.0,1.0
yasu,97,1827.0,395.0,1.0
yasu,97,385.0,395.0,1.0
yasu,97,377.0,385.0,1.0
yasu,98,1710.0,1741.0,1.0
yasu,98,1710.0,234.0,1.0
yasu,98,234.0,241.0,0.4166666666666667
yasu,98,1708.0,241.0,1.0
yasu,98,1739.0,1741.0,0.5833333333333334
yasu,98,1738.0,1739.0,0.5833333333333334
yasu,98,1738.0,241.0,0.5833333333333334
yasu,99,1426.0,534.0,1.0
yasu,100,1832.0,434.0,1.0
yasu,100,1834.0,434.0,1.0
yasu,100,1832.0,444.0,1.0
yasu,100,1831.0,1834.0,1.0
yasu,100,1833.0,444.0,1.0
yasu,100,1831.0,445.0,1.0
yasu,100,1921.0,445.0,1.0
yasu,100,1921.0,1922.0,1.0
yasu,101,1830.0,1831.0,1.0
yasu,102,1729.0,1735.0,1.0
yasu,102,1729.0,1734.0,1.0
yasu,106,1292.0,364.0,1.0
yasu,107,1632.0,1633.0,1.0
yasu,107,1633.0,1634.0,1.0
yasu,108,1639.0,1641.0,1.0
yasu,109,2628.0,455.0,1.0
yasu,109,1418.0,455.0,1.0
yasu,109,1419.0,455.0,1.0
yasu,110,1629.0,2046.0,1.0
yasu,110,1629.0,1680.0,1.0
yasu,111,347.0,354.0,1.0
yasu,112,1949.0,484.0,1.0
yasu,112,478.0,484.0,1.0
yasu,112,1436.0,478.0,1.0
yasu,112,1440.0,478.0,1.0
yasu,112,1440.0,1443.0,0.75
yasu,112,1443.0,462.0,0.75
yasu,112,462.0,464.0,0.75
yasu,112,1418.0,464.0,1.0
yasu,112,1418.0,455.0,1.0
yasu,112,2628.0,455.0,1.0
yasu,112,2628.0,2629.0,1.0
yasu,112,464.0,484.0,0.25
yasu,113,1613.0,1621.0,1.0
yasu,113,1613.0,460.0,1.0
yasu,113,1653.0,460.0,1.0
yasu,114,1950.0,1951.0,1.0
yasu,114,1950.0,517.0,1.0
yasu,114,1950.0,525.0,1.0
yasu,114,1431.0,519.0,1.0
yasu,114,519.0,525.0,1.0
yasu,116,1619.0,1648.0,1.0
yasu,119,406.0,414.0,1.0
yasu,119,1838.0,406.0,1.0
yasu,120,1603.0,1612.0,1.0
yasu,121,1288.0,1291.0,1.0
yasu,122,324.0,328.0,1.0
yasu,122,328.0,334.0,1.0
yasu,122,2102.0,334.0,1.0
yasu,122,2102.0,336.0,1.0
yasu,122,329.0,336.0,1.0
yasu,122,310.0,329.0,1.0
yasu,125,1654.0,1656.0,1.0
yasu,125,1622.0,1656.0,1.0
yasu,126,1456.0,350.0,1.0
yasu,126,1289.0,350.0,1.0
yasu,127,1568.0,1569.0,1.0
yasu,127,1569.0,1570.0,1.0
yasu,127,1570.0,1572.0,1.0
yasu,127,1572.0,1575.0,1.0
yasu,127,1551.0,1575.0,1.0
yasu,127,1551.0,627.0,1.0
yasu,127,2401.0,627.0,1.0
yasu,127,2400.0,2401.0,1.0
yasu,127,2400.0,635.0,1.0
yasu,128,1608.0,1616.0,1.0
yasu,128,1616.0,1625.0,1.0
yasu,132,1427.0,523.0,1.0
yasu,132,512.0,523.0,1.0
yasu,132,1427.0,542.0,1.0
yasu,132,507.0,512.0,1.0
yasu,132,507.0,522.0,1.0
